t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
0.24,-41.30475,1.102053,-38.82517,3.377373370125857,-0.285701567301455,1.8344719694770568,15.15379,355.9619,163.8205,-0.01603242,-0.1353782,0.9814491,1
0.26,-41.30583,1.301814,-38.82448,3.419330264844458,-0.3002401984347005,1.8225262517756384,15.17704,355.9704,163.8529,-0.01596892,-0.1355625,0.9814629,1
0.28,-41.30691,1.501573,-38.82379,3.4588816266053986,-0.3352848798588692,1.8077799424787944,15.20046,355.979,163.8856,-0.01590489,-0.1357482,0.9814768,1
0.3,-41.30799,1.701332,-38.8231,3.493647735997615,-0.3434612540639665,1.790926628363822,15.22386,355.9876,163.9183,-0.01584089,-0.1359338,0.9814904,1
0.32,-41.30907,1.837095,-38.8224,3.537191721749682,-0.3694918360484939,1.7727882331422231,15.24726,355.9962,163.951,-0.01577693,-0.1361194,0.9815041,1
0.34,-41.1417,1.15437,-38.63994,3.576387182986269,-0.3699881459022096,1.7529759429468994,19.90664,3.928426,160.341,0.06275421,-0.164445,0.9689085,1
0.36,-41.00423,1.343397,-38.4984,3.610837518082586,-0.3468471733526413,1.731359425498466,24.42272,2.306995,156.0961,0.06304365,-0.2028167,0.9551107,1
0.38,-40.891,1.527115,-38.38118,3.63552190314015,-0.3690491185614416,1.6999667756680976,28.07811,0.6453384,152.3586,0.06325363,-0.2342512,0.9417022,1
0.4,-40.8428,1.7177,-38.32975,3.656618548784164,-0.3662703353433136,1.6674251257292294,29.68493,359.7685,150.6415,0.06302418,-0.2482954,0.9352119,1
0.42,-40.7949,1.800404,-38.27859,3.6758300396077,-0.3852693889037244,1.6312088776052738,31.26731,358.8215,148.8679,0.06277188,-0.2622453,0.9283779,1
0.44,-40.81133,1.181875,-38.33939,3.691265910721937,-0.3795365352071627,1.5938123061377345,15.88325,16.6638,169.5233,0.1553991,-0.1230318,0.9740353,1
0.46,-40.6758,1.195595,-38.24186,3.7024979751048575,-0.3509763486059778,1.5551295303787065,10.60497,22.96052,171.2629,0.2045013,-0.07520618,0.9715638,1
0.48,-40.63813,1.379745,-38.16981,3.7019762578845614,-0.3685420271612695,1.5099109154275556,13.04275,22.8693,171.048,0.2050542,-0.09560848,0.9690824,1
0.5,-40.60083,1.562245,-38.09836,3.6979601489635545,-0.3617525055763306,1.464094467991825,15.4824,22.768,170.8282,0.2055164,-0.1159883,0.9661568,1
0.52,-40.56392,1.743132,-38.02758,3.6900322125377008,-0.3324952673739262,1.4175701836387873,17.92367,22.65561,170.6011,0.205886,-0.1363322,0.9627868,1
0.54,-40.52744,1.815783,-37.95756,3.66549680411392,-0.3487522167696095,1.362683538777827,20.36522,22.53125,170.3653,0.2061619,-0.1566197,0.9589749,1
0.56,-40.1299,1.26902,-37.85759,3.6380008654851927,-0.3409170354502224,1.3080236281836326,356.7606,39.25939,178.3334,0.3353829,0.03150343,0.9415457,1
0.58,-40.05061,1.426111,-37.74376,3.595743241664536,-0.3606062978373408,1.246292897143686,0.7922087,39.20616,178.6273,0.3355481,-0.00249333,0.9419216,1
0.6,-39.9732,1.578498,-37.63252,3.5508176939984244,-0.3553892100234774,1.1849270204074998,4.825783,39.17352,178.9184,0.3352961,-0.03650107,0.9411246,1
0.62,-39.89569,1.256457,-37.73937,3.5029047453648685,-0.3271396966940743,1.12385360695537,356.3189,44.70101,180.6879,0.3802468,0.02742293,0.9243078,1
0.64,-39.80726,1.413512,-37.63025,3.4314583145995856,-0.347928686158413,1.0523637575135307,0.4230263,44.64302,181.0802,0.3797518,-0.006994967,0.925033,1
0.66,-39.71945,1.2443,-37.66427,3.358955052565761,-0.3433490366743327,0.982024017657186,1.57849,49.16375,181.7065,0.415721,-0.01871887,0.9092661,1
0.68,-39.63202,1.407354,-37.5699,3.27107499928344,-0.3634071989725745,0.9066668680073288,5.354574,49.14173,182.1148,0.4145098,-0.05013875,0.9086587,1
0.7,-39.54641,1.566385,-37.47742,3.1830296416351613,-0.3573753615226949,0.8328220066508356,9.128454,49.14661,182.5236,0.4128442,-0.08148028,0.9070548,1
0.72,-39.55105,1.231458,-37.58076,3.073963722764571,-0.3764509510062591,0.7519627402558688,8.317371,52.63098,182.9731,0.4403111,-0.07645217,0.8945397,1
0.74,-39.4823,1.216822,-37.56071,2.965864473662016,-0.3686992647296931,0.6731108956196259,11.93381,54.66805,183.4839,0.4536712,-0.1061869,0.8845745,1
0.76,-39.39087,1.388775,-37.47941,2.8416065715725347,-0.3881033705314805,0.5896875669932333,15.5673,54.71821,183.8905,0.4509864,-0.1356706,0.8815664,1
0.78,-39.30092,1.557061,-37.39936,2.719176911987517,-0.3795219923194149,0.5086942946219875,19.19926,54.79665,184.3085,0.447844,-0.1650073,0.8776627,1
0.8,-39.34036,1.190486,-37.48957,2.598465286570211,-0.3449440068795236,0.4301961315561247,16.09089,57.35555,183.9267,0.4706741,-0.1389971,0.8704883,1
0.82,-39.24812,1.368852,-37.4148,2.451639783917125,-0.3638141852166047,0.3437811953737339,19.65933,57.43679,184.3424,0.4674391,-0.1675491,0.8666049,1
0.84,-39.22931,1.167683,-37.4332,2.3083367979931904,-0.3535010705813257,0.2605991330212935,20.15359,57.83042,184.2722,0.4700169,-0.1707937,0.864388,1
0.86,-39.13717,1.35201,-37.36267,2.151793643106531,-0.3710503802809988,0.1751071729172233,23.68481,57.91478,184.6221,0.4662281,-0.1985255,0.859667,1
0.88,-39.04594,1.533024,-37.29278,1.999748180422043,-0.3583119833973356,0.0934538808033078,27.21441,58.02579,184.9879,0.4619941,-0.2260583,0.8541244,1
0.9,-39.09872,1.144928,-37.3597,1.8522677230673752,-0.3173474808362873,0.0157844996447362,24.62409,57.45669,184.2231,0.4623942,-0.204164,0.8599351,1
0.92,-39.00612,1.335504,-37.29464,1.6847373666621772,-0.3321297545805096,-0.0663667377519949,28.11636,57.48729,184.3959,0.4579775,-0.23071,0.8543745,1
0.94,-38.98114,1.128319,-37.29201,1.5233876086138158,-0.3156737298803809,-0.1437142283548675,30.06576,56.17465,183.8598,0.4467401,-0.2440102,0.8556678,1
0.96,-38.88861,1.323738,-37.23104,1.3590360795145855,-0.326398299253365,-0.2192554886488045,33.51474,56.10969,183.8239,0.4416045,-0.2693248,0.8490757,1
0.98,-38.79644,1.516124,-37.17026,1.2016463276895903,-0.3053355592272217,-0.2895538000333504,36.96272,56.03926,183.7816,0.4360705,-0.2943882,0.8417163,1
1.0,-38.80998,1.118512,-37.19867,1.0514319835824084,-0.2545856761292586,-0.3544008584113802,37.44779,55.3482,183.074,0.4320785,-0.2959816,0.8424317,1
1.02,-38.71621,1.317104,-37.14293,0.8929147366549488,-0.2597494770039218,-0.4213869636467473,40.85042,55.10599,182.7632,0.4259004,-0.3197657,0.8344933,1
1.04,-38.63828,1.114926,-37.12512,0.7434281829167473,-0.2612650941567264,-0.4821390459936951,43.29087,56.50119,181.7762,0.4348626,-0.3317052,0.8213775,1
1.06,-38.54419,1.315116,-37.07296,0.6025366071800571,-0.2305905182468233,-0.5364766762159157,46.64883,56.1823,181.39,0.4281258,-0.3545145,0.8123063,1
1.08,-38.4502,1.51244,-37.02081,0.4705391398718781,-0.1698208874859168,-0.5841555928797515,50.00413,55.80659,180.9485,0.4210211,-0.377011,0.8025357,1
1.1,-38.42508,1.112862,-37.02353,0.3417900216705369,-0.1657747377824249,-0.627706710984099,48.08796,56.38743,179.5629,0.4328273,-0.3574491,0.8041428,1
1.12,-38.33122,1.313243,-36.97381,0.2228114045055598,-0.1296711205960327,-0.6640490051221679,51.40013,55.9356,179.031,0.4258064,-0.3794264,0.7940928,1
1.14,-38.1659,1.103658,-36.90302,0.130369917638375,-0.1196537427588776,-0.6864999666660587,56.53624,55.18371,176.2139,0.4215758,-0.4060309,0.7729018,1
1.16,-38.07276,1.299655,-36.85617,0.047295077887119,-0.0785450481943899,-0.7017336679345565,59.78909,54.35027,175.2869,0.4138401,-0.4267334,0.7612346,1
1.18,-37.97994,1.492975,-36.80943,-0.0260643405789746,-0.0083370401006036,-0.7094792663093346,63.03228,53.30891,174.1533,0.4057646,-0.4470742,0.748946,1
1.2,-37.83415,1.109134,-36.74952,-0.0833020006671407,0.0125352794842984,-0.706657352193341,62.66389,48.02346,167.8528,0.395888,-0.4355536,0.7534831,1
1.22,-37.74135,1.297775,-36.70419,-0.1302353102174152,0.0634027662044153,-0.6956749038628356,65.77683,46.00327,165.6607,0.387948,-0.4549707,0.74044,1
1.24,-37.53939,1.1444,-36.61628,-0.1526162838944555,0.0975975038392309,-0.6710814882106284,58.36124,46.5161,167.8788,0.3901256,-0.4090394,0.7773262,1
1.26,-37.44625,1.326288,-36.5699,-0.1643538371472104,0.1605449177125439,-0.6377424267202292,61.42618,44.74948,165.8899,0.3827993,-0.4285158,0.7651112,1
1.28,-37.33723,1.178283,-36.52728,-0.1649310933308774,0.2203959570140757,-0.5955162589292424,52.04347,50.24067,171.2858,0.4105615,-0.3670873,0.7971331,1
1.3,-37.24318,1.356254,-36.47993,-0.1518247838421649,0.2062903537353018,-0.5472614534372884,55.15797,49.16133,170.0016,0.4039939,-0.3872834,0.7861988,1
1.32,-37.05235,1.228442,-36.42671,-0.1250042759775915,0.1861610458587692,-0.4886175222252111,37.80393,56.49979,174.7537,0.4603849,-0.2645718,0.8254983,1
1.34,-36.94785,1.399585,-36.37589,-0.0805488021606422,0.1220264183183444,-0.4219854421126108,41.22084,56.05992,174.1337,0.455179,-0.2878068,0.816658,1
1.36,-36.84504,1.567424,-36.32585,-0.0462532686667307,0.1805715673506688,-0.3714526138440428,44.63266,55.5432,173.4416,0.4495621,-0.310774,0.8070801,1
1.38,-36.77686,1.257004,-36.33217,-0.0263708243971683,0.1893239130592544,-0.336939128514925,20.01425,61.87037,176.5929,0.5104544,-0.1339361,0.8416709,1
