t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
6.24,-43.15646,1.116046,-35.74469,2.6466836480985787,-0.1179606171641779,1.9037742129503057,16.23739,355.2719,159.0179,-0.01446072,-0.1461808,0.9736609,15
6.26,-43.00689,1.320998,-35.64139,2.669115706552807,-0.1386335818050176,1.8448677494884065,18.49041,353.8354,154.3082,-0.01607542,-0.1682117,0.9628352,15
6.28,-42.86007,1.518072,-35.53407,2.688997332636609,-0.1340674418100935,1.7827490356181723,20.79189,352.5278,149.6121,-0.01465804,-0.1905692,0.9502669,15
6.3,-42.64942,1.150313,-35.03633,2.7060543433062696,-0.1060730955165263,1.7174130928291316,17.81269,2.096901,162.2955,0.04168272,-0.1501682,0.9755754,15
6.32,-42.62883,1.348798,-34.92123,2.7214623918209977,-0.1469017354621898,1.6480272804614715,16.7686,4.287282,163.5176,0.05750909,-0.1389009,0.9776293,15
6.34,-42.61013,1.560745,-34.84094,2.735999854704896,-0.1621151553193112,1.5768494819277743,12.95804,5.655334,163.6982,0.06450078,-0.1046138,0.9815891,15
6.36,-42.6497,1.164973,-34.50568,2.7492481866768728,-0.1536146353644032,1.5037981887915652,18.04514,12.09319,167.5401,0.1203432,-0.1437404,0.9745393,15
6.38,-42.62569,1.365844,-34.49572,2.757779520107196,-0.1901939652848332,1.427364521724115,18.31429,12.87718,166.9991,0.1279004,-0.1445888,0.9727012,15
6.4,-42.49907,1.554935,-34.33092,2.7659239621927227,-0.2017335030193045,1.3497342249994313,22.02175,12.74092,164.4475,0.1335954,-0.1733338,0.9636917,15
6.42,-42.26983,1.194294,-34.14933,2.7732236424748606,-0.1901474738281494,1.2708269382113384,10.46812,24.58904,169.6789,0.2192067,-0.06969801,0.9673009,15
6.44,-42.18511,1.378761,-34.07539,2.7778247396490823,-0.224164751855212,1.1929473038743756,13.31572,24.92979,168.2935,0.2248131,-0.09075382,0.9622353,15
6.46,-42.1018,1.558798,-33.9976,2.7818809816525043,-0.2336478127541056,1.114284498701834,16.32068,25.26899,167.041,0.2307632,-0.1131886,0.9562318,15
6.48,-42.03927,1.238296,-34.01537,2.7849343900772787,-0.2204934957233177,1.034766664565435,359.9602,33.57687,173.5293,0.2883594,0.01663323,0.9558576,15
6.5,-42.00159,1.433424,-33.99981,2.7865330299526985,-0.1865152063466927,0.9543317992627944,0.8564248,34.23125,172.9974,0.2941797,0.0108436,0.953768,15
6.52,-41.96392,1.62812,-33.98443,2.767632058187866,-0.2230968355832902,0.8684230981699415,1.762999,34.87694,172.4788,0.2999634,0.005007405,0.9515703,15
6.54,-41.68526,1.29599,-33.84179,2.748639029815916,-0.2350416709291902,0.7829529557816173,352.5473,42.36439,179.1985,0.3601383,0.0631207,0.9306064,15
6.56,-41.61789,1.47361,-33.78957,2.7291502399888934,-0.2242292095574107,0.697864098237968,354.8681,43.04551,178.972,0.3661145,0.04493355,0.9294493,15
6.58,-41.55095,1.649453,-33.73832,2.691623909400393,-0.2641257542946957,0.6083939005042858,357.1954,43.71466,178.7769,0.3719216,0.02668422,0.9278803,15
6.6,-41.4845,1.823559,-33.68807,2.654684521286793,-0.2785612823706342,0.5201443314011662,359.5285,44.37434,178.6124,0.3775565,0.008382666,0.9258984,15
6.62,-41.49134,1.270186,-33.75941,2.617984930139792,-0.269435568257247,0.4331050629397657,357.258,47.82622,181.057,0.4054193,0.01813379,0.9137713,15
6.64,-41.44907,1.457939,-33.72927,2.5634366800549104,-0.3094474102752593,0.3443079176626868,358.6744,48.48009,181.0496,0.4106123,0.006787492,0.9116907,15
6.66,-41.40686,1.64502,-33.69954,2.510497046571251,-0.3231262660249138,0.2576689570790336,0.09406834,49.13293,181.0613,0.4157237,-0.004596974,0.9094435,15
6.68,-41.36055,1.2476,-33.69384,2.458875993546492,-0.3124154856950256,0.1732204005728546,6.289684,51.60925,182.675,0.433377,-0.05952185,0.8992405,15
6.7,-41.31336,1.434978,-33.65872,2.408282939952106,-0.2791769213188851,0.0910011972133411,7.933094,52.27316,182.7739,0.4378254,-0.07271936,0.8960714,15
