t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
3.12,-43.30572,1.101699,-37.82836,4.518265628683864,-0.076213337953096,1.0279601172636372,14.63789,356.3577,163.6096,-0.0130487,-0.1305211,0.9818053,6
3.14,-43.3065,1.301523,-37.82779,4.578876162324339,-0.1051738552212721,0.9879174533742088,14.65608,356.3657,163.6331,-0.0129843,-0.1306646,0.9818149,6
3.16,-43.28748,1.153985,-37.78015,4.632822544683813,-0.1086482133652536,0.9440009343664856,15.01911,2.343577,163.697,0.03859689,-0.1264693,0.9808223,6
3.18,-43.28913,1.35267,-37.77081,4.679746972420733,-0.0885622474014388,0.8962595348696087,15.29144,2.463963,163.773,0.03986928,-0.1286776,0.9805586,6
3.2,-43.29075,1.551314,-37.76141,4.719258358739247,-0.0467604925257799,0.8447331318009548,15.56839,2.579061,163.8495,0.04109741,-0.1309332,0.9802846,6
3.22,-43.20575,1.159886,-37.67182,4.7419269902511605,-0.0739950641554163,0.7877571309455895,18.49003,7.455501,166.2532,0.08289596,-0.1514849,0.9765937,6
3.24,-43.21346,1.35414,-37.64111,4.75973093169611,-0.0767851156334384,0.7268573630704678,19.41086,7.437039,166.6055,0.08310973,-0.1596246,0.9756254,6
3.26,-43.07035,1.179636,-37.55859,4.768401372983532,-0.1016640528418361,0.663826432907185,15.22259,14.93981,168.8364,0.1410229,-0.1181712,0.9764426,6
3.28,-43.05903,1.371241,-37.5122,4.772225298208707,-0.1023600208395515,0.596633545999989,16.71857,14.52358,168.7971,0.1385394,-0.1313185,0.97496,6
3.3,-43.04794,1.562232,-37.46596,4.770669339357547,-0.080800589111112,0.5253754024814841,18.22052,14.10172,168.7486,0.1360222,-0.1444993,0.9732934,6
3.32,-42.886,1.202227,-37.40908,4.750041102062073,-0.1055925829878286,0.4552511393412644,7.010582,23.34831,171.8938,0.205694,-0.04545105,0.9741631,6
3.34,-42.85695,1.384165,-37.3313,4.725444084678978,-0.1066769231180167,0.3812835578315621,9.553596,22.86612,171.9156,0.2027967,-0.06749444,0.9731594,6
3.36,-42.82857,1.564272,-37.25396,4.694072565459679,-0.129679210953882,0.3081163256314498,12.10686,22.41282,171.9298,0.2000606,-0.08958937,0.9716036,6
3.38,-42.55003,1.246572,-37.1787,4.658848804077269,-0.129388183821472,0.2314493179826469,358.6858,33.16298,176.8001,0.2849419,0.01895448,0.9580697,6
3.4,-42.49163,1.409234,-37.06405,4.619213778324507,-0.1077121287516597,0.1514415019526476,2.490607,32.66204,177.0476,0.2815639,-0.01360709,0.9589509,6
3.42,-42.28055,1.262632,-37.04046,4.547608382205215,-0.1367685853681953,0.0764984014175382,354.7889,39.24423,180.146,0.3355224,0.04239219,0.9409341,6
3.44,-42.20488,1.417326,-36.91695,4.4731225318497465,-0.14162894753234,-0.0012482576001513,359.0242,38.72017,180.5448,0.3315265,0.006457489,0.9433958,6
3.46,-42.13171,1.566918,-36.79613,4.383551074418424,-0.1716008277300686,-0.0755462799209842,3.264645,38.22536,180.9055,0.3270713,-0.02950064,0.9445375,6
3.48,-42.06163,1.250319,-36.94081,4.291678172679379,-0.1768952292147654,-0.1525070925070357,359.4044,44.31367,181.4531,0.3771688,3.087102e-05,0.9260432,6
3.5,-41.98973,1.41511,-36.843,4.197037223433089,-0.1594297443167609,-0.2319577146109601,2.976446,43.81981,181.7942,0.3725993,-0.02993306,0.9274969,6
3.52,-41.87626,1.23756,-36.88586,4.0799627944025,-0.1915853210109247,-0.3033670245882636,6.168057,49.64611,182.7121,0.4179364,-0.05873675,0.9065749,6
3.54,-41.79558,1.404649,-36.79375,3.961523236568944,-0.1979246454345158,-0.3772527558227194,9.790299,49.20068,183.1047,0.4125138,-0.08879511,0.9065472,6
3.56,-41.71682,1.568084,-36.70296,3.8414136922050064,-0.1804146550008644,-0.453400337171387,13.41436,48.77541,183.4734,0.4066709,-0.1187533,0.9055852,6
3.58,-41.69914,1.217146,-36.82793,3.6904661191495576,-0.2149440994930017,-0.5213078497958623,11.88977,54.21407,183.4732,0.4502015,-0.1058871,0.8863931,6
3.6,-41.61182,1.389518,-36.74528,3.539692577203671,-0.2223748527910616,-0.5913570111939839,15.48808,53.80246,183.8401,0.4440495,-0.1351202,0.8852011,6
3.62,-41.45708,1.192311,-36.88813,3.372840276610969,-0.2572726668728709,-0.6544526799841694,17.08731,58.84018,180.6003,0.4850737,-0.1319474,0.8617463,6
3.64,-41.25062,1.364955,-36.89644,3.2070587361496434,-0.2639221731427448,-0.7192097087995766,22.07433,58.49176,177.4,0.4831881,-0.1561204,0.8540499,6
3.66,-41.04276,1.530698,-36.90303,3.042265032050463,-0.244360621156593,-0.7853869915764049,26.7315,58.02761,174.4252,0.4811557,-0.1789688,0.8443574,6
3.68,-40.69721,1.167076,-37.03447,2.8505633607411447,-0.2794808983185194,-0.841603386202749,19.23695,63.36315,185.6889,0.510121,-0.1677085,0.8423383,6
3.7,-40.64051,1.351485,-36.94888,2.661693728489488,-0.2851351917889865,-0.8990054690723843,21.81164,65.06342,187.5494,0.5164074,-0.1939269,0.8327695,6
3.72,-40.61893,1.142802,-36.9726,2.4756900184668407,-0.2633973068925584,-0.9573399881325207,23.61977,66.58208,185.7785,0.527967,-0.1979422,0.8228216,6
3.74,-40.56116,1.331919,-36.89343,2.261985460975107,-0.2976395986831316,-1.0046825139327673,26.08171,68.40032,187.6164,0.5339848,-0.2225841,0.8123928,6
3.76,-40.50306,1.518673,-36.81536,2.053348968827872,-0.3013396747444233,-1.052458814406941,28.48905,70.34522,189.5798,0.5395858,-0.2470545,0.801357,6
3.78,-40.50593,1.12485,-36.87883,1.835414480062,-0.3325266770540201,-1.0928942305927487,29.1763,68.93992,185.4136,0.5373107,-0.2332816,0.8036867,6
3.8,-40.44114,1.31753,-36.8081,1.623700655052974,-0.3325371719356056,-1.133245437900797,31.70749,70.82024,187.0668,0.5426036,-0.2565794,0.7922888,6
3.82,-40.37274,1.114546,-36.80373,1.4114978813775396,-0.3597771375940783,-1.1694910156282008,36.70383,70.76671,184.6578,0.5387095,-0.2788191,0.7805999,6
3.84,-40.29932,1.309799,-36.74191,1.206255169784841,-0.3554581791419804,-1.205148516558233,39.37457,72.6995,186.1056,0.5428239,-0.3006682,0.7678916,6
3.86,-40.22561,1.502776,-36.68096,1.008232599680884,-0.3217147783027524,-1.2399842788323072,42.00605,74.79695,187.728,0.546526,-0.3223,0.7546337,6
3.88,-40.17601,1.11217,-36.73037,0.8033882683030846,-0.3442047866696667,-1.2677077150822995,42.98673,74.39809,182.9638,0.5548073,-0.3062976,0.7466296,6
3.9,-40.0843,1.309834,-36.68299,0.6071268880245375,-0.3349442310024504,-1.294105144659631,46.03818,76.13638,183.9633,0.5565171,-0.3272953,0.7324947,6
3.92,-39.9924,1.504859,-36.63653,0.4197654754126461,-0.2960597470086477,-1.3189376873085656,49.06388,78.05468,185.1583,0.5577543,-0.3479977,0.7177689,6
3.94,-39.87823,1.108449,-36.65338,0.2463360151051343,-0.3145822471170249,-1.3391526208521354,50.59953,76.2327,179.5114,0.5594841,-0.3338422,0.7101653,6
3.96,-39.77737,1.306384,-36.62344,0.0819711165935368,-0.3017875492863054,-1.357427726775069,53.79646,77.54782,179.8668,0.5589057,-0.3520576,0.6949472,6
3.98,-39.67632,1.501473,-36.5938,-0.0729686760721817,-0.2597480331416577,-1.3734879875698551,56.99805,79.07106,180.4307,0.558035,-0.3700877,0.6789133,6
4.0,-39.54572,1.101185,-36.60024,-0.2120303515144961,-0.2714405433407084,-1.3846376893475325,59.75914,75.18071,174.6788,0.5466799,-0.3697748,0.6722159,6
4.02,-39.43885,1.293608,-36.58091,-0.3412725966984196,-0.2527973398427464,-1.3932634465549123,63.09818,75.68924,174.2707,0.5428351,-0.386536,0.656073,6
4.04,-39.21615,1.117181,-36.55829,-0.4445943469203275,-0.2536542388964428,-1.3977153649049745,61.91133,68.57974,167.7406,0.5257519,-0.3709566,0.6735247,6
4.06,-39.10943,1.302469,-36.54491,-0.5378820820330974,-0.2253932298429384,-1.3990201441550312,65.12595,68.2272,166.2085,0.522755,-0.3856382,0.6564879,6
4.08,-39.00342,1.484798,-36.5324,-0.6207712715802414,-0.1699520110494423,-1.396847500277269,68.35177,67.59082,164.4246,0.5191888,-0.4001575,0.6388454,6
4.1,-38.86877,1.16096,-36.52337,-0.69289029730355,-0.0892011366187638,-1.390855054659223,55.84057,70.15165,169.2596,0.5414053,-0.3340018,0.694774,6
4.12,-38.76048,1.339644,-36.51548,-0.750783244508054,-0.0756755435968697,-1.3745214555654297,59.02089,70.48406,168.1256,0.5410908,-0.3482009,0.6775518,6
4.14,-38.58038,1.211693,-36.51756,-0.7956660794505899,-0.0344812067445661,-1.354161392146186,43.04557,78.6759,174.2286,0.6032301,-0.2536986,0.7068712,6
4.16,-38.4669,1.385189,-36.51802,-0.822855517983264,-0.0407868403347661,-1.327975966065038,46.32506,79.9212,173.8556,0.6057993,-0.2694102,0.6901499,6
4.18,-38.35487,1.555338,-36.51975,-0.8375641444713375,-7.271049802351492e-05,-1.304671210975024,49.62988,81.18458,173.5753,0.6075248,-0.2850989,0.6728605,6
4.2,-38.24475,1.722304,-36.52289,-0.8366424894845883,0.0350614436940938,-1.278539075774039,52.94962,82.50967,173.4032,0.6085626,-0.3006326,0.6549166,6
4.22,-38.20073,1.256754,-36.53958,-0.833166647040267,-0.0063713680907964,-1.2396012488103445,20.0231,88.11218,176.8242,0.6879728,-0.1059129,0.7040945,6
4.24,-38.07547,1.423806,-36.54806,-0.8244085956211906,0.0332805121172142,-1.2098558862100883,23.6187,89.63875,176.9266,0.6935996,-0.126614,0.6902004,6
4.26,-37.97908,1.271514,-36.54593,-0.7969844868482534,0.0676089371070565,-1.180870544500591,2.341866,93.4735,178.1692,0.7281914,-0.002371791,0.6848832,6
4.28,-37.85292,1.437023,-36.55959,-0.7751880610606658,0.0816914455292298,-1.1499664243912786,5.935874,95.0978,178.4993,0.7372586,-0.02529481,0.6734974,6
4.3,-37.72942,1.598621,-36.57494,-0.7367221970556415,0.0920734638281473,-1.1228254738598924,9.519949,96.74335,178.9313,0.7453737,-0.04817481,0.6613975,6
4.32,-37.70198,1.284181,-36.55597,-0.6784420457966567,0.0511473789009796,-1.0931954557467387,353.3701,97.22385,178.9572,0.7486145,0.04504553,0.6604172,6
4.34,-37.57281,1.445873,-36.57259,-0.6250410583535944,0.0854758012349324,-1.0689729541133106,357.0235,98.77552,179.4812,0.758792,0.02034194,0.6507996,6
4.36,-37.46253,1.294288,-36.5589,-0.5578078704431695,0.1149751133591781,-1.0534775507751784,353.6072,98.19994,179.6216,0.7545525,0.03899924,0.6538583,6
4.38,-37.33191,1.453017,-36.57633,-0.4967806343671741,0.0651802279882871,-1.0337805956427806,357.3039,99.52393,180.1492,0.7631752,0.01420317,0.6457619,6
4.4,-37.20449,1.607537,-36.59522,-0.4572771634604313,0.0850256816941376,-1.0236665448316593,0.9910845,100.8438,180.7483,0.7706754,-0.01054329,0.6371357,6
