t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
0.34,-42.41587,1.091564,-39.93835,2.241165278157572,-0.2441791015483082,2.9208204578383548,11.70188,357.0495,167.1105,-0.01401097,-0.1041377,0.9884709,2
0.36,-42.52364,1.275863,-40.04488,2.297656843647622,-0.2323393759995112,2.969422914314745,8.690358,357.614,170.5213,-0.01443103,-0.07720488,0.9936314,2
0.38,-42.61358,1.458304,-40.13364,2.355861235189012,-0.2664416380818031,3.017776925044198,6.103232,357.9458,173.3892,-0.01480123,-0.05417055,0.9968156,2
0.4,-42.63241,1.654042,-40.15068,2.410542546266991,-0.2738376200272286,3.0623371763291694,5.617178,357.9194,173.9942,-0.01554204,-0.04987411,0.9973096,2
0.42,-42.6512,1.785616,-40.16771,2.473269088195884,-0.299280883171363,3.10984617508742,5.129163,357.8882,174.6006,-0.01628169,-0.04555529,0.9977592,2
0.44,-42.49164,1.155166,-40.01086,2.532567090811682,-0.2993464666286234,3.153963553130202,15.05163,355.0039,163.8334,-0.02438161,-0.1356242,0.9814063,2
0.46,-42.47823,1.156852,-39.94204,2.588101589721316,-0.2759281590068851,3.1943007895951023,18.18407,355.2814,165.6868,-0.02066262,-0.1617209,0.979723,2
0.48,-42.49411,1.352473,-39.92547,2.638734553645903,-0.2980693817242457,3.221600971926323,18.7383,355.3372,166.1405,-0.02021771,-0.1663143,0.9794405,2
0.5,-42.50998,1.547952,-39.90893,2.6862651704996976,-0.2953910667482602,3.2460598264353973,19.29461,355.3983,166.5968,-0.01976791,-0.1709224,0.9791179,2
0.52,-42.52583,1.743285,-39.89243,2.730321769763293,-0.2698029977471856,3.267264201013333,19.85255,355.4648,167.0567,-0.01931237,-0.1755412,0.978756,2
0.54,-42.54166,1.831823,-39.87599,2.763191428231128,-0.2907206998257892,3.270862880127389,20.41024,355.5364,167.5192,-0.01885482,-0.1801553,0.9783561,2
0.56,-42.35104,1.198804,-39.66578,2.793218887573276,-0.2869833262312074,3.2719670530803784,9.299469,8.501839,171.246,0.0798348,-0.07496685,0.9906095,2
0.58,-42.34868,1.388717,-39.61526,2.8210220853687886,-0.3051251174805782,3.268557628471436,10.81206,8.439065,171.3866,0.08009987,-0.08819159,0.9895296,2
0.6,-42.34634,1.577992,-39.565,2.845681772354033,-0.2990732874260711,3.2627131416812176,12.3273,8.379279,171.5235,0.08035068,-0.1014208,0.9882713,2
0.62,-42.20296,1.219439,-39.42658,2.8668343819039785,-0.2707133173913751,3.254037725310325,2.404403,15.64697,174.3625,0.1369493,-0.01406793,0.9891354,2
0.64,-42.18007,1.392529,-39.32117,2.8768253887145123,-0.2880372760293859,3.2296160198616723,5.611979,15.57156,174.5293,0.1374678,-0.04199044,0.9881497,2
0.66,-41.99656,1.265768,-39.14494,2.883693941646348,-0.2814232683122251,3.20337472411585,356.9641,21.41809,178.3203,0.1853551,0.02874874,0.9822055,2
0.68,-41.95483,1.419482,-39.00331,2.8808029563741933,-0.3024793076111863,3.1624994032885114,1.261473,21.32581,178.6656,0.1851327,-0.008662859,0.9825831,2
0.7,-41.91426,1.567887,-38.86518,2.8749618331413496,-0.2987818541993695,3.1198100181306625,5.5612,21.2592,179.0054,0.1846488,-0.04607826,0.9815685,2
0.72,-41.83682,1.258687,-38.95274,2.856962233067134,-0.3197221772722264,3.060409700314759,356.0874,25.57017,180.6979,0.2213643,0.03194335,0.9745746,2
0.74,-41.76139,1.250641,-38.8855,2.8368324902242,-0.3156425223906893,2.9999356854660864,359.3905,27.77204,181.4135,0.2400333,0.00220287,0.9706718,2
0.76,-41.71589,1.415804,-38.77339,2.8084625038823283,-0.33617077738638,2.927468515276772,2.93311,27.69208,181.7396,0.2388306,-0.02847851,0.9706055,2
0.78,-41.67134,1.57738,-38.66337,2.778440104440774,-0.3311231257337221,2.854350118913982,6.476693,27.63198,182.0611,0.237398,-0.05913461,0.9696029,2
0.8,-41.63644,1.23769,-38.72144,2.746465090548746,-0.3024198048590878,2.780332120883436,6.185932,30.60759,182.6475,0.2622798,-0.05811762,0.963207,2
0.82,-41.58492,1.404901,-38.60978,2.6940487523986274,-0.324061402057072,2.6827149365493552,9.80849,30.57002,182.9977,0.2604086,-0.08930878,0.9613556,2
0.84,-41.54612,1.217305,-38.61287,2.6409978182361016,-0.3190339850378155,2.585325306381293,11.87768,32.87523,183.4501,0.2783375,-0.1076656,0.9544299,2
0.86,-41.49179,1.389902,-38.50562,2.575741834899317,-0.34128412138783,2.4739157667979894,15.45142,32.87622,183.8188,0.2759592,-0.1382075,0.9511599,2
0.88,-41.43839,1.558959,-38.39998,2.510400380708214,-0.3356984100468504,2.3631767394400613,19.02402,32.90157,184.1945,0.2733109,-0.1686045,0.9469564,2
0.9,-41.45001,1.190591,-38.48897,2.4447704522098963,-0.304264149516285,2.253038047101386,16.09437,34.79848,183.8764,0.2913963,-0.1435209,0.9457234,2
0.92,-41.39256,1.369211,-38.38575,2.358932729374226,-0.3263769858998683,2.121352193764463,19.65194,34.82292,184.2357,0.2886231,-0.1736213,0.9414283,2
0.94,-41.37579,1.16786,-38.39082,2.274096166049153,-0.3194431087600122,1.9913776097840576,20.14897,34.6302,184.2073,0.2867098,-0.1776451,0.9412403,2
0.96,-41.31754,1.352424,-38.29108,2.178376668913791,-0.3405004742052949,1.8504544966274912,23.6716,34.64864,184.4863,0.2835621,-0.2070601,0.9360133,2
0.98,-41.25991,1.533705,-38.19223,2.084247084910265,-0.3314111798104083,1.711897527852373,27.19314,34.68689,184.7746,0.2801462,-0.2362701,0.9298983,2
1.0,-41.28865,1.145102,-38.26995,1.991621681878792,-0.2942326599024485,1.5758014408021823,24.62896,33.68416,184.1449,0.2755014,-0.2142324,0.9367087,2
