t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
4.78,-44.30335,1.102192,-36.82993,3.7105897560140217,-0.0922457499321599,0.7565462485779664,14.58886,356.3396,163.5427,-0.01319023,-0.130131,0.9817744,9
4.8,-44.30096,1.30271,-36.83155,3.81301643414729,-0.1044157993471535,0.7822100559638692,14.53653,356.322,163.4727,-0.01332815,-0.1297125,0.9817432,9
4.82,-44.75607,1.154954,-37.66627,3.909856915168548,-0.0919110591815333,0.8068645091304791,14.67505,2.124251,163.7342,0.03626437,-0.1238071,0.9813325,9
4.84,-44.7569,1.354748,-37.66552,4.013224418680711,-0.122186515339371,0.8238408424005934,14.69683,2.131098,163.7611,0.03632014,-0.1239938,0.9813392,9
4.86,-44.75773,1.554539,-37.66477,4.1116882822001495,-0.1273934641610387,0.8399045387188355,14.71874,2.138013,163.7882,0.03637631,-0.1241816,0.981346,9
4.88,-44.67479,1.160351,-37.56871,4.204671810707212,-0.1094276610701644,0.8549515556992295,18.36037,7.303687,166.3127,0.08140192,-0.1505889,0.9769568,9
4.9,-44.68375,1.355055,-37.5414,4.2819143225083325,-0.1375676955761862,0.8625150336346676,19.14825,7.431623,166.7105,0.082681,-0.1574643,0.9761413,9
4.92,-44.6927,1.549543,-37.51416,4.3547309805305,-0.1410652871114689,0.8690091976141971,19.93737,7.566325,167.1131,0.0839585,-0.1643488,0.9752666,9
4.94,-44.49875,1.188085,-37.42841,4.423007515494086,-0.1669562348584428,0.8714820616910117,12.54533,18.40364,169.9476,0.1677931,-0.09351311,0.9759177,9
4.96,-44.48473,1.378529,-37.37895,4.486451088006675,-0.1684978628647626,0.8727143085593179,14.0883,18.42058,170.021,0.1687767,-0.1067787,0.9742374,9
4.98,-44.47076,1.568314,-37.32974,4.544466091391656,-0.1475889648076234,0.8726423733246733,15.63361,18.43914,170.0933,0.1697285,-0.1200424,0.972376,9
5.0,-44.28464,1.209902,-37.2821,4.59646336850372,-0.1060474560593759,0.8712028718645346,3.778154,27.95703,173.0515,0.2429215,-0.01729923,0.9675942,9
5.02,-44.24283,1.387432,-37.19419,4.629851746461993,-0.1336226599247083,0.864455183389234,6.678785,27.96879,173.1803,0.2441822,-0.04207492,0.9661618,9
5.04,-43.99585,1.244712,-37.11981,4.658526502287103,-0.1372996249370311,0.8566886437426895,358.8755,35.80276,176.8743,0.3069958,0.01771706,0.9512696,9
5.06,-43.925,1.404514,-37.00218,4.672731969378625,-0.1674860824462896,0.8456068950766742,2.904611,35.80799,177.2087,0.3078205,-0.01662489,0.9507954,9
5.08,-43.85568,1.559709,-36.88712,4.681951545248246,-0.1732070222444401,0.833496163443816,6.935513,35.83691,177.5454,0.3082621,-0.05096192,0.9491367,9
5.1,-43.78808,1.710515,-36.77491,4.685681710669108,-0.1563321898440096,0.8202891519945483,10.96798,35.89029,177.888,0.3083195,-0.08525073,0.9462941,9
5.12,-43.62682,1.255207,-36.96373,4.67267279184465,-0.189747370796716,0.8025149231153224,356.4151,44.94831,180.8331,0.3822797,0.02612517,0.9234887,9
5.14,-43.53883,1.410789,-36.84976,4.655145008226747,-0.1980723732855424,0.7834791888737076,0.6080543,44.93439,181.369,0.3820633,-0.009468561,0.924044,9
5.16,-43.43339,1.244497,-36.94341,4.632637276585484,-0.1832071792847043,0.7631388904235425,1.559898,51.41968,181.7816,0.4335306,-0.01900686,0.900902,9
5.18,-43.3448,1.407941,-36.85201,4.581755436830946,-0.2174509344711881,0.7400243382487286,5.283314,51.4485,182.2638,0.4326744,-0.0500783,0.9001557,9
5.2,-43.25798,1.567448,-36.76246,4.527462255942358,-0.2258135765035257,0.7154668413796896,9.004079,51.50906,182.7502,0.4313545,-0.08107223,0.898445,9
5.22,-43.24215,1.231462,-36.91676,4.469363926977544,-0.2102268950769595,0.6894449513551688,8.298594,57.57118,183.0452,0.4784166,-0.07615343,0.8747478,9
5.24,-43.14649,1.399695,-36.83822,4.383700447722668,-0.2471796086521444,0.6613283969812835,11.94075,57.65145,183.5016,0.4765238,-0.1057343,0.8724637,9
5.26,-43.05251,1.564181,-36.76108,4.295453160115519,-0.2567252833795259,0.6315191662009694,15.58112,57.76299,183.9702,0.474143,-0.1351979,0.8692861,9
5.28,-43.04742,1.198995,-36.91326,4.204357513429168,-0.2408433617207709,0.6000199114782498,14.75944,65.23505,183.9164,0.5305545,-0.1263901,0.8371886,9
5.3,-42.9469,1.375139,-36.84859,4.081604170133665,-0.2781989380551046,0.5666577771494525,18.32023,65.38605,184.4464,0.5276511,-0.1545593,0.8335544,9
5.32,-42.91072,1.174907,-36.89882,3.9575764549692334,-0.286925283962112,0.5314865638544939,18.72005,68.62608,184.3986,0.5506439,-0.1555796,0.8178911,9
5.34,-42.80953,1.35707,-36.84146,3.832118231534089,-0.2690358277120885,0.4945262284720186,22.22219,68.81805,184.9472,0.547126,-0.1827757,0.8135056,9
5.36,-42.70942,1.535907,-36.78472,3.679955461573435,-0.3068549008815432,0.4567190639748659,25.72136,69.05232,185.5235,0.5430871,-0.2097884,0.8083459,9
5.38,-42.75589,1.152135,-36.86165,3.5276921678539868,-0.3145057591712558,0.4171065284780182,23.05363,69.92697,184.4181,0.5547671,-0.1852829,0.8068062,9
5.4,-42.65395,1.340278,-36.81131,3.375304641836961,-0.2940504919140922,0.3757118241874817,26.52838,70.10662,184.8462,0.5505756,-0.2112916,0.8016384,9
