t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
5.38,-45.30571,1.101702,-36.82837,2.278866869276607,-0.1029823856174305,3.8755240312791246,14.6374,356.3564,163.6091,-0.01306041,-0.1305186,0.9818048,11
5.4,-45.30647,1.301531,-36.82785,2.2772637101028828,-0.0980111753896117,3.9864762504302185,14.65456,356.3621,163.632,-0.01301516,-0.1306559,0.9818146,11
5.42,-45.30723,1.501359,-36.82734,2.290910417149393,-0.130516484772636,4.087177353378843,14.67181,356.368,163.655,-0.0129696,-0.130794,0.9818245,11
5.44,-45.29266,1.155075,-36.80348,2.2993819476262374,-0.1367403515339564,4.176861288648459,14.81953,0.5862005,163.6743,0.02333251,-0.126936,0.9814957,11
5.46,-45.29375,1.354814,-36.8026,2.30260952852254,-0.1184231928335056,4.255130428240893,14.84594,0.5950943,163.709,0.02340244,-0.1271584,0.9815072,11
5.48,-45.29484,1.554553,-36.80172,2.306506843725187,-0.1462748742609304,4.317152542216983,14.87242,0.6040244,163.7439,0.02347253,-0.1273814,0.9815184,11
5.5,-45.23066,1.159249,-36.6865,2.305970727292321,-0.1486154665725902,4.369523903282237,18.58129,3.694065,166.4411,0.050634,-0.1564757,0.9788585,11
5.52,-45.24414,1.35269,-36.65429,2.300747710416063,-0.1272520875733535,4.412188903934244,19.53176,3.857756,166.9425,0.05223157,-0.1646556,0.9779142,11
5.54,-45.25758,1.545817,-36.62218,2.296381070154119,-0.1535239194681376,4.442353291589435,20.48294,4.031638,167.4507,0.05382788,-0.1728393,0.9768833,11
5.56,-45.0869,1.188173,-36.48949,2.2870421719581646,-0.1546948400153602,4.464194440867123,12.60059,12.83941,169.9751,0.1202385,-0.09892417,0.9828786,11
5.58,-45.07766,1.378597,-36.43885,2.2725133689922057,-0.1325786689465121,4.477605548111473,14.14573,12.85597,170.0467,0.121298,-0.1122581,0.9812381,11
5.6,-45.06845,1.568362,-36.38846,2.252595574814147,-0.0889194636199255,4.482478523701438,15.6932,12.87411,170.1172,0.1223346,-0.1255899,0.9794148,11
5.62,-44.9165,1.210028,-36.27588,2.231565526920739,-0.1172345849093265,4.468540086739523,3.818889,20.83784,173.0679,0.1823941,-0.02178336,0.9808035,11
5.64,-44.88554,1.387537,-36.18345,2.2057018663113723,-0.1213045442467806,4.449009264439688,6.724035,20.84871,173.1862,0.1837341,-0.04684084,0.9794365,11
5.66,-44.69427,1.244633,-36.0233,2.17477053103048,-0.1029607257130142,4.423635613996359,358.9131,26.61653,176.8495,0.2298391,0.01555461,0.9727942,11
5.68,-44.6423,1.404465,-35.89608,2.142465298222767,-0.1352355350328975,4.377090193891816,2.947306,26.62157,177.1596,0.2307063,-0.01931432,0.9723681,11
5.7,-44.59145,1.559683,-35.77164,2.105250445383982,-0.1428636877682172,4.326074707134672,6.983341,26.64862,177.472,0.2312862,-0.05417522,0.9707289,11
5.72,-44.42847,1.25615,-35.73353,2.067744061393212,-0.176340803498066,4.260638201176793,356.3386,32.15464,180.7459,0.2769869,0.02889426,0.9603206,11
5.74,-44.36675,1.412858,-35.60641,2.025726810267746,-0.1847731699500177,4.1915045613707855,0.4580626,32.142,181.1972,0.2767709,-0.006733035,0.960871,11
5.76,-44.30648,1.564687,-35.48228,1.9790283902829835,-0.1700240358989761,4.118464143679643,4.57907,32.16187,181.6491,0.2761928,-0.04236516,0.9601642,11
5.78,-44.27227,1.244503,-35.5495,1.9274982895287431,-0.1338725880014749,4.041304322614744,1.566301,35.14826,181.6901,0.3016863,-0.01748142,0.9531953,11
5.8,-44.20981,1.407822,-35.43774,1.8693986471830304,-0.1710703111147351,3.9292263329767794,5.322419,35.17194,182.0841,0.3009558,-0.04974177,0.9523345,11
5.82,-44.1486,1.567154,-35.32825,1.808013369591852,-0.1822162404135482,3.8155414830526064,9.076101,35.22176,182.4816,0.2998987,-0.08192628,0.9504409,11
5.84,-44.1652,1.196098,-35.23222,1.7432095414077784,-0.1692121445156669,3.700115702610476,12.66127,38.95353,187.0391,0.3243846,-0.1241037,0.9375175,11
5.86,-44.14373,1.32476,-34.99298,1.6733264537272108,-0.2087500342269703,3.55607127075438,18.61629,40.48804,191.4045,0.3246953,-0.1849292,0.9268528,11
5.88,-44.11814,1.440948,-34.76681,1.601324511671212,-0.2207074895099061,3.4116470816192885,24.43728,42.54176,195.9427,0.323783,-0.2444887,0.9126133,11
5.9,-44.09104,1.198793,-34.92308,1.5271168967349524,-0.207031668501192,3.266850233287938,14.83231,40.50631,183.8344,0.3390295,-0.1325114,0.9312986,11
5.92,-44.02205,1.374549,-34.8224,1.4480956670848544,-0.2476719511188323,3.098267898184056,18.46822,40.83532,184.2939,0.3384645,-0.1631815,0.9264776,11
5.94,-44.02987,1.174884,-34.82581,1.3680387779007708,-0.2591603053797293,2.9304890900348006,18.81387,40.56322,184.2605,0.3360381,-0.1659174,0.9268529,11
5.96,-43.9612,1.356752,-34.72788,1.286920850859646,-0.2434903197917948,2.7636640208916585,22.41994,40.90783,184.6797,0.3350645,-0.1959915,0.9210852,11
5.98,-43.8931,1.5351,-34.63114,1.2047284480099636,-0.202585621126611,2.59793428572511,26.02233,41.2913,185.1347,0.3337531,-0.225859,0.9143947,11
6.0,-43.82571,1.710033,-34.53576,1.1128811944667871,-0.2445448047948368,2.400044878566204,29.61928,41.71943,185.6307,0.3321048,-0.2554751,0.9067931,11
6.02,-43.91459,1.145092,-34.66465,1.021550535701314,-0.2557502245943845,2.2053359556464924,24.6416,39.21383,184.152,0.3203398,-0.2127564,0.9223106,11
6.04,-43.84407,1.335685,-34.57422,0.9307800197576288,-0.2382402941324625,2.0140890045664355,28.16193,39.4609,184.2665,0.3187003,-0.2410397,0.9154329,11
6.06,-43.84232,1.128489,-34.56724,0.8380084793254765,-0.2770915658672918,1.8085513511437408,30.0777,37.42013,183.7852,0.3015071,-0.255859,0.9169641,11
6.08,-43.772,1.324029,-34.48034,0.7467839336841058,-0.2841849767217983,1.607644845872941,33.534,37.56513,183.689,0.2993384,-0.2828995,0.9090171,11
6.1,-43.70179,1.516478,-34.39385,0.657198782993154,-0.2615855015258498,1.4117563458293407,36.98948,37.70898,183.5995,0.2968959,-0.3096737,0.9002434,11
6.12,-43.67371,1.116969,-34.37391,0.572755226415885,-0.29519119955996,1.21143411771848,39.66493,36.89869,182.7448,0.2899027,-0.3288713,0.8946564,11
6.14,-43.60197,1.316133,-34.291,0.4905334219967168,-0.2965395563259618,1.0170557272808622,43.06462,36.88697,182.4319,0.2868353,-0.3543406,0.884697,11
6.16,-43.53021,1.512318,-34.20833,0.4106662491001422,-0.2677033844449248,0.8290820898257176,46.4632,36.8475,182.0991,0.2835133,-0.3794881,0.8739562,11
6.18,-43.51302,1.114395,-34.20893,0.3325211747411138,-0.2949587720053833,0.6363754910676169,44.71202,37.83477,181.165,0.2961632,-0.3628457,0.8760934,11
6.2,-43.44075,1.314788,-34.12867,0.257382043752056,-0.2898004940131066,0.4513433513601743,48.06369,37.77038,180.8075,0.2928941,-0.3873955,0.8650618,11
6.22,-43.36842,1.512289,-34.04859,0.1854205372073529,-0.254291455844869,0.2744914431539103,51.41409,37.66776,180.4185,0.2893721,-0.4116047,0.8532872,11
6.24,-43.2789,1.097645,-33.83411,0.1291071305954094,-0.2760580015742563,0.1164412192280197,56.51221,37.76706,181.5045,0.2791748,-0.4516379,0.835372,11
6.26,-43.2021,1.285508,-33.68337,0.075629447018918,-0.2661748479247982,-0.0333519151396726,61.92584,37.38121,183.1233,0.2614092,-0.4946586,0.81647,11
6.28,-43.12772,1.466543,-33.53468,0.0252012908395329,-0.2266281168382099,-0.1743753678561916,67.35643,37.29311,185.0253,0.2427776,-0.5365795,0.7954986,11
6.3,-43.16309,1.08417,-33.19794,-0.0219538438630007,-0.1593454453957364,-0.3061231565700031,64.32766,32.37256,178.9528,0.2406415,-0.5090625,0.8115835,11
6.32,-43.14694,1.253422,-33.00768,-0.0540927844846548,-0.1700941769507888,-0.4218238088739592,69.73671,36.47705,185.4364,0.2307459,-0.5545387,0.7868577,11
6.34,-43.14177,1.409647,-32.80107,-0.0831649704011585,-0.1505612502429268,-0.5272235041833087,75.16495,46.38898,197.9342,0.2209249,-0.6024038,0.7569615,11
