t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
6.54,-41.16938,1.126238,-37.88897,2.939902504821057,-0.0980330197499547,0.9621508184582854,12.3141,355.5214,159.7425,-0.019395,-0.1123337,0.9787261,18
6.56,-41.04111,1.343212,-37.92746,2.9139315487877173,-0.0970160712247206,0.939562536214873,10.54204,355.4709,156.1745,-0.01955068,-0.0979402,0.9743137,18
6.58,-40.9211,1.548304,-37.86203,2.9021940632173315,-0.1420403276480804,0.9299542484300538,12.02896,355.4178,152.6492,-0.01387661,-0.1111272,0.96652,18
6.6,-40.7644,1.750203,-37.79184,2.8789896022800754,-0.1578001522598972,0.9171850066286796,13.55066,353.3075,147.8974,-0.02313832,-0.1292103,0.9545801,18
6.62,-40.69342,1.167743,-37.62998,2.844760287858076,-0.1459581213120851,0.9013815156570572,15.29134,3.854621,160.5833,0.05527858,-0.1254459,0.9756089,18
6.64,-40.62219,1.373489,-37.61012,2.824320154467228,-0.1824817446909866,0.8908809864493783,15.96692,3.477386,158.4269,0.05549716,-0.1307471,0.9715744,18
6.66,-40.55072,1.577816,-37.59013,2.7955758117290905,-0.1906309300264251,0.876878782402577,16.65034,3.072212,156.2595,0.05572949,-0.1361877,0.9671573,18
6.68,-40.53013,1.167939,-37.48014,2.7587498952710847,-0.1721266295392669,0.8597879553872456,18.18589,11.20189,166.7524,0.113872,-0.1451155,0.9743803,18
6.7,-40.51813,1.364125,-37.45098,2.714080988060547,-0.1285939381776117,0.8397447877352544,19.12942,10.72246,166.5266,0.1109063,-0.1534841,0.9731852,18
6.72,-40.37348,1.1918,-37.35556,2.6703714332101267,-0.1660136751827245,0.8211471332810589,12.23471,18.1362,169.7047,0.1655206,-0.09074838,0.9764116,18
6.74,-40.35706,1.386042,-37.32214,2.619567546425136,-0.1754430175173018,0.8009274182769959,13.35835,17.55747,169.4608,0.1614995,-0.1005397,0.9757988,18
6.76,-40.34071,1.579897,-37.28862,2.561922626022123,-0.1585452301657512,0.7791672616788148,14.49674,16.97321,169.1936,0.1574989,-0.1104493,0.9750336,18
6.78,-40.32453,1.773396,-37.2551,2.511160128298917,-0.193325584043516,0.7638934607407393,15.63895,16.38202,168.9102,0.1535005,-0.1203956,0.9741338,18
6.8,-40.13973,1.227977,-37.15254,2.453828850625168,-0.2007699189681582,0.748510943048645,1.15349,27.19817,174.2007,0.2353086,0.002122439,0.9705517,18
6.82,-40.11385,1.411842,-37.08822,2.3901199109133904,-0.1825261085220074,0.7330387342058398,3.232278,26.53198,174.229,0.2304719,-0.01586877,0.971369,18
6.84,-40.08835,1.594488,-37.02427,2.32573404885487,-0.2208661403550038,0.7178707722354458,5.325675,25.84633,174.2172,0.2254025,-0.03395504,0.971855,18
6.86,-39.83835,1.282662,-36.90712,2.2564388606266945,-0.2318963356932142,0.7037113822815995,353.7939,33.53243,179.687,0.2879017,0.0526172,0.9561252,18
6.88,-39.77905,1.460246,-36.84635,2.18249887896435,-0.2173281586299344,0.6905369320553172,356.0898,33.64224,179.2321,0.2889909,0.03459378,0.9567005,18
6.9,-39.72326,1.638907,-36.79521,2.104098199947244,-0.17880292817999,0.6782899343686664,358.1591,33.71527,178.7104,0.2897659,0.0186362,0.9568968,18
6.92,-39.66174,1.267445,-36.86288,2.017174365930516,-0.2222129800075629,0.6572533692615439,357.614,39.3708,180.9641,0.3369353,0.01676928,0.94126,18
6.94,-39.61885,1.452173,-36.81756,1.9286004302959243,-0.2382221758157779,0.6388285447688178,359.3778,39.46988,180.8501,0.337693,0.002605505,0.9412115,18
6.96,-39.57627,1.635913,-36.77255,1.8384166914765616,-0.2285732656649131,0.6228725319773387,1.146668,39.56538,180.7436,0.3383685,-0.01161177,0.9409381,18
6.98,-39.53399,1.818678,-36.72789,1.7374184654403493,-0.27216379787633,0.5995578284339071,2.920186,39.65772,180.644,0.3389616,-0.02587536,0.9404384,18
