t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
3.62,-42.39287,1.08362,-36.76463,2.297081561390721,-0.09416703575006,2.4932536694627663,16.79047,355.1074,165.6052,-0.02361779,-0.1500087,0.9813759,7
3.64,-42.48187,1.263771,-36.71077,2.404142160940125,-0.1051194388430251,2.5091099124257044,18.76486,354.1212,167.6952,-0.0328538,-0.1672935,0.9805452,7
3.66,-42.57102,1.442238,-36.66367,2.5033847676679493,-0.091401117153633,2.524316122652678,20.6217,353.3676,169.8545,-0.04088937,-0.1830212,0.9792724,7
3.68,-43.02119,1.155621,-36.54878,2.61132806285413,-0.1223370584347978,2.529841360213545,14.69601,354.4418,163.5857,-0.02935882,-0.1333015,0.9813612,7
3.7,-43.02589,1.355938,-36.56192,2.711420400471648,-0.1280014127628642,2.536385430097398,14.64888,352.2724,163.5533,-0.04795438,-0.1354497,0.9806398,7
3.72,-42.97715,1.160506,-36.45441,2.8032536034949773,-0.1102384300396922,2.543485746354036,18.34837,355.0297,166.2711,-0.02346131,-0.1632609,0.9800363,7
3.74,-42.99895,1.3555,-36.44036,2.898164124815517,-0.1384159691528272,2.528994977459881,19.13565,352.9796,166.6037,-0.04061162,-0.1718128,0.9787087,7
3.76,-43.02074,1.550371,-36.42691,2.985329509543603,-0.1418813871395168,2.516676653680048,19.93585,350.9268,166.9087,-0.05772328,-0.1803101,0.9769799,7
3.78,-42.90752,1.180163,-36.31836,3.077371339654663,-0.1675440338153775,2.4918022319146,15.1048,357.6211,168.8658,-0.00773382,-0.1327812,0.9867015,7
3.8,-42.9201,1.372617,-36.28181,3.1615104454555896,-0.168748758114194,2.46925222705689,16.47254,355.4554,168.81,-0.02509722,-0.1462867,0.9847502,7
3.82,-42.8005,1.202794,-36.13705,3.2522795315018467,-0.192130339561889,2.4408325738408383,6.915112,2.854344,171.8951,0.02905946,-0.05838275,0.9952692,7
3.84,-42.80986,1.385805,-36.06176,3.334451214118391,-0.191513475648199,2.414842165548132,9.376392,0.6932261,171.7915,0.01186345,-0.08109056,0.9940449,7
3.86,-42.82043,1.567488,-35.98771,3.40752737410448,-0.1687403714103071,2.390813010205425,11.83429,358.5122,171.5921,-0.005322318,-0.1037509,0.9920104,7
3.88,-42.66473,1.226645,-35.87651,3.480019920046645,-0.1920365501144133,2.348520450281228,0.841898,6.046358,175.3949,0.0529907,-0.005211867,0.9977596,7
3.9,-42.67361,1.393713,-35.7571,3.5433635993603527,-0.191586500140827,2.309333759481936,4.545556,3.906211,175.4006,0.03561766,-0.03823559,0.9977745,7
3.92,-42.68465,1.557411,-35.64049,3.59708533618278,-0.1692167204444113,2.2727786890691064,8.248785,1.753032,175.2668,0.0182144,-0.07122228,0.9963976,7
3.94,-42.44889,1.260338,-35.54849,3.6507055999796014,-0.1994267853972239,2.210417080263998,355.0426,9.490932,180.0416,0.08266757,0.04306999,0.9956384,7
3.96,-42.45507,1.412504,-35.39816,3.695329040050592,-0.2048502369656832,2.151324269212492,359.5346,7.348782,180.2063,0.06409295,0.003937541,0.9979342,7
3.98,-42.46428,1.55934,-35.25239,3.7305203241704543,-0.1873248053534185,2.0951434566709315,4.031325,5.216477,180.2033,0.04541607,-0.03521688,0.9983474,7
4.0,-42.32391,1.249005,-35.39071,3.755873316922591,-0.2190716077035578,2.013649088787509,359.5933,10.79146,181.3386,0.09406842,0.002435042,0.9954912,7
4.02,-42.3275,1.412411,-35.26632,3.773158376953415,-0.2254887694368652,1.936443146891221,3.341826,8.666845,181.4557,0.07515284,-0.03003255,0.996665,7
4.04,-42.20301,1.237279,-35.28678,3.78352319013376,-0.2570484395100986,1.843904152843297,6.258948,13.19957,182.5751,0.1135145,-0.05679579,0.9917825,7
4.06,-42.20081,1.404224,-35.16488,3.786258723538663,-0.2624534325508085,1.7558312030583163,9.96089,11.09644,182.7184,0.09424172,-0.08866942,0.9914776,7
4.08,-42.2011,1.567668,-35.04561,3.7809612063511295,-0.2435973279512004,1.6720202659965686,13.66444,8.976318,182.7237,0.07485675,-0.1204107,0.9897959,7
4.1,-42.09372,1.217242,-35.18453,3.767250437501557,-0.2022919985890234,1.592251403901905,11.9373,14.39744,183.3185,0.1215924,-0.1067302,0.9867029,7
4.12,-42.08529,1.389989,-35.06704,3.7348422555068574,-0.239195286804767,1.475502376343487,15.57558,12.30426,183.4184,0.1021147,-0.1378311,0.9850656,7
4.14,-41.98483,1.190677,-35.12846,3.696284561073827,-0.2482133386385068,1.3642888295176494,16.1208,16.78772,183.7921,0.1398661,-0.1434212,0.9796557,7
4.16,-41.96989,1.369561,-35.01481,3.6463311805273033,-0.2847061960053416,1.2387691359149624,19.72183,14.71752,183.9303,0.1202911,-0.1740738,0.9772894,7
4.18,-41.9572,1.545299,-34.90262,3.590901586739822,-0.2921974856254525,1.1191124175303448,23.32414,12.60688,183.9301,0.1005748,-0.2044859,0.9736247,7
4.2,-41.94671,1.718029,-34.79216,3.5297252069658924,-0.2726641405719289,1.0053799886049823,26.92231,10.43475,183.7803,0.08074205,-0.2346124,0.96867,7
4.22,-41.84312,1.16068,-35.01335,3.4492925314881564,-0.3084809839067486,0.8701137595263093,21.60442,16.08957,184.0906,0.1307566,-0.1903628,0.97293,7
4.24,-41.82009,1.347949,-34.90574,3.364589341009207,-0.3140830248647005,0.7416826559933174,25.14093,13.959,184.0243,0.1109433,-0.2200584,0.9691277,7
4.26,-41.74614,1.138803,-34.96414,3.2754116005623715,-0.2914825859230334,0.6202535819037474,26.33743,16.75732,184.0275,0.1338753,-0.2302341,0.9638826,7
4.28,-41.71732,1.331676,-34.86102,3.1734048967509336,-0.3255215233404778,0.4842971296051246,29.82922,14.58541,183.8748,0.1139606,-0.2592982,0.9590505,7
4.3,-41.69029,1.521776,-34.7581,3.068021161632668,-0.3281729225752045,0.3559325758453582,33.31136,12.32045,183.556,0.09391604,-0.2880171,0.9530085,7
4.32,-41.63679,1.124777,-34.87069,2.960311552293658,-0.3580333914890296,0.2268181235663258,32.11384,15.93693,183.539,0.1246979,-0.2779047,0.952439,7
4.34,-41.60172,1.322258,-34.77245,2.8494102739876705,-0.3560647536201023,0.1055882412976627,35.53849,13.61371,183.127,0.1045584,-0.3059998,0.9462161,7
4.36,-41.51475,1.117109,-34.77374,2.7352377502246776,-0.3243212246983932,-0.0074185699488591,39.6546,17.91996,182.6821,0.1386304,-0.3383845,0.930222,7
4.38,-41.47343,1.316847,-34.68001,2.613013955600767,-0.3488336349057191,-0.1261863890494288,43.0239,15.45642,182.1161,0.1183758,-0.3656129,0.9226445,7
4.4,-41.43361,1.514029,-34.58577,2.4880594724311846,-0.3412082984428907,-0.2357521663011121,46.36995,12.79988,181.3073,0.09799558,-0.3923909,0.9139512,7
4.42,-41.36848,1.114525,-34.64233,2.3603433261734743,-0.3035018479863088,-0.3357440392748163,44.70621,19.79574,181.101,0.1553692,-0.376163,0.911678,7
4.44,-41.32368,1.315447,-34.55151,2.237693450392003,-0.3229604141170513,-0.4302674482119584,48.03491,17.25837,180.4738,0.1353838,-0.4029709,0.9033267,7
4.46,-41.2171,1.109937,-34.50084,2.1120241804381834,-0.3104107452723827,-0.5148344283251456,50.71499,21.15011,178.7077,0.1705785,-0.419094,0.8873623,7
4.48,-41.16914,1.309719,-34.41364,1.9833550516748923,-0.2678759467611197,-0.5890521587789892,53.98627,18.3917,177.8501,0.1507809,-0.4453,0.8780934,7
4.5,-41.12256,1.507097,-34.32583,1.8616740252056312,-0.2809899638167382,-0.6521992593257102,57.22519,15.3048,176.6266,0.1308199,-0.4709734,0.8678057,7
4.52,-40.93045,1.104557,-34.17851,1.7364156138704887,-0.2629777965805967,-0.7044142004086265,61.24241,16.96039,171.128,0.1654895,-0.4924666,0.8427857,7
4.54,-40.88452,1.296079,-34.09243,1.6076317163487897,-0.2157846930897767,-0.7453365142276933,64.38528,13.11113,169.1317,0.1463047,-0.5177559,0.83119,7
