t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
5.84,-44.25684,1.11675,-36.93176,1.644381999030399,-0.0276346826289733,1.003709065659197,11.42716,357.6586,162.4646,-0.004920145,-0.1014705,0.9835094,12
5.86,-44.21175,1.329063,-37.04342,1.70575856872619,-0.069274716620951,0.9632891838652284,7.946245,358.9796,161.3115,0.002484172,-0.06980872,0.9844204,12
5.88,-44.16922,1.538137,-37.16588,1.7652339642954624,-0.0832420295429921,0.9177177972005676,4.153991,0.2759248,160.1152,0.008627724,-0.03528259,0.9843168,12
5.9,-44.18431,1.156589,-37.08619,1.8224921664149063,-0.071282206918811,0.8671726678732252,14.63274,7.028897,163.4935,0.0784177,-0.1170642,0.9786192,12
5.92,-44.17613,1.357836,-37.08687,1.8898570522467304,-0.1052492092729601,0.8141616397572617,14.47488,8.077667,163.3446,0.08733585,-0.1142237,0.9778497,12
5.94,-44.0845,1.159762,-36.98533,1.9559443748567755,-0.1127460206616966,0.7559572173733171,18.54772,14.26486,166.3494,0.1406755,-0.1442104,0.9699744,12
5.96,-44.08369,1.353727,-36.94948,2.020313398566669,-0.0955364293998857,0.6927635607717573,19.45693,15.48879,166.779,0.1512085,-0.151035,0.9675157,12
5.98,-44.08255,1.547369,-36.9138,2.0825345158811714,-0.0553314949429896,0.6247979997953026,20.35868,16.72677,167.2342,0.1617124,-0.1578509,0.9648983,12
6.0,-44.08106,1.740693,-36.87829,2.134940898723884,-0.0905913497120207,0.5634339119302298,21.25302,17.97931,167.7146,0.1721846,-0.1646618,0.9621205,12
6.02,-43.86734,1.188431,-36.8502,2.186520299667974,-0.0997088490690394,0.4971784996956696,12.55901,28.79323,169.9692,0.2554567,-0.08393249,0.9567229,12
6.04,-43.83771,1.379031,-36.8047,2.236793269569172,-0.0844607515008585,0.4262552160480535,14.06603,29.8944,170.0622,0.2652725,-0.09568135,0.9525554,12
