t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
6.3,-42.09639,1.135031,-35.91474,3.8969013112124378,-0.0244773611858086,1.2294846012365808,11.65578,356.9156,157.8103,-0.006741355,-0.1047589,0.9764103,16
6.32,-41.89114,1.354466,-35.96777,3.888756140041961,-0.0684713303428626,1.2394575077219727,9.846157,359.0176,152.1988,0.01232484,-0.08535387,0.9672741,16
6.34,-41.75108,1.565206,-36.08132,3.8767753585828695,-0.0857437835447796,1.2450237256801584,6.709105,1.050415,148.3567,0.02475706,-0.05380045,0.9602799,16
6.36,-41.71599,1.173538,-36.32148,3.860644867464092,-0.0782261993191967,1.2462696829429305,11.66241,10.89977,161.7379,0.1093364,-0.08486332,0.9762478,16
6.38,-41.56276,1.384302,-36.28751,3.843254353998105,-0.1128932265016421,1.2496482143997143,12.94566,15.68658,158.1611,0.1542941,-0.08396992,0.9635941,16
6.4,-41.4379,1.587509,-36.25119,3.8230456275286633,-0.1223474511074271,1.2494218511009167,14.53365,21.54671,155.5211,0.2075515,-0.082127,0.9473213,16
6.42,-41.2688,1.170856,-36.13292,3.799597238429281,-0.1085289467270066,1.245618308553622,18.02218,33.90947,166.0545,0.3040743,-0.1137455,0.932198,16
6.44,-41.21563,1.368175,-36.11688,3.767169813219634,-0.1394836182935359,1.2432953421050446,18.77496,38.81306,165.7765,0.3443433,-0.112074,0.9166847,16
6.46,-41.16198,1.564941,-36.10444,3.7320131259346567,-0.1456573641090089,1.2381228317072352,19.55255,43.73051,165.5666,0.3839058,-0.1102325,0.899396,16
6.48,-41.01954,1.190795,-36.08159,3.693742424506963,-0.1289758579515409,1.2300795902043058,12.16103,52.96538,169.95,0.450019,-0.05560753,0.8824756,16
6.5,-40.95933,1.38374,-36.06985,3.651976887587768,-0.091282187299495,1.2191466879478146,13.2798,57.97293,170.0912,0.4882893,-0.05919567,0.8607815,16
6.52,-40.89954,1.576026,-36.06203,3.5895390949792763,-0.1232287625109865,1.2091287144199905,14.389,63.00264,170.3346,0.5255573,-0.0627282,0.8373951,16
6.54,-40.59445,1.158288,-35.7706,3.52524292235797,-0.1307768944515379,1.1972438723092873,6.149075,69.03496,181.0075,0.5654316,-0.04916608,0.8230029,16
