pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-41.00042,0.23,-37.99971,4.3190971308874495,-0.0785214870274714,5.410264602228708,0.01618652,0.01357408,0.0236934,0.0001412785,0.000118427,0.0002067472,2.91999993473291,8
-41.00084,0.43,-37.99943,4.738237132316179,-0.1837828397543436,5.725159625550042,0.03234353,0.01358428,0.04742362,0.0002822996,0.0001184284,0.0004138157,2.93999993428588,8
-41.00126,0.63,-37.99914,5.096566583109571,-0.0775924173734917,5.976271141273891,0.04868749,0.01360133,0.07133368,0.0004249522,0.0001184295,0.0006224532,2.95999993383884,8
-41.00165,0.2833333,-37.99881,5.394605880105516,0.2157609740266107,6.164673849236635,0.02509785,3.781714,0.03638283,0.0002293769,0.03299562,0.0003101005,2.97999993339181,8
-41.00226,0.4833333,-37.99833,5.778567978733129,-0.1807166498240991,6.378911021609241,0.05027416,3.781738,0.07273362,0.0004594289,0.03299561,0.0006198988,2.99999993294477,8
-40.9939,0.2833333,-37.96809,6.088641018108504,-0.3330211750594522,6.518786818081608,0.9716547,8.260081,0.5887539,0.008827069,0.07197341,0.004513633,3.01999993249774,8
-41.00171,0.4833333,-37.94963,6.447950149598512,-0.6933630443761265,6.671160127347264,1.943136,8.275066,1.177826,0.01765264,0.07196282,0.009026688,3.0399999320507,8
-41.00952,0.6833333,-37.93119,6.722299442290897,-0.8079293163711398,6.743797263478918,2.916462,8.30012,1.768683,0.02649502,0.0719451,0.01354717,3.05999993160367,8
-40.96959,0.2833334,-37.89268,6.914391004605207,-0.7020533980212198,6.740413007018688,1.379229,13.43609,0.1202307,0.01207583,0.1169625,-0.0003660533,3.07999993115664,8
-40.96595,0.4833335,-37.86864,7.027172886588808,-0.400023219708965,6.664954934094283,2.75845,13.44044,0.240353,0.02414965,0.1169369,-0.0007341984,3.0999999307096,8
-40.96232,0.6833334,-37.84461,7.198004859436011,-0.7788332741226109,6.605782054492451,4.140191,13.44755,0.3585608,0.03623961,0.1168936,-0.001123781,3.11999993026257,8
-40.88196,0.2833335,-37.75661,7.280599795813927,-0.9044796880147326,6.470652859127831,2.735184,21.18928,0.059515,0.02355531,0.1837948,-0.003877752,3.13999992981553,8
-40.86555,0.4833335,-37.71148,7.393523383246048,-1.2291732247618037,6.341803865248657,5.472095,21.19345,0.1177158,0.04710948,0.1836372,-0.007769619,3.1599999293685,8
-40.84914,0.6833335,-37.66637,7.413597154409032,-1.299099837874395,6.136713803099035,8.211187,21.20042,0.176199,0.07065507,0.1833745,-0.0116627,3.17999992892146,8
-40.75927,0.2833338,-37.58004,7.346033667475773,-1.139593666378222,5.861683712688304,4.128026,26.89542,0.1309285,0.03529407,0.2323668,-0.007265283,3.19999992847443,8
-40.72855,0.4833338,-37.51445,7.196285141069453,-0.7749424384559918,5.523238735277971,8.259967,26.90957,0.262003,0.07057317,0.231913,-0.0145394,3.21999992802739,8
-40.69784,0.6833338,-37.44888,7.095406194425522,-1.0821416435952371,5.210619257878811,12.39368,26.93356,0.3957487,0.1057755,0.2311569,-0.02179916,3.23999992758036,8
-40.55561,0.2833331,-37.32419,6.90878293263885,-1.1271863675806275,4.837191738830569,4.207978,34.24957,0.2670292,0.03577123,0.2941727,-0.008584881,3.25999992713332,8
-40.51802,0.4833337,-37.26077,6.7487617195092895,-1.3622877318418654,4.482348637584195,8.416947,34.27903,0.5347448,0.07149737,0.2935744,-0.01717924,3.27999992668629,8
-40.48046,0.6833336,-37.19737,6.504129137884355,-1.333631901236766,4.072380148011327,12.62737,34.32899,0.8081177,0.1071397,0.2925778,-0.02575646,3.29999992623925,8
-40.36526,0.2833337,-37.11795,6.182685529962157,-1.0665529870876505,3.615841730031456,3.817281,38.94756,0.2419913,0.03210416,0.3331235,-0.009113484,3.31999992579222,8
-40.32666,0.4833337,-37.06359,5.957681113101245,-1.225652765024953,3.237843709342883,7.633315,38.97192,0.4859628,0.06416234,0.3325669,-0.01821489,3.33999992534518,8
-40.28808,0.6833335,-37.00924,5.652323260235654,-1.117022908263671,2.815792761242271,11.44687,39.01287,0.7328961,0.09612589,0.3316401,-0.02730081,3.35999992489815,8
-40.10388,0.2833333,-36.87055,5.275939475952683,-0.765997087921019,2.359523040001108,3.683585,43.69302,0.2344369,0.03059251,0.3718674,-0.01006195,3.37999992445111,8
-40.0624,0.4833333,-36.82131,4.935049177888686,-0.8371781852365785,1.9469886154910296,7.366024,43.71578,0.4706641,0.06114398,0.3712889,-0.02011123,3.39999992400408,8
-39.8982,0.2833333,-36.68687,4.53000194273902,-0.6366563948658563,1.5122242859565986,3.623851,47.23396,0.3269109,0.03011275,0.400336,-0.0100545,3.41999992355704,8
-39.85561,0.4833335,-36.63983,4.071416592778981,-0.1897661071687701,1.065953667404372,7.246475,47.26517,0.6562009,0.06018541,0.3997307,-0.02009701,3.43999992311001,8
-39.81303,0.6833335,-36.5928,3.729265773089743,-0.4012066676309836,0.7310042043099116,10.86779,47.31784,0.9906242,0.09018821,0.3987231,-0.03011719,3.45999992266297,8
-39.77046,0.8833331,-36.54578,3.338098676352601,-0.6047716076853815,0.3934315090489235,14.48684,47.39281,1.332062,0.1200811,0.3973141,-0.04010977,3.47999992221594,8
-39.59159,0.2833338,-36.41704,2.909907664098604,-0.1982809888543925,0.0648763801757965,3.540837,51.29338,0.3366904,0.02912195,0.4325303,-0.01072437,3.4999999217689,8
-39.54703,0.4833338,-36.37386,2.5518276657713272,-0.4566707946170478,-0.1795398275263195,7.080585,51.32479,0.6758297,0.05820773,0.4319054,-0.02143585,3.51999992132187,8
-39.38865,0.2833333,-36.25186,2.1643829636522938,-0.2338230511364887,-0.4323918478700932,3.495956,52.92574,0.3967366,0.02884914,0.4453132,-0.01049473,3.53999992087483,8
-39.34413,0.4833328,-36.20961,1.778405260524572,-0.0088845412477717,-0.6714058598610642,6.990781,52.96227,0.7962332,0.05766275,0.4446836,-0.02097746,3.5599999204278,8
-39.29963,0.6833326,-36.16737,1.5556639056372603,-0.47444062832702,-0.7837917401928323,10.48365,53.02365,1.20016,0.0864034,0.4436352,-0.03144642,3.57999991998076,8
-39.25514,0.8833328,-36.12513,1.2883831239484564,-0.245321259737783,-0.899875299886709,13.97502,53.11101,1.612361,0.1150515,0.4421691,-0.04188915,3.59999991953373,8
-39.08493,0.2833337,-36.004,1.1587374049932675,-0.440987402798783,-0.900935965081807,3.435187,54.20033,0.353435,0.02808675,0.4552583,-0.01090969,3.61999991908669,8
-39.03992,0.4833337,-35.96395,1.034731399107578,-0.6356078959016858,-0.8812544233794881,6.868923,54.23222,0.7084199,0.05613378,0.4546382,-0.02181199,3.63999991863966,8
-38.88779,0.2833329,-35.85181,0.8386875911635414,-0.1632563383265464,-0.907343994186121,3.393583,53.94347,0.2451163,0.02735925,0.4532946,-0.01152419,3.65999991819263,8
-38.84243,0.4833331,-35.81351,0.6514410553937893,0.2845279535905158,-0.9262593890812808,6.785721,53.96531,0.491088,0.05468021,0.4526953,-0.02303951,3.67999991774559,8
-38.79709,0.683333,-35.77523,0.6224230185708777,-0.1972321705171862,-0.8330652841534878,10.17679,54.00212,0.740508,0.08194552,0.4516976,-0.03453115,3.69999991729856,8
-38.75177,0.8833335,-35.73695,0.5226337821215736,0.0167279787674922,-0.7790438584568129,13.56662,54.05453,0.9951816,0.1091302,0.4503028,-0.04598911,3.71999991685152,8
-38.589,0.2833338,-35.62135,0.548378419599203,-0.1930518759029697,-0.651817586235488,3.349941,53.10545,0.15176,0.02673829,0.4467952,-0.01188207,3.73999991640449,8
-38.54385,0.4833341,-35.58414,0.5755833305910656,-0.4007410162615834,-0.5433835333690524,6.698574,53.11882,0.304245,0.05344244,0.4462215,-0.02375143,3.75999991595745,8
-38.39982,0.2833333,-35.47972,0.4826928129907202,0.0595882609064735,-0.5199745790762123,3.307702,52.3045,0.05624255,0.02612274,0.4405615,-0.01228039,3.77999991551042,8
-38.35475,0.4833333,-35.44367,0.3923137208603648,0.4963951714210477,-0.5116105164700357,6.614437,52.3094,0.1128319,0.05221606,0.440011,-0.02454709,3.79999991506338,8
-38.3097,0.683333,-35.40762,0.4462897931470735,0.0047035222504863,-0.4221599495960149,9.919941,52.3176,0.1697804,0.0782548,0.4390942,-0.03679176,3.81999991461635,8
-38.10986,0.2833334,-35.26253,0.4173413632670844,0.2097779884375456,-0.3685924761625152,3.263686,51.15479,359.9432,0.02547278,0.4315675,-0.01274097,3.83999991416931,8
-38.06488,0.4833333,-35.2276,0.5091151729359282,-0.0078418396969043,-0.2404444738557636,6.526416,51.14991,359.886,0.05091708,0.4310424,-0.02546868,3.85999991372228,8
-38.01992,0.6833333,-35.19267,0.6082422635401201,-0.2223248277252097,-0.120471253798513,9.787889,51.14166,359.8279,0.0763094,0.4301681,-0.0381729,3.87999991327524,8
-37.88413,0.283333,-35.09408,0.5516992021935181,0.2322554266406935,-0.1039279398110188,3.220516,49.42191,359.8731,0.02506457,0.4179037,-0.01275287,3.89999991282821,8
-37.84002,0.4833335,-35.05922,0.6757311516931352,0.0240441359415375,0.0340087849514034,6.439953,49.41116,359.7454,0.05010095,0.417408,-0.02549167,3.91999991238117,8
-37.79593,0.6833335,-35.02436,0.6496237740541417,0.2991610966881044,0.05850811153255,9.658481,49.39305,359.6162,0.07509123,0.4165826,-0.0382062,3.93999991193414,8
-37.60323,0.2833328,-34.88431,0.6140458621926825,0.5784597337336371,0.0694126707436133,3.282235,48.30373,359.8051,0.02543649,0.4090326,-0.01326892,3.9599999114871,8
-37.55819,0.4833329,-34.84875,0.6824135053311622,0.1693558252036026,0.1464365427017071,6.563428,48.2869,359.6091,0.05084446,0.4085277,-0.02652239,3.97999991104007,8
-37.51317,0.683333,-34.81319,0.7502766157421519,-0.2632695185187976,0.2136539115069311,9.843586,48.25856,359.4105,0.07620313,0.4076869,-0.0397504,3.99999991059303,8
-37.37952,0.2833338,-34.71819,0.6656273598133282,0.1855599325359406,0.1797654795013983,3.548556,49.49358,359.8001,0.02738882,0.4184566,-0.01454433,4.019999910146,8
-37.33012,0.4833339,-34.6806,0.7455359037824749,-0.0294463129230597,0.2602388328484863,7.096156,49.4749,359.5987,0.05474421,0.417853,-0.02907102,4.03999990969896,8
-37.28075,0.6833339,-34.64302,0.6802975849425437,0.2378307028469679,0.2358945145696225,10.6442,49.44329,359.3937,0.0820495,0.4168473,-0.04357543,4.05999990925193,8
-37.09283,0.2833333,-34.50897,0.6024980442263512,0.5082447156218921,0.1988902353542165,3.566015,51.49155,359.8578,0.02748675,0.434203,-0.01463275,4.07999990880489,8
-37.04259,0.4833333,-34.47218,0.6175907895973083,0.0892099372402908,0.2230390705051554,7.131093,51.47815,359.714,0.05493781,0.4335713,-0.02925168,4.09999990835786,8
-36.87044,0.2833332,-34.34777,0.6302887599320215,-0.3543919313445962,0.2401319221594562,3.592205,52.66582,359.9519,0.02790418,0.4433798,-0.01427942,4.11999990791082,8
-36.82009,0.4833333,-34.31042,0.5013886454595351,0.0824153820016483,0.1627678299333617,7.183529,52.66128,359.9036,0.05577478,0.4427264,-0.02854001,4.13999990746379,8
-36.76976,0.6833333,-34.27308,0.5310602034876268,-0.1456589331235346,0.195379754238548,10.77386,52.65363,359.8545,0.083583,0.4416384,-0.04276842,4.15999990701675,8
-36.71944,0.8833332,-34.23576,0.42684856527638,0.1075051465576888,0.1341180478143115,14.36316,52.64268,359.8042,0.1113012,0.4401174,-0.0569512,4.17999990656972,8
-36.54107,0.2833333,-34.10686,0.3139730318990104,0.3627598633645884,0.0653618080179754,3.575728,53.89533,0.07346255,0.02810186,0.4529379,-0.01356748,4.19999990612268,8
-36.49142,0.483333,-34.06905,0.2907328591971279,-0.0724789609314616,0.0576648743823291,7.150365,53.90229,0.1478471,0.05616928,0.4522764,-0.02711478,4.21999990567565,8
