pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-42.00042,0.23,-39.99971,4.25611570609734,0.1127658945143998,5.157398521109272,0.01615698,0.01359728,0.02372887,0.0001410208,0.0001186295,0.0002070567,5.87999986857176,14
-42.00084,0.43,-39.99943,4.570849161162919,-0.0718417375950537,5.411703958814137,0.03234893,0.01360732,0.04743017,0.0002823467,0.0001186294,0.0004138727,5.89999986812472,14
-42.00143,0.2833333,-39.99894,4.935238466957813,-0.4663682509580256,5.676658892892249,0.02496939,5.163041,0.03643638,0.0002319994,0.04504072,0.0003078303,5.91999986767769,14
-42.00203,0.4833333,-39.99845,5.233739905269019,-0.6170005163460446,5.872050373141768,0.04995121,5.163064,0.07286751,0.0004641051,0.04504071,0.0006156099,5.93999986723065,14
-42.00262,0.6833333,-39.99796,5.467769284800212,-0.5490722043536163,6.000095716097512,0.07499063,5.163105,0.1094403,0.0006967688,0.04504069,0.0009246018,5.95999986678362,14
-42.00322,0.8833333,-39.99746,5.6389644769555005,-0.2868716947157983,6.063198939970498,0.09999351,5.16316,0.145968,0.0009290962,0.04504066,0.001233214,5.97999986633658,14
-41.98262,0.2833333,-39.96837,5.867555498269631,-0.7073943040788563,6.132572381654853,1.147328,12.33908,0.5637557,0.01048274,0.1074151,0.003814937,5.99999986588955,14
-41.98801,0.4833333,-39.94646,6.027702596295946,-0.8766349608059927,6.135263025401507,2.294538,12.35602,1.127953,0.02096412,0.1073951,0.007629312,6.01999986544251,14
-41.99339,0.6833333,-39.92458,6.121618357085083,-0.8199272426243835,6.07447611847612,3.443619,12.38436,1.693868,0.03146179,0.1073616,0.01144778,6.03999986499548,14
-41.92767,0.2833334,-39.87161,6.281617477197599,-1.2018737362290892,6.046295542907721,1.875409,20.31313,0.09513009,0.01625521,0.1763015,-0.002068785,6.05999986454844,14
-41.91774,0.4833333,-39.84012,6.367813610222704,-1.3285659798899845,5.949898055030154,3.751566,20.31777,0.1895307,0.03251109,0.1762304,-0.004146176,6.07999986410141,14
-41.90781,0.6833333,-39.80864,6.383391217172537,-1.225337523630849,5.789620315487255,5.630104,20.3254,0.2828875,0.04877653,0.1761112,-0.006238527,6.09999986365438,14
-41.83024,0.2833335,-39.7459,6.486418875260355,-1.5567908207697418,5.688085408345785,3.25926,25.51233,0.0594,0.02785108,0.2206986,-0.005773938,6.11999986320734,14
