pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-43.98316,0.23,-40.06178,4.523867454112292,0.249213904400508,4.35666216851309,357.1859,1.85093,359.0887,-0.02467933,0.01595109,-0.007551957,3.07999993115664,9
-43.96859,0.4299999,-40.12214,4.811606787871888,0.5148990719363182,4.884015527853968,354.3487,3.717373,358.167,-0.04978302,0.03160282,-0.01436878,3.0999999307096,9
-43.95566,0.6299999,-40.18452,5.145067577122262,0.0901952292671669,5.458038495531604,351.2814,5.592042,357.1982,-0.07708631,0.04676868,-0.02064127,3.11999993026257,9
-43.98167,0.2833333,-40.51539,5.423765526548792,-0.0908930321622301,5.9650138255764205,359.8322,14.75023,359.89,-0.001575712,0.1283633,-0.0007643094,3.13999992981553,9
-43.98056,0.4833333,-40.51859,5.727839440584639,-0.4805754106288638,6.4927728479082205,359.6674,16.25605,359.7757,-0.003149587,0.141379,-0.001527282,3.1599999293685,9
-43.97945,0.6833333,-40.5218,5.967887773415605,-0.6250396973014478,6.940827677967981,359.5086,17.7607,359.6588,-0.004696275,0.1543569,-0.002279613,3.17999992892146,9
-43.95631,0.2833333,-40.50208,6.1450867255653705,-0.5496189907604886,7.30937753622765,0.8543332,22.75546,0.5103148,0.008187318,0.1972363,0.002894925,3.19999992847443,9
-43.95903,0.4833333,-40.48468,6.260876681605865,-0.2786015912026967,7.598839175745596,1.694987,24.26815,1.043085,0.0163731,0.2100368,0.005789226,3.21999992802739,9
-43.96174,0.6833333,-40.46731,6.395377968332348,-0.6889831743729831,7.904249203326977,2.523067,25.78798,1.599673,0.02457313,0.2227724,0.008691665,3.23999992758036,9
-43.89825,0.2833333,-40.42773,6.462770722240919,-0.8467586675891435,8.118802455687437,1.485393,31.39698,0.0963464,0.0127061,0.2705418,-0.002697879,3.25999992713332,9
-43.88634,0.4833332,-40.4044,6.535015437253186,-1.2041381949588792,8.32643771879124,2.968093,32.89862,0.2312066,0.02540968,0.2830213,-0.005399184,3.27999992668629,9
-43.87445,0.6833332,-40.38108,6.536548541060718,-1.307308641628117,8.436372441591786,4.449291,34.4047,0.4040981,0.03812308,0.2953917,-0.008114009,3.29999992623925,9
-43.80393,0.2833336,-40.32246,6.470866976707853,-1.1816035853240296,8.451187917854853,2.850777,36.79863,0.06360225,0.02377866,0.3155269,-0.007325038,3.31999992579222,9
-43.77534,0.4833333,-40.28131,6.460068030133535,-1.4916260396178007,8.503611729179163,5.70099,38.30103,0.2012034,0.04755316,0.327562,-0.01465733,3.33999992534518,9
-43.74676,0.683333,-40.2402,6.375390129945892,-1.543466851239984,8.449936970451276,8.548806,39.81822,0.4151499,0.07130848,0.3393257,-0.0219837,3.35999992489815,9
-43.63376,0.2833334,-40.12973,6.221680890081423,-1.3624598113558166,8.294111270069443,4.244657,42.56435,0.1801487,0.03507781,0.3626577,-0.01197771,3.37999992445111,9
-43.58644,0.4833333,-40.07213,6.064609434503602,-1.6132074810477917,8.117128848653856,8.487271,44.08485,0.4728062,0.07013257,0.373978,-0.02395666,3.39999992400408,9
-43.46523,0.2833335,-39.94558,5.841292145323799,-1.6018009471425023,7.836195122478358,3.861211,45.91649,0.2194538,0.03176703,0.3897787,-0.01137833,3.41999992355704,9
-43.42001,0.4833333,-39.89524,5.557673307367672,-1.3535741075242171,7.456299689704345,7.7158,47.43387,0.5408761,0.06349328,0.4010117,-0.02275025,3.43999992311001,9
-43.37482,0.6833329,-39.84494,5.334750007423523,-1.5331290835930225,7.10795868712048,11.56216,48.98922,0.9700234,0.09515077,0.4117083,-0.03409706,3.45999992266297,9
-43.32966,0.8833327,-39.79466,5.050028635565631,-1.4465573212741625,6.655252762951022,15.39693,50.59815,1.514357,0.1266973,0.4218541,-0.045402,3.47999992221594,9
-43.19868,0.2833335,-39.66142,4.710779519373482,-1.1191928241255191,6.104469149070077,3.715899,50.3413,0.2532633,0.0302825,0.4250262,-0.01179018,3.4999999217689,9
-43.15215,0.4833333,-39.61608,4.38214534001218,-1.2156379131335475,5.539091973526304,7.422833,51.85443,0.6051099,0.06051913,0.4359986,-0.02356283,3.51999992132187,9
-43.02288,0.2833333,-39.48529,4.006956669478775,-1.0419836751248452,4.878787576005287,3.662803,52.04728,0.2566768,0.02970054,0.4384524,-0.01200972,3.53999992087483,9
-42.97577,0.4833335,-39.44189,3.593533602138578,-0.6235636878265836,4.130828871478414,7.316545,53.55712,0.6103117,0.05935653,0.4493158,-0.02400168,3.5599999204278,9
-42.92868,0.6833329,-39.3985,3.256657002441905,-0.6249807513718856,3.4302042384612648,10.95863,55.10393,1.065221,0.08893386,0.4596325,-0.03596178,3.57999991998076,9
-42.8816,0.883333,-39.35512,2.884953357268458,-0.3523258448229063,2.6422051897851446,14.58553,56.70108,1.626312,0.1183875,0.4693904,-0.04788442,3.59999991953373,9
-42.74949,0.2833333,-39.22113,2.571006225440229,-0.497905663775162,1.9583763287777172,3.588748,55.90587,0.3019006,0.02889371,0.4684418,-0.01235155,3.61999991908669,9
-42.70108,0.4833333,-39.18108,2.213811690151502,-0.6356100971885867,1.2754452143870836,7.167363,57.41317,0.6986849,0.05774553,0.4790419,-0.02468543,3.63999991863966,9
