pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-43.07089,0.2299998,-36.98368,4.052012982279514,0.0224055052207907,5.063211772388158,0.9266469,359.0452,3.872035,0.007800069,-0.008599905,0.03384851,8.55999980866909,20
-43.14095,0.4299998,-36.9692,4.530334548932387,-0.2208849345835851,5.396025121240015,1.825833,358.2675,7.783545,0.01486819,-0.01616276,0.06809597,8.57999980822206,20
-43.14181,0.6299998,-36.96817,4.949963001184074,-0.2417818427808288,5.668581464532103,1.886229,358.1405,7.835655,0.01531057,-0.01731048,0.06857391,8.59999980777502,20
-43.14271,0.2833334,-36.96758,5.488702732199954,-0.7048871124358704,5.996422691008199,0.03219831,2.785377,0.05434677,0.000292427,0.02430447,0.0004672957,8.61999980732799,20
-43.14363,0.4833333,-36.96697,5.9487543580751705,-0.9162928410262978,6.248697313484094,0.06451055,2.657027,0.1085791,0.0005847776,0.02318431,0.0009342247,8.63999980688095,20
-43.14454,0.6833333,-36.96636,6.3311361264575226,-0.9013321122355096,6.42759024075658,0.09692234,2.528836,0.1625206,0.000876896,0.02206524,0.001399249,8.65999980643392,20
-43.14546,0.8833333,-36.96576,6.637089758999046,-0.6842934253238817,6.535492310147397,0.1294134,2.400805,0.2163721,0.001168651,0.02094726,0.001864127,8.67999980598688,20
-43.14637,0.9766707,-36.96515,7.014446829548497,-1.142171562819817,6.659214835442043,0.1620141,2.272931,0.2701829,0.001460321,0.01983036,0.002329281,8.69999980553985,20
-43.11866,0.2833333,-36.91074,7.302326004440566,-1.34096247706651,6.704358579441852,1.253071,11.2779,0.5071604,0.01131672,0.09820441,0.00332967,8.71999980509281,20
-43.12307,0.4833333,-36.8873,7.503232854844093,-1.3059992645536405,6.674781334900999,2.507159,11.16671,1.012023,0.02263175,0.09707437,0.006659,8.73999980464578,20
-43.12749,0.6833333,-36.86388,7.78043058734773,-1.701884937806985,6.676193859272118,3.764383,11.06663,1.515637,0.03396324,0.09593168,0.009990571,8.75999980419874,20
-43.05103,0.2833333,-36.78962,7.957353838505995,-1.834710449230716,6.59729531291601,2.218462,19.09405,0.07814288,0.01920348,0.1658129,-0.002538391,8.77999980375171,20
-43.03947,0.4833334,-36.75232,8.038002472415158,-1.7298094694193458,6.443303132589598,4.438287,18.97083,0.1500436,0.03840784,0.1646228,-0.005090687,8.79999980330467,20
-43.02792,0.6833334,-36.71504,8.20365359788726,-2.051784772370721,6.335738138522281,6.660683,18.85001,0.2166075,0.05761741,0.1633713,-0.00765145,8.81999980285764,20
-42.90822,0.2833332,-36.59449,8.260786044479744,-2.106727205338107,6.1483794562974765,3.772656,27.28595,0.1029851,0.03219977,0.2357144,-0.006891206,8.8399998024106,20
-42.87935,0.4833329,-36.53481,8.214956476077553,-1.919970560009439,5.887831460611572,7.549344,27.16819,0.197042,0.06439412,0.2342524,-0.01379449,8.85999980196357,20
-42.8505,0.6833329,-36.47516,8.071953132505001,-1.5158037507603388,5.560894671382052,11.32821,27.05556,0.2840502,0.09653485,0.2325361,-0.02068838,8.87999980151653,20
-42.82167,0.883333,-36.41553,7.83781840168956,-1.0312980152005078,5.17455502957457,15.10913,26.94724,0.3647709,0.1285865,0.2305671,-0.02756338,8.8999998010695,20
-42.68449,0.2833336,-36.31823,7.698658328371465,-1.3145231679611835,4.84903259418536,4.143195,34.85553,0.2237923,0.0350734,0.2992395,-0.008964426,8.91999980062246,20
-42.64616,0.4833339,-36.25655,7.45927911950357,-1.3194251434393307,4.463826003566481,8.288078,34.75226,0.4385363,0.07010569,0.2975963,-0.01793827,8.93999980017543,20
-42.60785,0.6833341,-36.1949,7.12735778493203,-1.0713372920723674,4.027220174006772,12.43501,34.6636,0.6483327,0.1050595,0.2955628,-0.02689441,8.95999979972839,20
-42.43442,0.2833333,-36.07055,6.86319708436713,-1.2348628531531172,3.64476238682802,3.716953,41.09489,0.249293,0.03113074,0.3507314,-0.009346628,8.97999979928136,20
-42.39497,0.4833333,-36.01893,6.504265677261564,-1.1160925528414103,3.2148619447934834,7.433259,40.99236,0.4922647,0.06221885,0.3491445,-0.01868146,8.99999979883432,20
-42.35554,0.6833333,-35.96731,6.059735476211543,-0.7403601817797734,2.747056863399358,11.14815,40.90476,0.7301321,0.09322368,0.3471895,-0.02799855,9.01999979838729,20
-42.31612,0.8833332,-35.9157,5.706843407918406,-0.7722679803709106,2.362298736636326,14.86211,40.83138,0.9633464,0.1241128,0.3448677,-0.03730103,9.03999979794025,20
-42.07907,0.2833333,-35.74763,5.266462146560357,-0.5179069666185276,1.9455101518264613,3.632942,47.08216,0.2732913,0.03001197,0.3991354,-0.01047506,9.05999979749322,20
-42.0358,0.4833335,-35.70107,4.749377597210724,-0.0026111942602317,1.5073409799486654,7.265298,46.98191,0.5405577,0.05998408,0.3975249,-0.02093738,9.07999979704618,20
-41.99255,0.6833333,-35.65453,4.250739907011294,0.5092350033189522,1.0412604432346733,10.89707,46.89799,0.8039488,0.089887,0.3955138,-0.03137615,9.09999979659915,20
-41.78257,0.2833337,-35.50042,3.8461696754352346,0.1129311792058475,0.6606323516497419,3.549204,51.56454,0.3731375,0.02930044,0.4346508,-0.01053872,9.11999979615211,20
-41.73802,0.4833332,-35.45694,3.394300210668149,0.3699970299002652,0.2789679790791801,7.098138,51.47344,0.7411535,0.05856443,0.433034,-0.02106517,9.13999979570508,20
-41.69348,0.6833333,-35.41346,2.907964384610516,0.6447657265516439,-0.0921926622456901,10.64645,51.40472,1.106736,0.08776174,0.4309982,-0.03156911,9.15999979525805,20
