pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-44.00101,0.23,-37.99123,3.2632263645851083,-0.029538271099591,6.120444926898536,0.4454828,0.1133913,0.05742652,0.003888054,0.0009875696,0.00049729,1.61999996379018,5
-44.00197,0.43,-37.98577,3.54031312672106,-0.1367159633375941,6.433867523803656,0.7633039,0.2134959,0.113871,0.006662871,0.001856441,0.0009812773,1.63999996334314,5
-44.00294,0.63,-37.98032,3.8770261196104414,-0.4585522426679099,6.774215610788907,1.07806,0.3160405,0.1713618,0.009411785,0.002743777,0.001469395,1.65999996289611,5
-44.00391,0.8299999,-37.97486,4.159548574165612,-0.5412335967189683,7.037627980090711,1.390532,0.4188029,0.229076,0.01214159,0.003630203,0.001954555,1.67999996244907,5
-44.00309,0.2833333,-37.96035,4.388863612227233,-0.4100942077267977,7.225800209795345,0.4669035,4.369994,0.0113117,0.004075291,0.03812543,-5.670395e-05,1.69999996200204,5
-44.00268,0.4833333,-37.9527,4.651751690535505,-0.7297337766167701,7.404361628557311,0.9316524,4.212137,0.02549491,0.008132795,0.03674653,-7.645051e-05,1.719999961555,5
-43.9899,0.2833334,-37.9129,4.854538520797298,-0.8062454555989615,7.502769720386205,1.147136,7.119275,0.4186237,0.01021791,0.06204741,0.003024421,1.73999996110797,5
-43.99478,0.4833334,-37.89083,4.999014308209496,-0.6649636996745314,7.524106043013916,2.35389,6.484347,0.8335169,0.02091799,0.05639382,0.006098924,1.75999996066093,5
-43.99961,0.6833332,-37.8688,5.221690934738241,-0.9704911222836392,7.593002394007108,3.607383,5.852018,1.243187,0.03198578,0.05067699,0.00922253,1.7799999602139,5
-43.96249,0.2833334,-37.82351,5.375271641331452,-1.0289182115808997,7.575393649493286,1.425354,9.830074,0.07910347,0.01245164,0.08566321,-0.0003779722,1.79999995976686,5
-43.95906,0.4833334,-37.79514,5.575632891782206,-1.2924545606923936,7.587919928510026,3.027986,9.041476,0.141491,0.02643616,0.07875982,-0.0008520361,1.81999995931983,5
-43.90594,0.2833333,-37.70837,5.699420467770601,-1.3072875482851103,7.50901856825616,2.421208,13.00569,0.003931188,0.02099541,0.1132265,-0.00235866,1.8399999588728,5
-43.89613,0.4833335,-37.66694,5.75031269113299,-1.0987508716115386,7.344626814457349,4.843705,12.23471,359.9744,0.04199231,0.1064794,-0.004724999,1.85999995842576,5
-43.88632,0.6833335,-37.62553,5.827455051705599,-1.3314477571582135,7.1865848952223175,7.26794,11.45974,359.9117,0.0629887,0.09968636,-0.007093588,1.87999995797873,5
-43.81807,0.2833331,-37.52612,5.828466643570259,-1.3114688120823634,6.944301639394574,3.658925,16.25348,0.03633714,0.03164892,0.1412812,-0.004199225,1.89999995753169,5
-43.80028,0.4833329,-37.4644,5.757988455197648,-1.0641475079148328,6.625030891908274,7.321452,15.48526,0.02307481,0.06329324,0.1344359,-0.008402739,1.91999995708466,5
-43.70612,0.283334,-37.31549,5.698094485998908,-1.254086978274822,6.297807843036942,4.731471,19.95629,0.1237065,0.04084064,0.1730809,-0.006090058,1.93999995663762,5
-43.6793,0.4833339,-37.23692,5.567110100953222,-1.187377963173864,5.900801812758452,9.467303,19.19817,0.1841997,0.08163543,0.1660532,-0.01218155,1.95999995619059,5
-43.65248,0.683334,-37.15839,5.465514995566956,-1.31623070729038,5.528386408280305,14.20525,18.43272,0.1811635,0.1223018,0.1587409,-0.01825508,1.97999995574355,5
-43.56334,0.2833331,-37.05834,5.293152175257447,-1.1868320962930052,5.091754121112864,3.582758,23.47993,0.1237087,0.03082597,0.2033377,-0.00530409,1.99999995529652,5
-43.53999,0.4833331,-37.00031,5.0563712219472805,-0.8245161353077388,4.600399277288432,7.165686,22.72394,0.1997216,0.06160955,0.1965145,-0.01060585,2.01999995484948,5
-43.51666,0.6833333,-36.9423,4.907085045938267,-0.8938845065749688,4.206095067941391,10.74823,21.96589,0.2273439,0.09231918,0.1894966,-0.01590443,2.03999995440245,5
-43.36356,0.2833336,-36.7621,4.689451298680268,-0.701028695484204,3.758674628067297,3.645436,28.10302,0.1776011,0.03123139,0.2426232,-0.006219834,2.05999995395541,5
-43.3359,0.4833335,-36.70472,4.411027499552446,-0.2712828502084977,3.269207177807018,7.291893,27.35459,0.3077188,0.06242103,0.2358078,-0.01243228,2.07999995350838,5
-43.30825,0.6833333,-36.64736,4.16745810953249,-0.2692505958844171,2.8294570484374617,10.93869,26.60766,0.3906122,0.0935356,0.2287496,-0.01863069,2.09999995306134,5
-43.19626,0.2833333,-36.53302,3.867497477964825,-0.0010219276682165,2.3605637291358263,3.620379,30.7192,0.1538782,0.03081572,0.2647029,-0.007072805,2.11999995261431,5
-43.1659,0.4833336,-36.47756,3.62631487429919,0.081193893754693,1.9795645428139248,7.241377,29.97074,0.2605726,0.06158988,0.2579169,-0.01413683,2.13999995216727,5
-43.03889,0.2833328,-36.33576,3.334048101116757,0.1911131044868839,1.5748136032508668,3.577594,34.03644,0.2646448,0.03052397,0.2924635,-0.00692869,2.15999995172024,5
-43.00738,0.4833325,-36.28168,3.000399843555272,0.2756985243151943,1.15879180991805,7.157228,33.2999,0.4835057,0.06100706,0.2857101,-0.01384949,2.1799999512732,5
-42.97588,0.6833318,-36.22763,2.727416510889846,-0.3584011944692802,0.8281432805498881,10.73836,32.57072,0.6576269,0.0914191,0.278671,-0.02075496,2.19999995082617,5
-42.86415,0.2833337,-36.11397,2.422672235821281,-0.1507125526845521,0.4941223165764086,3.523849,36.21139,0.3101703,0.03006479,0.3105437,-0.006983594,2.21999995037913,5
-42.83181,0.4833339,-36.06141,2.096760280327942,0.0496581913169698,0.1768222209212027,7.050385,35.48112,0.5757773,0.06009082,0.3038327,-0.01395884,2.2399999499321,5
-42.79948,0.6833335,-36.00885,1.8858073360152967,0.0303184826032952,-0.0150610345580588,10.57904,34.76122,0.7981541,0.09004887,0.2968257,-0.02091883,2.25999994948506,5
-42.64108,0.283333,-35.84265,1.6649120635375851,0.0313641210618707,-0.201066519480495,3.474269,38.20525,0.3166535,0.02954859,0.3270304,-0.007310624,2.27999994903803,5
-42.60758,0.483333,-35.79184,1.4457647877912194,-0.0005205951177795,-0.3693553560603497,6.95125,37.47757,0.5895605,0.05905942,0.3203636,-0.01461223,2.29999994859099,5
-42.46814,0.2833333,-35.63616,1.2701975391209643,-0.0386782331512235,-0.4661383479218202,3.429932,38.79158,0.298581,0.02909369,0.3318684,-0.007481958,2.31999994814396,5
-42.43438,0.4833334,-35.58648,1.0958466870239576,-0.0564503618866079,-0.5404950107610986,6.862103,38.06348,0.5534757,0.05814752,0.3252303,-0.01495774,2.33999994769692,5
-42.40063,0.6833336,-35.53681,0.9740607157413308,-0.0538369685176493,-0.5540627107003502,10.29621,37.34503,0.7663516,0.08713803,0.3182914,-0.02241729,2.35999994724989,5
-42.2776,0.2833332,-35.4069,0.8498208688591333,-0.0308384937721625,-0.5564425624959206,3.393173,38.09192,0.2058403,0.02857181,0.3261326,-0.007964213,2.37999994680285,5
-42.24358,0.4833332,-35.35831,0.7342387230834646,-0.0407706564485541,-0.5375469432905007,6.787423,37.35759,0.3680444,0.05710536,0.319519,-0.01592113,2.39999994635582,5
-42.20957,0.6833335,-35.30975,0.7182353289826935,-0.0569740147439773,-0.406857155038459,10.18244,36.62725,0.4875024,0.0855777,0.3126173,-0.02386116,2.41999994590878,5
-42.10318,0.2833333,-35.20357,0.6970454509996529,-0.052791295386278,-0.2853356640036857,3.356134,37.4227,0.1482062,0.02815058,0.3206269,-0.008169733,2.43999994546175,5
-42.06933,0.4833334,-35.15572,0.5899877164398859,0.398651732768386,-0.2698119305627386,6.712639,36.68545,0.2531879,0.05626469,0.3140371,-0.01633057,2.45999994501472,5
-41.94656,0.2833332,-35.02735,0.5725244408538259,0.1789408200723902,-0.1931888604348479,3.315453,36.91016,0.06140747,0.02761057,0.3164138,-0.008649603,2.47999994456768,5
-41.91237,0.4833332,-34.98068,0.5500180333561389,-0.0459974999000127,-0.1473057582824779,6.630424,36.16678,0.07983333,0.05518853,0.3098431,-0.01728904,2.49999994412065,5
-41.87819,0.683333,-34.93403,0.5717002127591613,-0.0371117214086448,-0.0393107518620574,9.944111,35.41888,0.05432254,0.08270635,0.3030062,-0.02591421,2.51999994367361,5
-41.70779,0.2833336,-34.75431,0.5908010548375273,-0.0078404912039367,0.0566181218645454,3.274228,35.66958,359.9433,0.02704479,0.3061618,-0.009220598,2.53999994322658,5
-41.67337,0.4833339,-34.70871,0.6180498992228749,-0.011500312490941,0.1485642413862677,6.546479,34.9183,359.8436,0.05405837,0.2996104,-0.01843082,2.55999994277954,5
-41.63897,0.6833339,-34.66312,0.601257960386377,-0.0214322364651752,0.1838803997799942,9.815945,34.15576,359.6992,0.08101472,0.2928082,-0.0276253,2.57999994233251,5
-41.52222,0.2833329,-34.54215,0.5799587934045292,-0.010978566637303,0.204102863221177,3.233317,34.12438,359.8786,0.02665992,0.2933211,-0.0092898,2.59999994188547,5
