pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-42.00041,0.23,-38.99972,4.668310859920865,0.0204205141852115,5.5166727794333,0.01568256,0.009912224,0.02322424,0.0001368737,8.647273e-05,0.0002026579,1.07999997586012,3
-42.00082,0.43,-38.99944,5.029451019903483,-0.0512827895746121,5.803401392504021,0.03139951,0.009921829,0.04645257,0.0002740475,8.647321e-05,0.0004053514,1.09999997541308,3
-42.00138,0.2833333,-38.99899,5.46059899433277,-0.3412681329136952,6.120563093178397,0.02343453,3.778075,0.03407891,0.000214197,0.03296389,0.0002904916,1.11999997496605,3
-42.00195,0.4833333,-38.99854,5.817357323208618,-0.3957224009779638,6.364268107840289,0.04684649,3.778095,0.06815093,0.0004281952,0.03296388,0.0005809297,1.13999997451901,3
-42.00252,0.6833333,-38.99809,6.101243481445458,-0.2399793849326496,6.536434931028282,0.07034317,3.77813,0.1022917,0.0006429522,0.03296387,0.0008719422,1.15999997407198,3
-41.99181,0.2833333,-38.97212,6.314010170123865,0.1016722148073933,6.639241336609359,0.7569603,8.253707,0.4389603,0.006864166,0.07193758,0.003345253,1.17999997362494,3
-41.99755,0.4833333,-38.95779,6.60226956096291,-0.2477621334747416,6.765000479163241,1.513907,8.262403,0.8780362,0.01372818,0.07193125,0.006689964,1.19999997317791,3
-42.00329,0.6833333,-38.94348,6.808244972898315,-0.3542783719294906,6.81247097679627,2.272771,8.276953,1.318474,0.02060951,0.0719207,0.0100422,1.21999997273088,3
-41.9616,0.2833333,-38.90996,7.056623270516312,-0.6700852810501845,6.870042478546452,1.381765,13.39271,0.1165264,0.01209419,0.1165869,-0.0003961661,1.23999997228384,3
-41.9579,0.4833334,-38.88589,7.214292962485956,-0.7413703728808236,6.845326612519351,2.763497,13.39692,0.2329063,0.02418607,0.1165612,-0.0007946878,1.25999997183681,3
-41.89802,0.2833333,-38.82123,7.285183007909111,-0.5934675709182405,6.743040804146666,2.473131,18.8756,0.0384516,0.02134337,0.1639315,-0.003207761,1.27999997138977,3
-41.88457,0.4833335,-38.7799,7.372256519461722,-0.8909794480058012,6.631572550662334,4.947668,18.87802,0.07589857,0.04268725,0.1638166,-0.006425889,1.29999997094274,3
-41.87114,0.6833336,-38.73859,7.369765470792629,-0.9399967820511788,6.443451868427189,7.424511,18.88207,0.1134453,0.0640308,0.163625,-0.009645865,1.3199999704957,3
-41.79408,0.2833329,-38.67236,7.404421835515464,-1.192730814532101,6.269816347455382,3.70833,24.62315,0.0927913,0.03178409,0.2130904,-0.006108396,1.33999997004867,3
-41.76843,0.4833329,-38.61254,7.345372453788933,-1.195367817025408,6.0199274659228905,7.420013,24.63212,0.185282,0.0635615,0.2127548,-0.0122258,1.35999996960163,3
-41.66133,0.2833329,-38.50889,7.198723405199949,-0.9732411410139286,5.700640941443837,4.777184,30.12157,0.1960108,0.04068917,0.2595487,-0.009179087,1.3799999691546,3
-41.62224,0.4833325,-38.43473,7.068454508090973,-1.1909543469929864,5.384836018603842,9.557358,30.14622,0.3933936,0.08132999,0.2588697,-0.01836061,1.39999996870756,3
-41.49268,0.2833333,-38.31216,6.851684357360234,-1.1545976968728526,5.005093808221879,3.525908,35.21339,0.1785924,0.0297945,0.3022921,-0.007820873,1.41999996826053,3
-41.4597,0.4833335,-38.26011,6.677816641914106,-1.316381223984718,4.655468884231887,7.051253,35.22993,0.357922,0.05955471,0.3018616,-0.01563808,1.43999996781349,3
-41.42674,0.6833335,-38.20807,6.417655387281499,-1.222492055138659,4.246355976369095,10.5761,35.25759,0.5383358,0.08925052,0.301144,-0.02345295,1.45999996736646,3
-41.29246,0.2833335,-38.10072,6.079564699627483,-0.8982636629109402,3.7866083559856776,3.632627,39.58652,0.2003965,0.03041464,0.3384044,-0.009088243,1.47999996691942,3
-41.25471,0.4833335,-38.04965,5.769430799913934,-1.0082989685281087,3.352360781774664,7.264211,39.60569,0.4022597,0.06079,0.3378929,-0.01816564,1.49999996647239,3
-41.09378,0.2833333,-37.91267,5.386993772853337,-0.8586888453787034,2.876916377597837,3.594248,42.98079,0.2521282,0.02998594,0.3661,-0.00944251,1.51999996602535,3
-41.05418,0.4833333,-37.86383,4.941832370120935,-0.4747672169595535,2.3701122248772464,7.187416,43.00466,0.5060698,0.05993348,0.3655572,-0.01887394,1.53999996557832,3
