pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-42.00042,0.23,-39.99971,4.199006310815356,0.0840620274523302,5.298954850462486,0.01615895,0.01360277,0.02369852,0.000141038,0.0001186774,0.0002067919,7.5199998319149,20
-42.00084,0.43,-39.99943,4.547023018223946,0.087349346269548,5.597826965346165,0.0323528,0.0136128,0.04740137,0.0002823806,0.0001186773,0.0004136214,7.53999983146787,20
-42.00126,0.63,-39.99914,5.001835898383227,-0.3557540020073614,5.94626401505726,0.04866909,0.01362969,0.07128362,0.0004247918,0.0001186773,0.0006220163,7.55999983102083,20
-42.00167,0.83,-39.99886,5.3888675499408905,-0.5513392925531932,6.222358473159765,0.0649809,0.01365337,0.09515934,0.0005671641,0.0001186772,0.0008303542,7.5799998305738,20
-42.00201,0.2833333,-39.99854,5.708968615040298,-0.5247398400000427,6.427764693703111,0.02537555,5.424011,0.03788096,0.0002368368,0.04731568,0.0003197257,7.59999983012676,20
-42.00262,0.4833333,-39.99804,5.9632089759161815,-0.3002447752978194,6.564373528819139,0.05073236,5.424036,0.07575464,0.0004735072,0.04731567,0.0006393956,7.61999982967973,20
-42.00324,0.6833333,-39.99754,6.35998860503922,-0.7548467683737253,6.78164856945952,0.07618407,5.424078,0.113751,0.0007110556,0.04731565,0.0009600949,7.63999982923269,20
-41.97973,0.2833332,-39.95567,6.670340115745013,-0.9545431075189672,6.913767303745615,1.086349,11.90875,0.5242766,0.00990339,0.1036876,0.003566856,7.65999982878566,20
-41.98483,0.4833332,-39.93501,6.896877366349173,-0.9246671175584004,6.964431758206658,2.172564,11.92368,1.048943,0.01980531,0.1036704,0.007133469,7.67999982833862,20
-41.98991,0.6833333,-39.91436,7.042440198158253,-0.6895075122358656,6.937575395922934,3.260673,11.94862,1.575116,0.02972374,0.1036416,0.0107039,7.69999982789159,20
-41.92359,0.2833334,-39.84025,7.240879835261254,-1.1260590495126146,6.924818028825264,1.876355,19.35862,0.09233312,0.01627591,0.1680978,-0.001958759,7.71999982744455,20
-41.91412,0.4833335,-39.8086,7.349194868095978,-1.3003170178959091,6.830765484730598,3.753404,19.36311,0.183879,0.03255203,0.1680298,-0.003926477,7.73999982699752,20
-41.90468,0.6833333,-39.77696,7.371571740470351,-1.2376149951129238,6.660643685648076,5.632935,19.37053,0.2745223,0.04883889,0.1679161,-0.005907897,7.75999982655048,20
-41.89524,0.8833333,-39.74535,7.459193927225989,-1.6025563148919293,6.523354531960415,7.514696,19.38095,0.3655336,0.06513152,0.1677568,-0.007892894,7.77999982610345,20
-41.78983,0.2833336,-39.64683,7.452468040935365,-1.701231251949487,6.307077745483781,3.524998,27.0181,0.1002905,0.03010995,0.2334621,-0.006334112,7.79999982565641,20
-41.76327,0.4833338,-39.59094,7.356985496684018,-1.5589738380695664,6.018361632042804,7.053247,27.02725,0.1996011,0.06021549,0.2331295,-0.01268355,7.81999982520938,20
-41.73672,0.6833335,-39.53508,7.341098840134578,-1.8403865281383407,5.7825245541056205,10.58353,27.04268,0.3002476,0.09028091,0.2325753,-0.01902673,7.83999982476234,20
-41.5913,0.2833328,-39.40234,7.2285849231017565,-1.851560529030429,5.472579952171991,4.46171,34.08521,0.2032628,0.037736,0.2927942,-0.009713879,7.85999982431531,20
-41.55041,0.4833321,-39.33563,7.026589721537761,-1.6178293117539668,5.096421166451634,8.925937,34.10898,0.4070016,0.07543097,0.2921257,-0.01943617,7.87999982386827,20
-41.50954,0.6833316,-39.26895,6.742484358057055,-1.163481828580724,4.662128839941829,13.39171,34.14939,0.6156797,0.1130247,0.2910124,-0.0291341,7.89999982342124,20
-41.3292,0.2833333,-39.1113,6.51476789266119,-1.3655129426228618,4.269761184606736,3.707982,40.13654,0.232573,0.03108429,0.3428976,-0.009196077,7.91999982297421,20
-41.29056,0.4833331,-39.05928,6.204644952338363,-1.2899178212942155,3.823650043488392,7.41481,40.15927,0.4669572,0.06212654,0.342357,-0.01838044,7.93999982252717,20
-41.25193,0.6833336,-39.00727,5.8208543795054055,-0.962030254714606,3.3330961935013903,11.11933,40.1974,0.7036391,0.09308072,0.3414567,-0.02755251,7.95999982208014,20
-41.21333,0.8833333,-38.95527,5.518799441419716,-1.0464530163591768,2.9138835360146587,14.82275,40.2516,0.9450169,0.1239258,0.3401975,-0.03670405,7.9799998216331,20
-41.03742,0.2833335,-38.82284,5.143251184381107,-0.8492769529584894,2.4558151156129853,3.653706,44.34084,0.2188785,0.03024259,0.3771139,-0.01026204,7.99999982118607,20
-40.99556,0.4833335,-38.77462,4.704434406581463,-0.3958358556777734,1.9693849673562407,7.306322,44.36192,0.4394247,0.06044557,0.3765369,-0.02051121,8.01999982073903,20
-40.9537,0.6833332,-38.72641,4.37480505701857,-0.3507322855995233,1.5853754593441138,10.95781,44.3975,0.6635079,0.09057835,0.3755763,-0.03073691,8.039999820292,20
-40.76401,0.283333,-38.57867,3.98318757983904,-0.260153581403767,1.179708077732414,3.585189,48.80947,0.293126,0.02954285,0.4129033,-0.01059656,8.05999981984496,20
