pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-44.00041,0.23,-39.99972,5.480644077679003,0.4610857120205062,3.4115417894470355,0.0156873,0.009941253,0.02322751,0.0001369151,8.672605e-05,0.0002026864,5.67999987304211,16
-44.00082,0.43,-39.99944,6.015931922860595,0.0258228493718091,3.5451051857779845,0.03140901,0.009950863,0.04645914,0.0002741305,8.672652e-05,0.0004054086,5.69999987259507,16
-44.00122,0.63,-39.99917,6.473631478735172,-0.1650577783800229,3.647607681696442,0.04718509,0.009966957,0.06983514,0.0004118204,8.672714e-05,0.0006093906,5.71999987214804,16
-44.00171,0.2833333,-39.99872,7.004848180219916,-0.5637658695119843,3.718019016041488,0.02367958,8.013347,0.03553018,0.0002278029,0.0698726,0.0002948628,5.739999871701,16
-44.00227,0.4833333,-39.99822,7.442891658859516,-0.7164890017547272,3.754228068603069,0.04736622,8.013369,0.0710877,0.000455684,0.06987258,0.0005899591,5.75999987125397,16
-44.00282,0.6833333,-39.99772,7.789623408162903,-0.6485609396155056,3.7571946224234263,0.07109295,8.013405,0.1066783,0.0006839343,0.06987256,0.0008853185,5.77999987080693,16
-44.00338,0.8833333,-39.99723,8.047208047243629,-0.3842698243014552,3.7280308117613217,0.09484915,8.013458,0.1422313,0.0009124185,0.06987252,0.001180332,5.7999998703599,16
-43.97104,0.2833334,-39.97438,8.38304619672681,-0.8006109740269557,3.648672972834717,1.086327,15.95371,0.5233294,0.01002176,0.1387225,0.003206969,5.81999986991286,16
-43.97464,0.4833333,-39.95341,8.616875083869445,-0.9635794254423612,3.53605435789958,2.172628,15.96859,1.047011,0.02004294,0.1386994,0.006413293,5.83999986946583,16
-43.97825,0.6833333,-39.93246,8.752311464517511,-0.8985088517557043,3.3923447695649074,3.260802,15.99349,1.572291,0.03008067,0.1386609,0.009623693,5.85999986901879,16
-43.89333,0.2833333,-39.90782,8.976243812493053,-1.270001495983213,3.214147057969328,1.875073,24.28479,0.09454197,0.01616982,0.2103006,-0.002635224,5.87999986857176,16
-43.88123,0.4833333,-39.8771,9.088734835026784,-1.3841489123372788,3.005419087826297,3.750831,24.28939,0.1883303,0.03233943,0.2102157,-0.00527915,5.89999986812472,16
-43.86914,0.6833332,-39.8464,9.095131957010544,-1.26628445282343,2.769198683844621,5.62902,24.29699,0.2811382,0.04851862,0.2100738,-0.007937884,5.91999986767769,16
-43.73346,0.2833331,-39.79356,9.203541948002544,-1.581011038145519,2.511653474178736,3.426941,32.90288,0.09248327,0.02890555,0.2830528,-0.007694429,5.93999986723065,16
-43.7021,0.4833333,-39.74216,9.193368819244398,-1.6344199680454945,2.2283546365015,6.857154,32.91112,0.1841621,0.05780902,0.282672,-0.01540229,5.95999986678362,16
-43.67075,0.6833338,-39.69079,9.071835149172747,-1.4518447941152557,1.9231280785343048,10.28941,32.92495,0.2768826,0.08667713,0.282037,-0.02310381,5.97999986633658,16
-43.53508,0.2833334,-39.65232,8.963964677326416,-1.6978878645219404,1.596313367163532,4.754962,39.44536,0.1904127,0.03960967,0.337112,-0.01243631,5.99999986588955,16
-43.48464,0.4833329,-39.58582,8.745520013539206,-1.6786408258225742,1.2537703354369256,9.513025,39.46915,0.3818828,0.07917222,0.3362385,-0.02487338,6.01999986544251,16
-43.43422,0.6833329,-39.51933,8.42525528065044,-1.419437323521798,0.8997592593085386,14.27269,39.50974,0.5786095,0.1186115,0.3347836,-0.03727378,6.03999986499548,16
-43.23912,0.2833338,-39.48674,8.20404371910265,-1.5848793605398028,0.5425460721467772,3.587131,48.28985,0.2611366,0.02949194,0.4087795,-0.01072404,6.05999986454844,16
-43.19536,0.4833338,-39.44175,7.876025025413227,-1.4810580642128537,0.1797668646727359,7.173227,48.31452,0.5241561,0.05894658,0.4081756,-0.0214355,6.07999986410141,16
-43.15163,0.683334,-39.39676,7.451834948802023,-1.1333072646477422,-0.1838391757115189,10.75855,48.35576,0.7886313,0.08832869,0.4071688,-0.03214492,6.09999986365438,16
-42.90245,0.2833335,-39.34712,7.1545467446960345,-1.2062303073336116,-0.5348763627197357,3.616384,57.03519,0.3073719,0.02900515,0.4771148,-0.01270886,6.11999986320734,16
-42.85236,0.4833335,-39.30836,6.75723014026029,-1.0059175849442197,-0.8795606747610947,7.231675,57.06446,0.6169568,0.05797261,0.476397,-0.02540278,6.13999986276031,16
-42.80227,0.6833336,-39.2696,6.272543528314998,-0.5577035540488363,-1.2128208322347689,10.84571,57.11387,0.9312794,0.08687292,0.475202,-0.0380689,6.15999986231327,16
-42.75222,0.8833335,-39.23085,5.713452818010424,0.1141237780451095,-1.5295255053957746,14.45933,57.18394,1.251024,0.1156763,0.4735294,-0.0507133,6.17999986186624,16
-42.53175,0.2833333,-39.21576,5.264791562506808,0.1325696400473845,-1.8199717129064648,3.568084,66.67175,0.3678025,0.02777284,0.5491933,-0.01442831,6.1999998614192,16
-42.47707,0.4833333,-39.1853,4.747743541556801,0.1915424787910102,-2.084681332603388,7.135003,66.70631,0.7382122,0.05550981,0.5483863,-0.02883953,6.21999986097217,16
-42.28143,0.2833335,-39.15599,4.331104764129897,-0.1888710998770366,-2.3124804638668124,3.493481,72.45776,0.5179679,0.02725835,0.5906205,-0.01437034,6.23999986052513,16
-42.22597,0.4833333,-39.12913,3.862236804754559,0.0726557629145293,-2.505166751734756,6.98575,72.50541,1.039425,0.05448236,0.5897793,-0.02872497,6.2599998600781,16
-42.17053,0.6833331,-39.10228,3.356839888368185,0.3404548002653225,-2.6574465402829475,10.47646,72.58574,1.568367,0.08164586,0.5883785,-0.04304982,6.27999985963106,16
-42.1151,0.8833331,-39.07543,2.8308578642087525,0.5622560377704866,-2.7639512873195926,13.96581,72.69992,2.107527,0.1087195,0.586419,-0.057344,6.29999985918403,16
-41.90512,0.283333,-39.06668,2.4622014001716157,-0.1679632325501338,-2.8169404917095875,3.449059,77.88814,0.5049791,0.02617448,0.6281676,-0.01549001,6.31999985873699,16
-41.84809,0.4833329,-39.04554,2.0492722285028293,0.0141126274310173,-2.8420051503743124,6.896828,77.934,1.013338,0.05231618,0.6272959,-0.03096211,6.33999985828996,16
