pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-45.00041,0.23,-38.99972,4.2920326795643575,-0.0567419844862501,-0.3343865615745471,0.01568732,0.009941189,0.02319565,0.0001369153,8.672552e-05,0.0002024084,1.85999995842576,6
-45.00082,0.43,-38.99944,4.223917973594872,0.0686845329712391,-0.1272384076831016,0.03137651,0.009950877,0.04642731,0.0002738469,8.672683e-05,0.0004051308,1.87999995797873,6
-45.00122,0.63,-38.99916,4.1046923268775615,0.3789046925880628,0.0895149990497614,0.04724953,0.009967063,0.06980331,0.0004123828,8.672784e-05,0.0006091128,1.89999995753169,6
-45.00179,0.2833333,-38.99868,3.9977963870792976,-0.0030769146266738,0.3058984000153373,0.02374333,7.122068,0.03545517,0.0002260172,0.0621117,0.0002959378,1.91999995708466,6
-45.00235,0.4833333,-38.99818,3.8497446671170223,-0.1432550836591694,0.5234915417713637,0.04756194,7.12209,0.07091355,0.0004526919,0.06211169,0.0005918627,1.93999995663762,6
-45.00291,0.6833333,-38.99769,3.725642866745112,-0.4938392865420716,0.757733174563846,0.07144681,7.122128,0.1064423,0.0006799819,0.06211167,0.0008883645,1.95999995619059,6
-44.98341,0.2833334,-38.97092,3.5601663248947237,-0.6010170076159905,0.9873275115728716,0.9097102,13.08448,0.5466766,0.008430379,0.1138932,0.003834937,1.97999995574355,6
-44.98917,0.4833334,-38.9531,3.357755171754235,-0.4901220370007497,1.2105560976372018,1.819349,13.09751,1.093688,0.01686019,0.1138786,0.007670043,1.99999995529652,6
-44.99492,0.6833334,-38.9353,3.1740342581347107,-0.8257571481714968,1.4337665022634596,2.730898,13.11929,1.642252,0.02530755,0.113854,0.01151108,2.01999995484948,6
-44.93931,0.2833335,-38.91332,2.961617651433997,-0.9140131878587824,1.645027807946839,1.376916,19.22789,0.1219105,0.01202447,0.1669839,-0.0009578505,2.03999995440245,6
-44.9333,0.4833333,-38.88979,2.723234910819585,-0.780223947227844,1.8430680371009915,2.753916,19.23227,0.243641,0.0240475,0.1669474,-0.001918451,2.05999995395541,6
-44.84393,0.2833331,-38.95324,2.5552916086802,-1.088991987361174,1.877303597798317,357.1602,25.62367,356.7973,-0.03034789,0.22092,-0.02174858,2.07999995350838,6
-44.81045,0.483333,-39.04344,2.373472881189116,-1.146408608523432,1.822583471721778,353.5448,26.02848,352.9604,-0.06855621,0.2210441,-0.04706641,2.09999995306134,6
-44.6026,0.2833331,-39.36168,2.2676812699146254,-1.404683376660008,1.5540233510116437,2.180016,32.23455,358.9093,0.0156328,0.2777155,-0.01442288,2.11999995261431,6
-44.56545,0.4833331,-39.33986,2.1368353669670483,-1.410003644302627,1.2945396794588646,4.34383,31.96343,357.7758,0.0310864,0.275788,-0.02907761,2.13999995216727,6
-44.52853,0.6833333,-39.31773,1.9836170956235928,-1.187702976894879,1.044817070531458,6.51358,31.62615,356.6481,0.04668091,0.273542,-0.04356878,2.15999995172024,6
-44.39737,0.283333,-39.26007,1.810904794447751,-0.7620698752652554,0.8049460916610087,3.398418,37.54113,359.0927,0.02552782,0.3218501,-0.01703464,2.1799999512732,6
-44.34796,0.4833329,-39.2221,1.722365137656098,-1.0100994436673651,0.6416229046212223,6.791217,36.72055,358.1355,0.0510913,0.315311,-0.03406936,2.19999995082617,6
-44.29865,0.683333,-39.18403,1.6194644708581478,-0.9977869572794912,0.5080899820182765,10.17327,35.82878,357.1255,0.07665214,0.3084038,-0.05103542,2.21999995037913,6
-44.11058,0.2833333,-39.1164,1.610822982332465,-1.177342315010394,0.4348544091243553,2.575484,43.52036,359.6419,0.01971387,0.3706922,-0.01123266,2.2399999499321,6
-44.07472,0.4833333,-39.08784,1.5816262325150277,-1.0949525230994364,0.3847002719977155,5.145994,42.75281,359.2495,0.03941804,0.3643919,-0.02245555,2.25999994948506,6
-44.14258,0.6833336,-39.06776,1.535357434719984,-0.7759514804762887,0.3545719216736174,3.688778,42.9542,2.529954,0.03802156,0.3651893,0.008751657,2.27999994903803,6
-44.21203,0.2833335,-39.04903,1.576410189639084,-0.8849409894293658,0.3705891761806512,358.6463,48.31024,2.159715,-0.003065244,0.4093103,0.02202769,2.29999994859099,6
-44.23091,0.4833335,-39.02952,1.5966870318709496,-0.7280128555052585,0.4009896730992466,358.6563,48.94244,3.612681,0.002389324,0.4143382,0.03354261,2.31999994814396,6
-44.18401,0.2833334,-38.99033,1.600830291496976,-0.3305009750201133,0.4428317045417458,1.045717,53.08557,0.8733552,0.01156902,0.4467722,0.002740071,2.33999994769692,6
-44.18184,0.4833336,-38.96624,1.7767695757738622,-0.3570080014010589,0.5517540862665555,1.93942,53.47088,1.891659,0.0225375,0.4494963,0.007127748,2.35999994724989,6
-44.17843,0.6833337,-38.94223,1.9251672570523295,-0.1136249948167094,0.6612568714155316,2.900937,53.89033,2.85963,0.03386103,0.4522883,0.01076986,2.37999994680285,6
-44.17485,0.8833336,-38.91824,2.052717484690604,0.1342180273268387,0.7685679525968894,3.863935,54.33024,3.828603,0.04521979,0.4550403,0.01431983,2.39999994635582,6
-44.11542,0.2833333,-38.901,2.2758223899327774,-0.305783874449843,0.8987256876793381,1.291376,59.7801,0.5751441,0.01227106,0.4982502,-0.001264601,2.41999994590878,6
-44.10302,0.4833332,-38.88061,2.4803650226606138,-0.1122086426735318,1.0205143683184232,2.461042,59.89936,1.218053,0.02391161,0.4988982,-0.001512751,2.43999994546175,6
-44.03246,0.2833335,-38.84379,2.673628577719903,0.0792758831542179,1.131778653422991,1.265462,61.46967,0.6350421,0.01232381,0.510974,-0.0008805332,2.45999994501472,6
-44.01904,0.4833335,-38.82309,3.04186882011588,-0.4239152499318233,1.2846691187527952,2.465812,60.93302,1.297385,0.02428363,0.5066748,-0.00115287,2.47999994456768,6
-44.00459,0.6833335,-38.80228,3.3735835814920705,-0.2366125900580027,1.386175085435582,3.658936,60.40631,1.953886,0.03615986,0.5022675,-0.001330058,2.49999994412065,6
-43.94109,0.2833333,-38.77389,3.870959643673132,-0.4782766648606394,1.4562256746116873,1.484877,60.7108,0.4723814,0.01326422,0.5052694,-0.002991386,2.51999994367361,6
-43.91925,0.4833333,-38.75424,4.357922150010957,-0.723077004793423,1.474180650506305,3.068371,59.81754,0.8509687,0.02690852,0.4982556,-0.00691466,2.53999994322658,6
-43.89742,0.6833333,-38.73453,4.7710986136298885,-0.3050870885656793,1.4313534238246604,4.655442,58.93341,1.196316,0.04049058,0.4911159,-0.01089657,2.55999994277954,6
-43.78793,0.2833333,-38.85476,5.294896025192308,-0.5561600531942039,1.3571646278417475,358.325,60.51645,351.6186,-0.04941048,0.5015745,-0.05576826,2.57999994233251,6
-43.74971,0.4833331,-38.92058,5.700934449270278,-0.3301769276072473,1.312666433789083,358.4543,60.19199,347.5254,-0.06607675,0.4971687,-0.08726733,2.59999994188547,6
-43.6286,0.2833332,-39.11203,6.05455935060953,-0.106284577314443,1.3377936602965337,0.9146608,60.28608,357.115,-0.005740472,0.5021592,-0.02577566,2.61999994143844,6
-43.5938,0.4833331,-39.11796,6.343142052195226,-0.0968760780366461,1.7792833969749182,2.463257,58.99381,355.8106,0.0007029697,0.4926177,-0.04238239,2.6399999409914,6
-43.55903,0.6833332,-39.12341,6.539033325976142,-0.0618549260635218,2.205308317828596,3.994573,57.67022,354.4972,0.00735846,0.4829075,-0.05881495,2.65999994054437,6
-43.52428,0.8833332,-39.12885,6.6481213791944285,-0.054537212621104,2.614697048647457,5.494395,56.3101,353.1461,0.01400905,0.4730001,-0.07521768,2.67999994009733,6
-43.39528,0.2833333,-39.07184,6.676373060128121,-0.048264614844692,2.99089964579656,2.802971,58.3294,359.6766,0.01998235,0.4872343,-0.01438262,2.6999999396503,6
-43.35036,0.4833332,-39.05117,6.588033677931016,-0.016379342419322,3.321387826555167,5.59973,57.0553,359.2929,0.0399725,0.4772684,-0.02874305,2.71999993920326,6
-43.20613,0.2833331,-38.99908,6.387409158166584,-0.012197352671318,3.603139569342197,2.940848,57.5601,359.7638,0.02149914,0.4813353,-0.01416025,2.73999993875623,6
-43.16026,0.4833331,-38.97536,6.096762205626412,-0.0090608285406214,3.853469788512584,5.875144,56.29341,359.4625,0.04297717,0.4713177,-0.02830529,2.75999993830919,6
-43.11441,0.683333,-38.95166,5.678688052888568,0.0196879664490737,4.049966799508667,8.802937,55.00422,359.0953,0.06443498,0.4609425,-0.04242001,2.77999993786216,6
