pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-44.00041,0.23,-37.99972,3.042255569881114,-0.0423044240919875,6.342474870951598,0.01568644,0.009936067,0.02319506,0.0001369076,8.668083e-05,0.0002024032,0.379999991506338,2
-44.00082,0.43,-37.99944,3.299408506527492,-0.1140081813859103,6.638127015699219,0.0314397,0.009945523,0.04639364,0.0002743982,8.667996e-05,0.000404837,0.399999991059303,2
-44.00139,0.2833333,-37.999,3.518244885781641,0.0228826235282171,6.865537715828339,0.02350919,2.947416,0.0340022,0.0002127197,0.02571816,0.0002913508,0.419999990612268,2
-44.00196,0.4833333,-37.99856,3.780091482185071,-0.2962347038091097,7.079734334969409,0.04705827,2.947437,0.06803315,0.000425794,0.02571815,0.0005829433,0.439999990165234,2
-44.00253,0.6833333,-37.99812,3.996174092297295,-0.3774513697498013,7.2197706020161405,0.0705934,2.947471,0.1021286,0.000638761,0.02571814,0.0008751011,0.459999989718199,2
-43.9951,0.2833333,-37.96931,4.262909613791827,-0.6729773922052327,7.372037514586637,0.7558786,6.407215,0.4390396,0.006799988,0.05585751,0.003456639,0.479999989271164,2
-44.0013,0.4833334,-37.9552,4.474522517298588,-0.7289997763693525,7.4434706161292254,1.511681,6.415902,0.878154,0.01359927,0.05585262,0.006912414,0.499999988824129,2
-43.9715,0.2833333,-37.90268,4.745921773663064,-0.9977284339572106,7.549388565311652,1.299916,10.43568,0.05939561,0.01134379,0.09093098,-0.0005154797,0.519999988377094,2
-43.96835,0.4833334,-37.87999,4.952191747545157,-1.0253504902107748,7.566656845628188,2.599878,10.4377,0.1186322,0.02268635,0.09091335,-0.001032842,0.539999987930059,2
-43.96521,0.6833334,-37.85732,5.09556313673945,-0.8371997362952768,7.499868391494665,3.902397,10.44101,0.1770157,0.03404745,0.09088369,-0.001560557,0.559999987483025,2
-43.91648,0.2833333,-37.78123,5.275297550098422,-1.0978790534502998,7.437747087240048,2.494261,13.73098,0.01057835,0.02161978,0.1195085,-0.00251011,0.57999998703599,2
-43.90625,0.4833335,-37.73863,5.387870907452836,-1.1134788497694106,7.288771859993687,4.989932,13.73162,0.02054276,0.04324085,0.1194234,-0.005026148,0.599999986588955,2
-43.84527,0.2833331,-37.61281,5.436266898650551,-0.9093332765618982,7.059041157843495,3.634416,16.54403,0.05689,0.03145242,0.1437849,-0.004071298,0.61999998614192,2
-43.82805,0.4833334,-37.55136,5.569088375572228,-1.1500448949102584,6.895739053257103,7.272243,16.54945,0.1138979,0.06290218,0.1435675,-0.008145718,0.639999985694885,2
-43.81084,0.6833331,-37.48994,5.627969951424568,-1.141704578203026,6.645866514981954,10.91215,16.5586,0.1717647,0.09430645,0.143205,-0.01221517,0.65999998524785,2
-43.74606,0.283333,-37.35637,5.617060356817518,-0.9096464633750916,6.317169367037138,4.807388,19.5749,0.1571698,0.04156255,0.1697872,-0.005779125,0.679999984800816,2
-43.72041,0.4833333,-37.27604,5.627969611666018,-1.1184732043762862,5.997715942706591,9.617677,19.59485,0.3159599,0.08307615,0.1693378,-0.01155767,0.699999984353781,2
-43.69477,0.6833333,-37.19575,5.5678569947759655,-1.074275541740841,5.604717948153173,14.4296,19.62891,0.4793285,0.1244578,0.1685893,-0.01731849,0.719999983906746,2
-43.63675,0.2833333,-37.11659,5.548972212996809,-1.2292632937937698,5.251639491806827,3.653243,23.08224,0.1540793,0.03149953,0.1999273,-0.005060554,0.739999983459711,2
-43.61421,0.4833332,-37.05694,5.457043795766175,-1.129623718108633,4.829429780636431,7.304893,23.09703,0.3088665,0.06295267,0.199622,-0.01011791,0.759999983012676,2
-43.52131,0.2833333,-36.91816,5.298062165378234,-0.8006905108925096,4.348244781237376,3.670804,26.92349,0.1864957,0.03152701,0.2326256,-0.005874105,0.779999982565641,2
-43.49517,0.4833333,-36.85959,5.1646085633278105,-0.9070670043055508,3.900641176660642,7.340516,26.94153,0.3744164,0.06301241,0.2322667,-0.011741,0.799999982118607,2
-43.46904,0.6833338,-36.80104,4.966417141621129,-0.7548436849342601,3.404351383529999,11.0092,26.97195,0.5651491,0.09442444,0.231669,-0.01759657,0.819999981671572,2
-43.37386,0.2833331,-36.69333,4.816253465120234,-0.7962304644936908,2.97651714388352,3.641404,30.65521,0.1922984,0.0310851,0.2641525,-0.006780888,0.839999981224537,2
-43.34431,0.4833333,-36.63699,4.602172529407689,-0.5774147883828967,2.5101188022535794,7.28164,30.67365,0.3860029,0.0621289,0.2637514,-0.01355363,0.859999980777502,2
-43.22682,0.2833332,-36.50402,4.332198272651276,-0.1237300891911685,2.0174811172811715,3.58592,34.9031,0.2999161,0.03063222,0.2996733,-0.006887632,0.879999980330467,2
-43.19525,0.4833331,-36.44976,4.10021498005986,-0.0997789295691173,1.5937714331172046,7.170666,34.93143,0.6019759,0.06122472,0.2992301,-0.01376749,0.899999979883432,2
-43.16369,0.6833333,-36.39552,3.818773523941815,-0.0517483296077985,1.1585844352410746,10.75414,34.97921,0.9086093,0.0917474,0.2984923,-0.02063279,0.919999979436398,2
-43.05608,0.2833334,-36.2908,3.609123266160907,-0.0433849911229122,0.8348984034989329,3.531847,38.59754,0.386415,0.03019843,0.3302373,-0.007003445,0.939999978989363,2
-43.02284,0.4833334,-36.23848,3.360742154645166,-0.0177723737101998,0.5174609582740146,7.062503,38.63349,0.7755921,0.06035882,0.3297611,-0.01399876,0.959999978542328,2
-42.89989,0.2833333,-36.1073,3.0830805123396203,-0.0282264336505759,0.2201055081113665,3.481278,40.97686,0.4624199,0.02986532,0.3497391,-0.006853435,0.979999978095293,2
-42.86609,0.4833333,-36.05621,2.8606773565924826,-0.0480891928035857,0.0034081789619122,6.961317,41.01925,0.9279978,0.05969352,0.3492464,-0.01369959,0.999999977648258,2
-42.72595,0.2833333,-35.9002,2.625319869620739,-0.0507023662006653,-0.1951219036082037,3.435075,42.55897,0.4862387,0.02946773,0.3626328,-0.006925193,1.01999997720122,2
-42.6916,0.4833333,-35.85037,2.4507079784201835,-0.0360666325748491,-0.3040222968569104,6.868751,42.60287,0.9750358,0.05889608,0.3621342,-0.01384812,1.03999997675419,2
-42.65728,0.6833333,-35.80054,2.2571436847781925,-0.0041817385011084,-0.3973353869696368,10.30118,42.6765,1.468069,0.08825552,0.3613029,-0.02077901,1.05999997630715,2
-42.53224,0.283333,-35.67212,2.055272564777013,-0.0083630004688857,-0.4625860155229269,3.405548,43.40244,0.3462817,0.02872537,0.3695181,-0.008180969,1.07999997586012,2
-42.49578,0.4833333,-35.62482,1.8012017259916746,0.6183612623857551,-0.5513334303089685,6.809744,43.43335,0.6933708,0.05740988,0.3690234,-0.01636399,1.09999997541308,2
-42.45934,0.6833333,-35.57753,1.6576098160781925,0.331744026783239,-0.5060952334337259,10.21277,43.48545,1.045321,0.08603548,0.3681998,-0.02453029,1.11999997496605,2
-42.28665,0.2833333,-35.39828,1.448133741177898,0.5180014488522122,-0.5415559285971909,3.372635,43.13216,0.2175073,0.02806479,0.3673623,-0.009052315,1.13999997451901,2
-42.24918,0.4833335,-35.35275,1.3259883663371497,0.2711099561448209,-0.4852119047757242,6.743976,43.15139,0.4355461,0.05609194,0.3668829,-0.0181007,1.15999997407198,2
-42.21172,0.6833334,-35.30724,1.1916084169697996,0.0169009380818611,-0.4383453845828207,10.11431,43.1838,0.6565769,0.08406277,0.366085,-0.02713096,1.17999997362494,2
-42.0925,0.2833332,-35.18671,0.9983494530067744,0.4213009436573894,-0.4799307328005042,3.33133,42.6873,0.1278637,0.02747957,0.3637767,-0.009540481,1.19999997317791,2
-42.05473,0.4833333,-35.14248,0.8746503710518496,0.1524560114609964,-0.4745689247972358,6.661322,42.69846,0.2560102,0.05492331,0.363315,-0.01907343,1.21999997273088,2
-41.91659,0.2833335,-35.0004,0.7445575559866668,-0.1237068970115407,-0.500192024545111,3.290909,41.97854,0.02326891,0.02688207,0.35804,-0.01009588,1.23999997228384,2
-41.87848,0.4833336,-34.95745,0.6768813737576735,-0.1681367145699147,-0.4536595131371115,6.580852,41.98055,0.04666654,0.05373402,0.3575971,-0.02018063,1.25999997183681,2
-41.84039,0.6833338,-34.91452,0.6103371973060945,-0.1942719539777247,-0.4153388350836025,9.869548,41.98387,0.0698572,0.08052999,0.3568596,-0.03024902,1.27999997138977,2
-41.72137,0.2833333,-34.79461,0.4709113718236537,0.2247641594807251,-0.4727061158131,3.255821,41.25431,359.9482,0.02642801,0.3521551,-0.01043127,1.29999997094274,2
-41.68323,0.4833333,-34.75251,0.4137938920303767,-0.0294448473440682,-0.460926538960642,6.51069,41.24986,359.896,0.05282697,0.3517286,-0.02085117,1.3199999704957,2
-41.54601,0.2833333,-34.61129,0.3657607455352476,-0.2909723453969943,-0.4543223733466526,3.222022,39.61256,359.881,0.02609886,0.3387344,-0.01050281,1.33999997004867,2
-41.50857,0.483333,-34.56931,0.3514980302895338,-0.3207665482450432,-0.4076495155242767,6.443127,39.60247,359.7613,0.05216974,0.3383323,-0.02099437,1.35999996960163,2
-41.47114,0.683333,-34.52734,0.3413495906523565,-0.3322662621509238,-0.3675367853815672,9.663206,39.58548,359.64,0.07819133,0.3376627,-0.03146604,1.3799999691546,2
-41.35345,0.283333,-34.40796,0.2398986909890226,0.1014055005164121,-0.4180264906976632,3.189545,38.31079,359.8157,0.02576195,0.3280461,-0.01065071,1.39999996870756,2
-41.31643,0.4833331,-34.36629,0.2980564156173741,-0.1381678134535905,-0.3176784734065911,6.378067,38.29532,359.6303,0.05149578,0.3276637,-0.02129018,1.41999996826053,2
-41.17455,0.2833333,-34.22176,0.3570064310370213,-0.385059201532774,-0.2270873980795116,3.544508,39.51976,359.7983,0.0285108,0.3379681,-0.01211157,1.43999996781349,2
-41.13243,0.4833333,-34.17625,0.3359081746082495,0.0266581777266285,-0.1983508729905843,7.08804,39.50092,359.595,0.0569867,0.3374816,-0.02420847,1.45999996736646,2
-41.09032,0.6833333,-34.13076,0.41304066475967,-0.2348690655945086,-0.0777079888413325,10.63152,39.46904,359.3882,0.0854069,0.3366711,-0.0362861,1.47999996691942,2
-40.96907,0.2833333,-34.0098,0.3899617205547798,-0.0235219870824037,-0.0519086328145199,3.580128,40.99377,359.8282,0.02873513,0.3500291,-0.01234149,1.49999996647239,2
-40.92582,0.4833337,-33.96462,0.3718199471546199,0.1815529607777291,-0.02690497387632,7.159427,40.97752,359.6547,0.05743457,0.3495153,-0.02467132,1.51999996602535,2
-40.78345,0.2833333,-33.82141,0.3087151464533519,0.1679626633234789,-0.0529324211396655,3.577807,42.2837,359.8766,0.02872781,0.3605335,-0.01226305,1.53999996557832,2
-40.73985,0.4833333,-33.77668,0.2464035774137229,0.1758033867826746,-0.0839884429679109,7.154539,42.27204,359.752,0.05741829,0.3600057,-0.02451261,1.55999996513128,2
-40.69626,0.6833338,-33.73196,0.2849805902215792,-0.2751174910314471,-0.0227439596885083,10.73016,42.25236,359.6255,0.08604405,0.3591272,-0.03673474,1.57999996468425,2
-40.65269,0.8833338,-33.68725,0.2242712266504085,-0.0397256096054342,-0.0553480869706888,14.30476,42.22428,359.496,0.1145784,0.357899,-0.04891764,1.59999996423721,2
-40.50445,0.2833333,-33.53761,0.2809566468269153,-0.2374822943112482,0.026413125496763,3.596534,43.83604,0.02067472,0.02917962,0.3730906,-0.01154641,1.61999996379018,2
-40.46125,0.4833333,-33.49209,0.3382425510290332,-0.4425568739253888,0.1047207272021033,7.192214,43.83804,0.04193757,0.05832497,0.3725394,-0.02307527,1.63999996334314,2
-40.32727,0.2833333,-33.35612,0.2430217428218455,0.0109772944589505,0.0305424898693793,3.549115,44.52893,0.08182927,0.02892859,0.3786801,-0.01107227,1.65999996289611,2
-40.28486,0.4833333,-33.31098,0.2402200154546321,-0.208733724433369,0.0450435413785363,7.096847,44.53659,0.1644074,0.05781873,0.3781351,-0.02212845,1.67999996244907,2
-40.24247,0.6833333,-33.26584,0.2372604223283971,-0.4357627039206672,0.0560480941430228,10.64355,44.54953,0.2482457,0.08664519,0.3772279,-0.03316025,1.69999996200204,2
-40.12752,0.2833333,-33.15143,0.1461557104871715,-0.0041825245629988,-0.0171223496513306,3.613183,45.29049,0.08875291,0.02939337,0.3848102,-0.01142372,1.719999961555,2
-40.08379,0.4833332,-33.10597,0.2068620423667582,-0.2458463766931122,0.0586773722692868,7.225342,45.29895,0.1782011,0.05874927,0.3842362,-0.0228328,1.73999996110797,2
-39.94818,0.2833335,-32.96946,0.1477886771714125,-0.0146362875195604,0.0147205268315531,3.656049,45.74324,0.1077486,0.02975688,0.388442,-0.01153243,1.75999996066093,2
-39.90379,0.4833333,-32.92358,0.0855795584006031,0.2103014911042296,-0.0336201534173632,7.311084,45.75363,0.2163919,0.05947545,0.3878486,-0.02304964,1.7799999602139,2
-39.85942,0.6833339,-32.87772,0.1140116859686273,-0.2636187925680268,0.0072276748285133,10.96495,45.77116,0.3267476,0.08912405,0.3868605,-0.03454016,1.79999995976686,2
-39.74552,0.2833335,-32.76436,0.0510295642375453,-0.0512260608744742,-0.0397579438020798,3.625985,46.3333,0.1136348,0.02947622,0.3931809,-0.01153513,1.81999995931983,2
-39.70112,0.4833335,-32.71925,0.0982655326452075,-0.2719822528432832,0.0238625406761734,7.250917,46.34415,0.228121,0.05891437,0.3925899,-0.02305567,1.8399999588728,2
-39.56556,0.2833333,-32.58349,0.028160555966501,-0.0198646487334206,-0.0295617724453549,3.588941,47.72092,0.18907,0.02930502,0.4042644,-0.01115876,1.85999995842576,2
-39.52145,0.4833333,-32.53893,-0.0425947795493684,0.225980817058123,-0.0844543129157671,7.176778,47.7388,0.3795198,0.05857234,0.4036681,-0.02230368,1.87999995797873,2
-39.47735,0.6833338,-32.49439,-0.1037758325221105,0.4132832912843903,-0.1311394107576475,10.76342,47.76897,0.5729495,0.08777301,0.4026754,-0.03342313,1.89999995753169,2
-39.29297,0.2833333,-32.30962,-0.121037761967365,0.3563092883886004,-0.1352177765016655,3.527456,48.87833,0.2563821,0.02894547,0.4134671,-0.01069773,1.91999995708466,2
-39.24956,0.4833333,-32.26578,-0.1297216941760552,0.3218114013382792,-0.13320407116462,7.053803,48.90215,0.5146422,0.05785486,0.4128765,-0.02138213,1.93999995663762,2
-39.20616,0.6833333,-32.22195,-0.1464379191276137,0.3097892992608737,-0.1418936398804966,10.57896,48.94234,0.7767926,0.08670065,0.4118931,-0.03204302,1.95999995619059,2
-39.07936,0.2833333,-32.09436,-0.1658865781267948,0.3202438758955916,-0.1561127614914177,3.470899,48.96405,0.2821183,0.02858152,0.4141486,-0.0103106,1.97999995574355,2
-39.03692,0.4833333,-32.05088,-0.1788894338409505,0.2998584962284835,-0.1669196793238576,6.940685,48.98984,0.5662423,0.05712821,0.413575,-0.02060857,1.99999995529652,2
-38.9945,0.6833336,-32.00742,-0.195135746589564,0.2752914985440693,-0.1810627298677829,10.40885,49.03336,0.8546749,0.08561107,0.4126204,-0.03088165,2.01999995484948,2
-38.88866,0.2833335,-31.90103,-0.2069972749455217,0.2732002740716972,-0.1924921027780861,3.428495,48.76832,0.2907453,0.02829328,0.4125974,-0.0100405,2.03999995440245,2
-38.84702,0.4833336,-31.85779,-0.3246081712635416,0.7204619678638777,-0.3100418599814531,6.855614,48.79458,0.5836796,0.05655118,0.4120397,-0.02006655,2.05999995395541,2
-38.72096,0.2833332,-31.73128,-0.3070774144032953,0.4986607166812546,-0.2916675175013843,3.392513,47.71723,0.2133216,0.02782403,0.4042528,-0.01027124,2.07999995350838,2
-38.67967,0.4833333,-31.6887,-0.2888108450760924,0.2737225610997159,-0.2716526726664767,6.783683,47.73626,0.4279431,0.05561253,0.4037193,-0.02053049,2.09999995306134,2
-38.53308,0.2833336,-31.54042,-0.1484194432325338,-0.4355888030395621,-0.1281438903437504,3.356062,46.48586,0.1564805,0.027445,0.3944241,-0.01030176,2.11999995261431,2
-38.4925,0.4833336,-31.49813,-0.1293563143525276,-0.2451493352930998,-0.1049322399361578,6.710869,46.49969,0.3141166,0.05485683,0.3939158,-0.02058983,2.13999995216727,2
-38.45193,0.6833335,-31.45584,-0.1104153504487825,-0.0609827810371439,-0.0820821623144105,10.06468,46.52301,0.4739081,0.08221383,0.3930694,-0.03085722,2.15999995172024,2
-38.32611,0.2833332,-31.32963,-0.1914570849946031,0.5448332977310906,-0.1593597642115582,3.315413,45.2331,0.06661043,0.02692722,0.3843854,-0.0105884,2.1799999512732,2
-38.28587,0.483333,-31.28807,-0.1442974402948422,0.2414900170225767,-0.1117219834098008,6.629864,45.2389,0.1336226,0.05382404,0.3839027,-0.0211651,2.19999995082617,2
-38.24563,0.683333,-31.24653,-0.0949965849746092,-0.0649894765455368,-0.0642090682292355,9.943027,45.24867,0.2014,0.0806651,0.383099,-0.03172094,2.21999995037913,2
-38.07109,0.2833336,-31.07141,-0.0168167934644927,-0.1355546621843795,0.0143387427673786,3.274611,43.5379,359.9524,0.02638093,0.3707242,-0.01098206,2.2399999499321,2
-38.03113,0.4833336,-31.03057,0.0580702411751588,-0.1836430404384401,0.0880523297986144,6.548279,43.53379,359.9045,0.05273265,0.3702701,-0.02195222,2.25999994948506,2
-37.99118,0.6833339,-30.98973,0.0284445853976222,0.2176205770840439,0.0566395702099846,9.820696,43.52686,359.8558,0.07903096,0.3695141,-0.03290118,2.27999994903803,2
-37.87267,0.2833334,-30.8702,0.0801166852969643,-0.0501781388028936,0.1060540094254598,3.233939,41.96524,359.8958,0.02602097,0.3579659,-0.01095324,2.29999994859099,2
-37.83359,0.4833336,-30.82947,0.1320201694772649,-0.3211135311891708,0.1537442611429469,6.466888,41.95636,359.7909,0.05201328,0.3575379,-0.02189453,2.31999994814396,2
-37.69585,0.2833333,-30.68968,0.1096335312226486,0.0707418026715189,0.1276141545284304,3.205771,39.91528,359.8116,0.02573097,0.3412346,-0.01109277,2.33999994769692,2
-37.65745,0.4833329,-30.64889,0.227440494356081,-0.2064667913030838,0.2444454966443316,6.410628,39.89938,359.622,0.0514348,0.3408327,-0.02217347,2.35999994724989,2
-37.61906,0.6833328,-30.60811,0.2364237189957307,-0.0066189691553559,0.2519239742472088,9.614406,39.87262,359.4301,0.07709007,0.3401636,-0.03323358,2.37999994680285,2
-37.58068,0.8833327,-30.56734,0.2430169513539795,0.1911380306547312,0.2563893685326377,12.8168,39.83467,359.235,0.1026762,0.3392284,-0.04425915,2.39999994635582,2
