pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-43.00042,0.23,-35.99971,5.483191735348257,0.2337064697866026,4.699307955418178,0.01615835,0.01360198,0.02373007,0.0001410328,0.0001186705,0.0002070672,5.37999987974763,14
-43.00084,0.43,-35.99943,5.959749955152894,0.0573580094155109,4.528546844006968,0.03235168,0.01361202,0.04743259,0.0002823707,0.0001186704,0.0004138938,5.39999987930059,14
-43.00126,0.63,-35.99914,6.364411546930505,0.0966432137149341,4.3213593391066,0.04869983,0.01362894,0.07134701,0.0004250601,0.0001186703,0.0006225695,5.41999987885356,14
-43.00187,0.2833333,-35.90046,6.900226314056418,-0.3130421144656926,4.075209744290412,5.352787,8.041795,0.7946065,0.04706454,0.06971915,0.003635399,5.43999987840652,14
-43.00266,0.4833333,-35.79112,7.342966492856597,-0.4777877296638823,3.792674073999024,11.36731,8.178729,1.7097,0.09983141,0.06948002,0.00774656,5.45999987795949,14
-43.0036,0.6833333,-35.67906,7.69450743724591,-0.4229273050876684,3.477503297415474,17.55814,8.35169,2.699093,0.1538723,0.06835961,0.01210342,5.47999987751245,14
-42.97681,0.2833333,-35.45213,8.07511252107917,-0.8130629770342486,3.116110243822497,0.9627857,14.25243,0.5584152,0.008941301,0.1240091,0.003792983,5.49999987706542,14
-42.98219,0.4833334,-35.43328,8.355690833681429,-0.9542863125222938,2.728565826926598,1.924579,14.34871,1.118529,0.0178809,0.1247029,0.007585738,5.51999987661839,14
-42.98756,0.6833333,-35.41444,8.539477747576157,-0.87193120943607,2.319419579167601,2.887248,14.45444,1.681998,0.02683641,0.1253842,0.01138734,5.53999987617135,14
-42.91568,0.2833333,-35.39073,8.819720422294814,-1.2306002160517855,1.8874297266228128,1.577839,22.67785,0.1511066,0.01375928,0.1965756,-0.00141432,5.55999987572432,14
-42.90738,0.4833333,-35.36417,8.98860111825958,-1.3363838733173088,1.4392604153569977,3.155662,22.76608,0.3041616,0.02751682,0.19722,-0.002833349,5.57999987527728,14
-42.8991,0.6833335,-35.33762,9.051588571586272,-1.214616238106477,0.980525118625728,4.735635,22.85845,0.4572617,0.04128491,0.197825,-0.004278813,5.59999987483025,14
-42.77488,0.2833333,-35.28482,9.223443086977426,-1.5298998960689425,0.5202989178405986,3.107811,31.41492,0.09498026,0.02632909,0.2706045,-0.006543774,5.61999987438321,14
-42.74786,0.4833337,-35.2374,9.27584892594578,-1.5883264911481962,0.054662837573943,6.21787,31.50458,0.1930143,0.05265424,0.270991,-0.01310478,5.63999987393618,14
-42.72086,0.6833337,-35.18999,9.215517391300018,-1.4152296662353572,-0.4100199760449818,9.329932,31.60017,0.2964184,0.078958,0.2711764,-0.01966359,5.65999987348914,14
-42.58896,0.2833333,-35.14502,9.049490126983493,-1.034897347531387,-0.8672658584327984,4.477199,38.20679,0.1799891,0.0374235,0.3269658,-0.01130056,5.67999987304211,14
-42.5429,0.4833333,-35.08136,8.949537065933164,-1.324325304171233,-1.3097502687427287,8.958031,38.31014,0.3669336,0.07481731,0.326886,-0.02260896,5.69999987259507,14
-42.49686,0.6833333,-35.01774,8.73859409658283,-1.3495084378601254,-1.734447805231973,13.44024,38.43001,0.5649481,0.1121104,0.3263041,-0.03388882,5.71999987214804,14
-42.29906,0.2833332,-34.971,8.569010501170801,-1.5626562078244275,-2.1290311567147384,3.902285,47.19133,0.3024513,0.03225646,0.3999639,-0.01121108,5.739999871701,14
-42.25264,0.4833331,-34.92084,8.288235721011993,-1.5099560861211754,-2.4936056222049,7.803853,47.30416,0.6122478,0.06447022,0.3999131,-0.02241687,5.75999987125397,14
-42.20625,0.6833328,-34.87069,7.907049772031414,-1.2167417443902873,-2.82078734249826,11.70546,47.43932,0.9309675,0.09660566,0.3993934,-0.03361896,5.77999987080693,14
-42.15987,0.883333,-34.82055,7.436041638734594,-0.7073015634122327,-3.1031887036232533,15.60507,47.59914,1.264422,0.1286186,0.3984075,-0.04477862,5.7999998703599,14
-41.95346,0.283333,-34.81554,7.039242364598067,-0.8586306474406202,-3.3384180754881747,3.716786,56.27987,0.3429053,0.03000661,0.4712909,-0.01265718,5.81999986991286,14
-41.90282,0.483333,-34.77462,6.555435979925228,-0.7367236313395502,-3.515870504935957,7.431794,56.39484,0.6937275,0.05997139,0.4711633,-0.02529828,5.83999986946583,14
-41.8522,0.6833331,-34.73373,5.997072779782961,-0.3669144770247008,-3.627754692573252,11.14489,56.53408,1.055575,0.08986271,0.4705358,-0.03791014,5.85999986901879,14
-41.62558,0.2833337,-34.71516,5.550131408168802,-0.4138071815375668,-3.665446233630938,3.595593,65.6567,0.4275949,0.02838384,0.5417551,-0.01387357,5.87999986857176,14
-41.57146,0.4833339,-34.6826,5.031697006832182,-0.1834917512725717,-3.622207777145292,7.189349,65.77831,0.8633615,0.05673036,0.5415351,-0.02773071,5.89999986812472,14
-41.51735,0.6833342,-34.65004,4.456491426777205,0.0586019841896867,-3.490387699331933,10.78102,65.92879,1.310848,0.08501089,0.5407743,-0.04155792,5.91999986767769,14
-41.27348,0.283333,-34.6224,4.036595035709865,-0.3798319252812179,-3.259759285411942,3.492429,74.13813,0.6096441,0.02751929,0.6023595,-0.01412485,5.93999986723065,14
