pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-42.00041,0.23,-38.99972,4.3940108409291625,-0.0931575134554593,5.323067462124904,0.01571906,0.00994068,0.02319559,0.0001371922,8.672103e-05,0.0002024078,1.43999996781349,5
-42.00082,0.43,-38.99944,4.761041908799058,0.0212908363634211,5.61735065871261,0.03144053,0.009950227,0.04639474,0.0002744055,8.672101e-05,0.0004048466,1.45999996736646,5
-42.00122,0.63,-38.99917,5.180254017445051,-0.3187341758766047,5.918679428246641,0.04724899,0.0099663,0.06980263,0.000412378,8.672119e-05,0.0006091068,1.47999996691942,5
-42.00152,0.2833333,-38.9989,5.531916473428915,-0.4193253150608748,6.151195174748423,0.02345374,3.779734,0.03410539,0.0002143763,0.03297835,0.000290714,1.49999996647239,5
-42.00209,0.4833333,-38.99845,5.817041879179072,-0.3058165831791549,6.316549978498621,0.04691728,3.779754,0.06820602,0.0004288369,0.03297834,0.0005813836,1.51999996602535,5
-41.99162,0.2833333,-38.97238,6.121871581742191,-0.6428111534020245,6.4613042198177695,0.7560318,8.239966,0.4395216,0.006856035,0.07181799,0.003351543,1.53999996557832,5
-41.99738,0.4833333,-38.95807,6.353481357728036,-0.736399154785456,6.53565913159386,1.512013,8.248669,0.8791857,0.01371161,0.07181173,0.006702804,1.55999996513128,5
-42.00313,0.6833333,-38.94377,6.619428892039352,-1.038789968062878,6.611968047032256,2.269952,8.263219,1.320155,0.02058483,0.0718012,0.01006107,1.57999996468425,5
-42.00887,0.8833333,-38.92949,6.803640347303592,-1.09617131871635,6.614524085412732,3.02996,8.283685,1.762861,0.02747682,0.07178642,0.01342842,1.59999996423721,5
-41.95607,0.2833332,-38.88226,7.039583717394663,-1.3607534386180182,6.638633778636944,1.590108,15.55754,0.1529569,0.01392882,0.1353169,-0.0005556844,1.61999996379018,5
-41.95108,0.4833332,-38.85466,7.185216591734537,-1.3787225608387508,6.583504548425168,3.180385,15.56389,0.3055688,0.02785579,0.1352774,-0.001116489,1.63999996334314,5
-41.88179,0.2833333,-38.77736,7.244541186594212,-1.1754126488623493,6.453981656539717,2.854283,21.08036,0.05450723,0.02457248,0.1828566,-0.004088388,1.65999996289611,5
-41.86462,0.4833333,-38.73024,7.327990075583685,-1.4154278080174532,6.325439151003472,5.710496,21.08434,0.1077683,0.04914387,0.1826859,-0.008190278,1.67999996244907,5
-41.84746,0.6833334,-38.68314,7.321617207132995,-1.404857926741287,6.122650726489965,8.568897,21.091,0.1613614,0.07370317,0.1824013,-0.01229229,1.69999996200204,5
-41.76127,0.2833332,-38.60572,7.230584785455996,-1.1690366915708772,5.851638821002027,4.088346,26.78686,0.1321456,0.03496677,0.2314487,-0.007141346,1.719999961555,5
-41.731,0.483333,-38.54067,7.224969805066081,-1.3725668919238805,5.635466087757877,8.180598,26.80102,0.2645717,0.06992009,0.2310054,-0.01429057,1.73999996110797,5
-41.61865,0.2833333,-38.43338,7.1258614970113925,-1.321539069793578,5.348618454655153,4.307527,32.03228,0.2379717,0.03669514,0.2756376,-0.008374319,1.75999996066093,5
-41.58216,0.4833331,-38.36725,6.93994059454306,-1.0412871763801892,4.9984335911596816,8.617069,32.05923,0.4772793,0.07335248,0.2750507,-0.01675324,1.7799999602139,5
-41.54569,0.6833324,-38.30115,6.771933078038536,-1.196414451499237,4.658250696521407,12.92816,32.10502,0.7220663,0.1099198,0.2740731,-0.02511289,1.79999995976686,5
-41.43723,0.2833333,-38.22705,6.519449138163594,-1.0930116218332648,4.260909925670198,3.723679,37.04473,0.2150142,0.03140224,0.3174487,-0.008542861,1.81999995931983,5
-41.40105,0.4833338,-38.173,6.311891653631363,-1.1832885990973203,3.9006335364498383,7.446107,37.06582,0.4316523,0.06276077,0.3169443,-0.01707504,1.8399999588728,5
-41.25541,0.2833333,-38.05327,6.021296074325555,-1.0134325085333735,3.4887379276982813,3.678149,40.95871,0.2433972,0.03080679,0.349625,-0.009239366,1.85999995842576,5
-41.2165,0.4833335,-38.00207,5.656608234022492,-0.608777461463744,3.034575963928667,7.355119,40.9823,0.4886201,0.06157204,0.3490825,-0.01846735,1.87999995797873,5
-41.1776,0.6833341,-37.95088,5.226998956349064,0.0063885204297461,2.5476857826021515,11.03084,41.02213,0.7377751,0.09226401,0.3481792,-0.02767419,1.89999995753169,5
-40.97421,0.2833333,-37.78653,4.874388974765687,-0.0449291345567779,2.1312445965486333,3.617961,45.59787,0.2516331,0.02995149,0.3872405,-0.01020896,1.91999995708466,5
