pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,t,ID
-43.00041,0.23,-38.99972,5.46085708015093,0.1744699055818215,3.269094290853481,0.01568057,0.009900271,0.02322287,0.0001368563,8.636843e-05,0.000202646,3.77999991551042,12
-43.00082,0.43,-38.99944,5.897545427478214,0.2298530451075854,3.4019729343283416,0.03139554,0.00990973,0.0463849,0.0002740128,8.636779e-05,0.0004047609,3.79999991506338,12
-43.00122,0.63,-38.99917,6.381782800221217,-0.1661028506614709,3.4789702005787504,0.0471973,0.009925724,0.06978772,0.0004119267,8.636742e-05,0.0006089769,3.81999991461635,12
-43.00171,0.2833333,-38.99872,6.787049397426138,-0.3194889368521207,3.529331311641464,0.02366015,8.011406,0.0354982,0.0002276093,0.0698557,0.0002946001,3.83999991416931,12
-43.00227,0.4833333,-38.99822,7.114362787223342,-0.2556385280964575,3.5532183671893947,0.04733187,8.011427,0.07099158,0.0004553164,0.06985568,0.0005891511,3.85999991372228,12
-43.00283,0.6833333,-38.99773,7.550067080551571,-0.6391533353836765,3.5367069469463672,0.07107142,8.011464,0.1065542,0.0006836561,0.06985565,0.000884263,3.87999991327524,12
-42.9813,0.2833334,-38.97892,7.889937719663521,-0.7761245516495789,3.4910714155204587,0.9086463,13.97003,0.5462796,0.008450126,0.121567,0.003767365,3.89999991282821,12
-42.98678,0.4833333,-38.96103,8.296483202878626,-1.1187645383554423,3.4203223960287303,1.817251,13.98304,1.092902,0.01689996,0.1215515,0.00753495,3.91999991238117,12
-42.99225,0.6833333,-38.94316,8.593480704346575,-1.213259062841585,3.320338059768829,2.727705,14.00478,1.641061,0.02536684,0.1215254,0.01130827,3.93999991193414,12
-42.91992,0.2833332,-38.92052,8.784895023339736,-1.084941987186941,3.1928917372630607,1.536918,22.19643,0.1203516,0.01336306,0.1924602,-0.001551112,3.9599999114871,12
-42.9116,0.4833334,-38.89473,8.87500781446495,-0.7581010042916043,3.03988828043763,3.074007,22.20127,0.2403712,0.02672438,0.1924079,-0.003106563,3.97999991104007,12
-42.90331,0.6833335,-38.86896,9.04322064095971,-1.109730502738305,2.845754142021768,4.613558,22.20919,0.3585807,0.04009842,0.1923201,-0.004684016,3.99999991059303,12
-42.8134,0.2833333,-38.84201,9.10044056231004,-1.20582673141846,2.6246273023163624,2.900103,28.48895,0.04869005,0.02463196,0.2459705,-0.005814952,4.019999910146,12
-42.78983,0.4833332,-38.79686,9.202092956213804,-1.4985998154851834,2.3771993267720006,5.802123,28.49256,0.09621431,0.04926132,0.2457337,-0.01164222,4.03999990969896,12
-42.76628,0.6833333,-38.75174,9.187071873760525,-1.5342366411298127,2.105056060176516,8.706237,28.49859,0.1439964,0.07387628,0.2453387,-0.01746846,4.05999990925193,12
-42.61067,0.2833329,-38.70725,9.062451357919947,-1.3380711072820213,1.811958446675355,4.289485,37.28585,0.1683703,0.03592973,0.3193929,-0.01057208,4.07999990880489,12
-42.56741,0.4833325,-38.64563,8.835620860844386,-0.93439115556258,1.5017296846334958,8.583053,37.30476,0.3368046,0.07183792,0.3187191,-0.02115585,4.09999990835786,12
-42.40349,0.2833333,-38.58872,8.675536313237231,-1.200192249846452,1.171425208706694,3.900687,43.78865,0.2316042,0.0323318,0.3726153,-0.01081661,4.11999990791082,12
-42.35918,0.4833339,-38.53671,8.409226944787356,-1.2014697715082414,0.8301344485709166,7.801607,43.81237,0.4640139,0.06462401,0.371965,-0.0216325,4.13999990746379,12
-42.31489,0.6833342,-38.48471,8.185380703823547,-1.3904329658135426,0.4812490918158048,11.70412,43.85235,0.6999038,0.09685207,0.370881,-0.03243598,4.15999990701675,12
-42.27063,0.8833346,-38.43275,7.856604357290756,-1.313269223190224,0.1279115565113855,15.60796,43.90968,0.9426167,0.1289798,0.3693646,-0.04320618,4.17999990656972,12
-42.06557,0.2833337,-38.41639,7.433378558988814,-0.995312572286028,-0.2252545226923672,3.712628,52.68569,0.3111607,0.03023345,0.4434282,-0.01194199,4.19999990612268,12
-42.0173,0.483334,-38.3729,7.138170635471127,-1.101166105165075,-0.5687932386142194,7.424023,52.71614,0.6247066,0.06042522,0.4427253,-0.02386892,4.21999990567565,12
-41.96904,0.6833344,-38.32941,6.744402774190043,-0.936920521851923,-0.9046578195699836,11.13338,52.76742,0.9425993,0.0905353,0.4415551,-0.03577128,4.23999990522861,12
-41.73301,0.2833332,-38.30123,6.2645565976933,-0.527909161023118,-1.2279245979794735,3.61879,61.61858,0.3604904,0.02872905,0.5118389,-0.01347132,4.25999990478158,12
-41.68039,0.4833333,-38.26578,5.840432913386472,-0.5387350372952522,-1.532653984654317,7.236357,61.65295,0.7236082,0.05741992,0.5110659,-0.02692626,4.27999990433455,12
-41.62778,0.6833333,-38.23035,5.339990643590184,-0.275488998444296,-1.8151458783639496,10.8526,61.71094,1.092272,0.08604383,0.5097788,-0.0403519,4.29999990388751,12
-41.46722,0.283333,-38.22448,4.7777853579926415,-0.0036009818152904,-2.0706827230002247,3.54198,68.60103,0.4795852,0.02788727,0.5631525,-0.01395999,4.31999990344048,12
-41.41267,0.4833326,-38.19427,4.374379060785849,-0.4153764989016635,-2.2897757593438826,7.082686,68.64577,0.9624959,0.05573829,0.5623309,-0.02790397,4.33999990299344,12
-41.35813,0.6833326,-38.16408,3.91689122675529,-0.1893929314543628,-2.473011489049405,10.62184,68.7212,1.452506,0.08352576,0.5609629,-0.04181838,4.35999990254641,12
-41.13021,0.2833334,-38.14726,3.421048695257703,0.0386816296908515,-2.615271310249355,3.45891,75.71806,0.6258082,0.02717764,0.6133019,-0.01421211,4.37999990209937,12
-41.07435,0.4833342,-38.12195,2.902815918837902,0.2165764016780236,-2.7113553752251107,6.916331,75.77502,1.255777,0.05432006,0.6124365,-0.02840802,4.39999990165234,12
-40.86867,0.2833328,-38.09402,2.51583936914691,0.1585558488124625,-2.778658389319098,3.389281,79.09741,0.7071269,0.02673007,0.6363026,-0.01407348,4.4199999012053,12
-40.81287,0.4833325,-38.0709,2.125783526780872,0.1313747330279784,-2.814276183606566,6.777068,79.16049,1.418732,0.05342643,0.6354316,-0.02813203,4.43999990075827,12
-40.7571,0.6833321,-38.04778,1.8884804081458453,-0.3451580246614602,-2.813115925599164,10.16359,79.26641,2.137397,0.08005609,0.6339803,-0.04218369,4.45999990031123,12
-40.70134,0.8833323,-38.02465,1.574795151750067,-0.1259696227985349,-2.781226092742969,13.54762,79.41663,2.868318,0.1065898,0.6319501,-0.05621235,4.4799998998642,12
-40.48177,0.2833333,-38.018,1.269997046731568,0.0963549610843655,-2.720110247275599,3.386034,82.23021,0.4619452,0.02490796,0.6571918,-0.01639172,4.49999989941716,12
-40.4243,0.4833333,-38.00208,1.2046305605145662,-0.370769677421259,-2.621408926398935,6.771243,82.27109,0.9234545,0.04976882,0.6563147,-0.03278943,4.51999989897013,12
-40.22663,0.2833331,-37.98841,1.0598719720283043,-0.1421733533473596,-2.491606570042705,3.371947,82.97245,0.2739275,0.02362291,0.6620986,-0.01769999,4.53999989852309,12
-40.16882,0.4833331,-37.9765,0.9228304152021564,0.0895595662065328,-2.351248281589463,6.742771,82.99661,0.5478424,0.04720738,0.6612331,-0.03539099,4.55999989807606,12
-40.11103,0.683333,-37.96459,0.9354336190380366,-0.3681561112981475,-2.199172025833221,10.11249,83.03734,0.8255495,0.07074425,0.6597921,-0.05304599,4.57999989762902,12
-40.05325,0.8833333,-37.95268,0.814677447193354,-0.1301505599919905,-2.038806402080084,13.48096,83.09531,1.109005,0.09421223,0.6577775,-0.07064995,4.59999989718199,12
-39.84437,0.2833334,-37.94717,0.694808515585926,0.1109920018222868,-1.892410952753856,3.332727,83.38251,0.1655729,0.02267536,0.6648031,-0.01826268,4.61999989673495,12
-39.78694,0.4833332,-37.93761,0.6487225078882872,0.1428776217596686,-1.7543101855964167,6.664244,83.39696,0.3311975,0.04531761,0.6639577,-0.03650998,4.63999989628792,12
-39.59875,0.2833336,-37.92888,0.5916589974331146,0.2056021131237037,-1.628199131595835,3.291084,83.20961,0.04313891,0.02172216,0.663707,-0.01878584,4.65999989584088,12
-39.54183,0.4833338,-37.92136,0.5383109731726634,0.2458496915164559,-1.5174705585990296,6.581206,83.21334,0.08658271,0.04342026,0.6628859,-0.03755052,4.67999989539385,12
-39.48492,0.6833338,-37.91385,0.6182850034232104,-0.4300100372516909,-1.424144540238089,9.870103,83.21951,0.1296175,0.06506898,0.6615186,-0.05628352,4.69999989494681,12
-39.22966,0.2833333,-37.90186,0.5252755616203331,-0.1977552526673195,-1.3116312330285351,3.250259,82.56841,359.9397,0.02096407,0.6595403,-0.01910699,4.71999989449978,12
-39.1733,0.4833331,-37.89558,0.44072284938877,0.0365902562474252,-1.2116569240015167,6.4996,82.56326,359.879,0.04190524,0.6587443,-0.03819339,4.73999989405274,12
-39.11695,0.6833333,-37.88931,0.5684975877312084,-0.4195590791325952,-1.1230681416091102,9.747906,82.55457,359.8176,0.06280623,0.6574191,-0.05724292,4.75999989360571,12
-38.93971,0.2833331,-37.88213,0.4844594267481668,-0.1810315845643738,-1.0359964333902312,3.211096,81.05865,359.8469,0.02042822,0.6496099,-0.01922245,4.77999989315867,12
-38.88395,0.4833331,-37.87606,0.3981523930493367,0.0595868270382975,-0.9603730025955172,6.421193,81.04571,359.6929,0.04083399,0.6488432,-0.03842414,4.79999989271164,12
-38.82821,0.683333,-37.87,0.4259471161635488,-0.3902889162924233,-0.8964712067537945,9.630309,81.02394,359.5369,0.06120187,0.6475668,-0.05758982,4.8199998922646,12
-38.57931,0.2833333,-37.8598,0.3365172397136007,-0.1454889753581346,-0.8139157956199199,3.372514,81.46675,359.8176,0.02126002,0.652292,-0.02040731,4.83999989181757,12
-38.52061,0.4833336,-37.85422,0.2567448082447541,0.1014025377347671,-0.7404767857633985,6.744019,81.45056,359.634,0.04249519,0.6514423,-0.04079127,4.85999989137053,12
-38.46193,0.6833338,-37.84864,0.3791978910742202,-0.3421994463680229,-0.6729393034264746,10.11452,81.42326,359.4478,0.06368752,0.6500275,-0.06113425,4.8799998909235,12
-38.40327,0.8833338,-37.84307,0.3084153661629685,-0.0911271107283935,-0.602715846844994,13.48535,81.3843,359.2574,0.08482571,0.6480483,-0.08142872,4.89999989047647,12
-38.19106,0.2833331,-37.83809,0.2417998404170021,0.1620353916020048,-0.540401080590307,3.537084,83.7084,359.8446,0.02208297,0.6669501,-0.02160184,4.91999989002943,12
-38.12938,0.4833328,-37.83404,0.2140671101695801,0.2048970488047999,-0.4848078186119267,7.073264,83.69391,359.6879,0.04413852,0.6659954,-0.04317869,4.9399998895824,12
-37.93844,0.2833335,-37.82802,0.1723908808969767,0.2775533671812088,-0.4384071770780267,3.565417,85.14146,359.8836,0.02222344,0.6761954,-0.02179277,4.95999988913536,12
-37.87628,0.4833336,-37.82478,0.1310171412703624,0.3266884469025028,-0.4028469326611059,7.130037,85.13049,359.7659,0.04441781,0.6752126,-0.04356255,4.97999988868833,12
-37.81413,0.6833338,-37.82154,0.2201995253996145,-0.3413280711996664,-0.3778971210963178,10.69357,85.11198,359.6465,0.0665628,0.6735763,-0.06528349,4.99999988824129,12
-37.55215,0.2833333,-37.81212,0.1267623798593433,-0.1022771290230836,-0.3481793994648967,3.593272,86.84785,0.02534062,0.02292256,0.6870479,-0.0213906,5.01999988779426,12
-37.48956,0.4833331,-37.80823,0.0375724600596427,0.1378188754164314,-0.3244487896592858,7.185781,86.85028,0.0511963,0.04581962,0.6860348,-0.04275361,5.03999988734722,12
-37.427,0.6833333,-37.80433,-0.0111486800656734,0.1665678929915308,-0.299846943115206,10.77719,86.85437,0.07739583,0.06866432,0.684348,-0.06406848,5.05999988690019,12
-37.24698,0.2833333,-37.79811,-0.0714096581868588,0.2240653228488163,-0.2784201663086136,3.547858,87.62565,0.08474451,0.02284971,0.6919562,-0.02089755,5.07999988645315,12
-37.1852,0.4833331,-37.79407,-0.1290321411423889,0.2569958079020558,-0.2606903544999568,7.094398,87.63357,0.170169,0.04566944,0.6909611,-0.04176699,5.09999988600612,12
-37.12343,0.6833333,-37.79003,0.0420174949673892,-0.4282705093069849,-0.2418696215625217,10.63982,87.64693,0.2568651,0.06843815,0.6893045,-0.06259012,5.11999988555908,12
-36.87117,0.2833336,-37.78196,0.0363495645149996,-0.2075139740949284,-0.2212868485403305,3.622568,88.73578,0.1075395,0.02325105,0.6988919,-0.02143147,5.13999988511205,12
-36.808,0.4833336,-37.7787,0.03017766759951,0.0132427358749828,-0.2035082857362908,7.244124,88.74604,0.2159301,0.04647254,0.6978436,-0.04283552,5.15999988466501,12
-36.74485,0.6833335,-37.77544,0.0090513767348419,0.0216057471462552,-0.1849694304264559,10.8653,88.76333,0.3257065,0.06964316,0.6960978,-0.06419688,5.17999988421798,12
-36.57415,0.2833333,-37.77069,-0.0170079032907928,0.0576716701482575,-0.1677512514277239,3.641617,89.14115,0.1082409,0.02329774,0.7014112,-0.02162584,5.19999988377094,12
-36.51064,0.4833333,-37.76786,-0.0332901171922905,0.0681251051942647,-0.1518905210688288,7.282161,89.15154,0.217323,0.04656513,0.7003481,-0.04322359,5.21999988332391,12
-36.44715,0.6833336,-37.76502,-0.0612232091519935,0.079624400761549,-0.136734354102856,10.9216,89.16908,0.3281219,0.06977838,0.6985782,-0.06477153,5.23999988287687,12
-36.20596,0.2833333,-37.75829,-0.1017888200116949,0.1188275739321234,-0.1222055556458698,3.604023,90.53453,0.1617165,0.02313364,0.7100142,-0.02134629,5.25999988242984,12
-36.14306,0.4833333,-37.75606,-0.1401536405409302,0.1324181892784071,-0.1083125499675503,7.206962,90.54988,0.3246002,0.04623713,0.708959,-0.04266562,5.2799998819828,12
-36.08017,0.6833335,-37.75383,-0.3066318864110187,0.7873686202490605,-0.0961958106737839,10.80876,90.57581,0.4900725,0.06928805,0.7072021,-0.06393617,5.29999988153577,12
-35.92125,0.2833333,-37.74968,-0.2914482164264242,0.5394318696997831,-0.0814482251373434,3.551881,91.80541,0.2237235,0.0229674,0.7177708,-0.02089851,5.31999988108873,12
-35.85919,0.4833331,-37.74773,-0.2630195561379338,0.2946312432372923,-0.0675180986600594,7.102705,91.82635,0.4491721,0.04590654,0.7167326,-0.04177063,5.3399998806417,12
-35.79715,0.6833333,-37.74578,-0.4385058725803432,0.7188931666714027,-0.0594742976854689,10.65229,91.86169,0.6779615,0.06879355,0.7150041,-0.06259646,5.35999988019466,12
-35.56762,0.2833336,-37.73902,-0.417136061956743,0.4803650863246017,-0.0495748313676855,3.494837,92.33724,0.2742608,0.02284357,0.720993,-0.02034062,5.37999987974763,12
-35.5065,0.4833333,-37.73672,-0.3890062410879693,0.2449729873660026,-0.0421840898752563,6.988648,92.36249,0.5505036,0.04565962,0.7199812,-0.04065669,5.39999987930059,12
-35.4454,0.6833336,-37.73442,-0.3402506982322073,-0.0416442876136596,-0.0372194160521459,10.48083,92.40511,0.8310081,0.06842475,0.7182969,-0.06092496,5.41999987885356,12
-35.1962,0.2833331,-37.72651,-0.2390620660304634,-0.1137770828507679,-0.0291808508437725,3.438364,92.14502,0.2925543,0.02265087,0.7198387,-0.01983676,5.43999987840652,12
-35.13607,0.4833331,-37.72365,-0.1380328502803749,-0.1582055728244084,-0.02268664503368,6.875191,92.17153,0.5873541,0.04527324,0.71886,-0.03964571,5.45999987795949,12
-35.07595,0.683333,-37.72079,-0.1787133430870469,0.2519449276660696,-0.0197940278997919,10.31085,92.21623,0.8863353,0.06784794,0.7172307,-0.05941327,5.47999987751245,12
-34.90714,0.2833333,-37.71606,-0.0952470131588931,-0.001741600994744,-0.0126712165111229,3.395042,91.12463,0.2143461,0.02207499,0.713659,-0.01984211,5.49999987706542,12
-34.84785,0.4833336,-37.71349,-0.0035936435383305,-0.2533375853101001,-0.0044571442348342,6.788667,91.14378,0.430005,0.04412094,0.712716,-0.03965943,5.51999987661839,12
-34.78857,0.6833333,-37.71091,-0.1302463597771961,0.1630845338423552,-0.0023487856519253,10.1813,91.17606,0.6486362,0.066122,0.7111461,-0.05943683,5.53999987617135,12
-34.55066,0.2833333,-37.70355,-0.0601784603388075,-0.0843287129948439,0.0040868945707686,3.351234,89.43694,0.1285645,0.02156683,0.7032992,-0.01977768,5.55999987572432,12
-34.49221,0.4833329,-37.70073,0.0056534341026015,-0.3296513888286059,0.0098696895464698,6.701195,89.4483,0.2580607,0.0431077,0.702396,-0.03953043,5.57999987527728,12
-34.43378,0.6833329,-37.69791,-0.0604390115841262,0.093043149247876,0.012342600336396,10.05011,89.46743,0.3893143,0.0646052,0.7008923,-0.05924335,5.59999987483025,12
-34.17685,0.2833336,-37.69007,0.0944880884286654,-0.1480982080787998,0.0190368803706348,3.302671,87.72777,0.009875779,0.02083659,0.6926579,-0.01990673,5.61999987438321,12
-34.11929,0.4833338,-37.68762,0.2450857149972947,-0.3871486060318884,0.0237921583889502,6.604357,87.72862,0.01980837,0.04164963,0.6917952,-0.03979104,5.63999987393618,12
-34.06174,0.6833338,-37.68517,0.1763430394074205,0.0418184105570455,0.0219516515040112,9.90477,87.73005,0.02974963,0.06241938,0.6903587,-0.05963542,5.65999987348914,12
-33.88432,0.2833333,-37.68005,0.1025753262262796,0.4472638198964019,0.018882290232618,3.259187,86.55144,359.9368,0.02032651,0.685244,-0.01989606,5.67999987304211,12
-33.8275,0.4833331,-37.67773,0.203760857042365,-0.0757901927391381,0.0181024921015691,6.517444,86.54602,359.8732,0.04063097,0.6844124,-0.0397702,5.69999987259507,12
-33.77069,0.6833332,-37.67542,0.1757073860167821,0.09792257042128,0.0138803997813141,9.774574,86.53687,359.8087,0.06089496,0.6830279,-0.05960608,5.71999987214804,12
-33.52462,0.2833331,-37.6674,0.2929367596238812,-0.1510597224087717,0.0121273763658678,3.21437,83.68803,359.8188,0.01983978,0.6668747,-0.01988749,5.739999871701,12
-33.46854,0.4833333,-37.66438,0.4024017444567498,-0.3969060152945805,0.0089489351780613,6.42768,83.67269,359.6365,0.0396571,0.6660854,-0.03975343,5.75999987125397,12
-33.41247,0.6833335,-37.66135,0.3043436126407783,0.02631099850659,7.295227403147919e-05,9.639977,83.64689,359.452,0.05943758,0.6647711,-0.0595819,5.77999987080693,12
-33.35642,0.8833335,-37.65832,0.2017339185453188,0.4270513633898497,-0.0092223623685825,12.85105,83.61028,359.2643,0.07916625,0.6629338,-0.07935425,5.7999998703599,12
-33.14496,0.2833329,-37.65223,0.2633855719497724,-0.0996616441353731,-0.0144841681067546,3.372401,83.40033,359.7983,0.02079981,0.6649821,-0.02088828,5.81999986991286,12
-33.08607,0.4833326,-37.64896,0.2109740442037271,0.0714368931605325,-0.0220390565353909,6.743773,83.38241,359.5952,0.04157494,0.6641153,-0.0417529,5.83999986946583,12
-33.02719,0.6833324,-37.6457,0.1610564312948526,0.2477627548840329,-0.0290448167494687,10.11415,83.35223,359.3894,0.06230892,0.6626722,-0.06257499,5.85999986901879,12
-32.79548,0.2833331,-37.63975,0.3057285904343061,-0.2632690252590891,-0.0296600410685385,3.537302,85.15662,359.8307,0.02172724,0.6763077,-0.02197013,5.87999986857176,12
-32.73369,0.4833331,-37.6375,0.2557630454353869,-0.0764894883935426,-0.0344477878072027,7.073668,85.14082,359.6599,0.04342736,0.6753391,-0.04391454,5.89999986812472,12
-32.67194,0.6833331,-37.63524,0.2043217025701871,0.1155175442598699,-0.0382831042269842,10.61016,85.1141,359.4861,0.06508513,0.6737256,-0.0658205,5.91999986767769,12
