t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
2.98,-43.30424,1.108888,-38.92311,2.3579585682805613,-0.0820327336847829,0.906125208473168,11.93352,357.6994,163.7398,-0.005067854,-0.1057096,0.9846831,10
3.0,-43.41377,1.156506,-39.47479,2.4498601245127265,-0.0703722156626783,0.894462669575093,14.65918,359.1024,163.2958,0.01084422,-0.1273484,0.9814247,10
3.02,-43.40107,1.357761,-39.46769,2.535923771140074,-0.0805594874166959,0.8788993105549956,14.70284,0.1480513,163.0064,0.02017319,-0.1263609,0.9808693,10
3.04,-43.34553,1.161222,-39.37144,2.6232046562817004,-0.0879931778731211,0.8657008313695647,18.17311,4.556025,166.027,0.05815244,-0.1518557,0.978581,10
3.06,-43.37811,1.162765,-39.35308,2.7046129801523504,-0.0944716502491994,0.8526452519680969,17.08511,6.73569,168.7077,0.07240178,-0.1418524,0.98155,10
3.08,-43.43392,1.353227,-39.33855,2.7844436414023903,-0.0769429748516768,0.8444029994161726,17.22044,7.880901,170.6033,0.07995073,-0.1432905,0.9822353,10
3.1,-43.32665,1.179645,-39.26839,2.862174382209198,-0.0372764961535484,0.8404351548875786,14.82133,8.878386,169.0796,0.08864252,-0.1207062,0.9832364,10
3.12,-43.2771,1.195854,-39.17142,2.9315533663668525,-0.0459483051391316,0.8316124882119729,9.178496,12.04899,171.0944,0.110479,-0.07120754,0.9876447,10
3.14,-43.26789,1.383819,-39.11097,3.000004234868908,-0.0312074502712353,0.8271680406261455,10.94966,12.534,171.2996,0.1155445,-0.08632266,0.9858488,10
3.16,-43.20213,1.211646,-39.02747,3.0669175729759868,0.0050597866751901,0.8265532644141,3.415731,15.76756,172.952,0.1386586,-0.02103873,0.9879851,10
3.18,-43.17809,1.391711,-38.94109,3.123062735750408,-0.0055628675948072,0.8210366910548936,6.027742,16.25813,173.0801,0.1440917,-0.04343255,0.9863324,10
3.2,-43.11034,1.228076,-38.8674,3.170012540953641,-0.0157801523729712,0.8138905880950471,0.5396967,19.05891,175.4502,0.1656067,0.001930408,0.9853817,10
3.22,-43.06094,1.24509,-38.79492,3.2109918433384648,-0.029615659167512,0.8066281948083516,358.7605,20.26765,176.8675,0.1755809,0.01545285,0.9840262,10
3.24,-43.02249,1.405959,-38.66539,3.2509056588205274,-0.0199758395316365,0.8028692309621972,2.681513,20.72633,177.271,0.1803346,-0.01872779,0.9830389,10
3.26,-42.92427,1.268133,-38.62718,3.277026091823287,-0.0366368258472879,0.7929176290059017,354.1885,24.84296,180.2522,0.2149334,0.0490333,0.9753098,10
3.28,-42.88762,1.265234,-38.60772,3.302553873899029,-0.0295180504631823,0.7861888119208684,355.4236,26.04573,180.5912,0.225358,0.03773675,0.9734442,10
3.3,-42.84443,1.433012,-38.50518,3.310717111125096,-0.0476409273996493,0.7731270040267502,358.6209,26.48108,180.915,0.2291093,0.009885438,0.9732937,10
