t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
1.52,-41.57085,0.9551926,-38.54724,2.9093411205845534,-0.067608780838311,1.4069948234185716,14.58766,358.0147,163.5754,0.001124276,-0.1280916,0.9819036,4
1.52,-41.56746,1.158276,-38.57466,2.9706470161655307,-0.0867965424756977,1.4056815273259913,13.54638,359.3564,163.6548,0.01124486,-0.1175325,0.9830147,4
1.54,-41.56823,1.358101,-38.57406,3.02746450573858,-0.1041753144705454,1.4011361807296518,13.56479,359.362,163.6786,0.01129107,-0.117686,0.9830248,4
1.56,-41.53241,1.156631,-38.48949,3.0828424253123696,-0.097514999187161,1.3963732404150395,17.73024,2.381841,165.386,0.03996511,-0.1502125,0.9794108,4
1.58,-41.54377,1.352559,-38.47069,3.127490340703569,-0.113664286508813,1.3848925546536923,18.28739,2.502041,165.7748,0.04106098,-0.1549816,0.9790325,4
1.6,-41.46392,1.167413,-38.4187,3.161901653051249,-0.1288411805488753,1.3686310107380573,17.79941,6.69922,166.809,0.07508193,-0.1467886,0.9787074,4
1.62,-41.37784,1.179484,-38.33733,3.19536503251313,-0.1427963677866172,1.3521370892156686,15.05067,12.3616,168.7859,0.1189497,-0.1191514,0.9795308,4
1.64,-41.32138,1.185725,-38.27779,3.227777633567614,-0.1331935174330502,1.3357238493765458,12.83934,15.47592,169.7719,0.1431417,-0.09842434,0.9794193,4
1.66,-41.30341,1.373752,-38.2154,3.2486013684253923,-0.1474430098066177,1.3152844776267143,14.79146,15.47097,169.7511,0.1443393,-0.1151183,0.9771814,4
1.68,-41.19482,1.201554,-38.16468,3.2604016341172937,-0.1606353859602816,1.2920523234575445,6.932129,21.86906,171.8654,0.1930736,-0.04578067,0.9767669,4
1.7,-41.1638,1.383204,-38.08426,3.2710525527214287,-0.1504764033515704,1.269271107014939,9.509038,21.87412,171.9008,0.1943528,-0.06782541,0.9749044,4
1.72,-40.96933,1.224956,-38.00682,3.268147927307435,-0.1633290889627942,1.2428593998819275,0.8900522,30.09357,175.514,0.2596946,0.002665097,0.9648665,4
1.74,-40.91416,1.390044,-37.89064,3.2645116553421376,-0.1532170638767908,1.217559547223889,4.692777,30.10882,175.827,0.2607858,-0.0300609,0.9638432,4
1.76,-40.74897,1.264468,-37.83274,3.24041954938678,-0.1708425931401697,1.185331355815328,356.9684,34.96276,178.3475,0.2998956,0.02955889,0.9534965,4
1.78,-40.66821,1.275174,-37.79642,3.2159934094569804,-0.1648070790290786,1.1544245635370096,354.4367,37.31283,180.1102,0.3195595,0.04567292,0.9463223,4
1.8,-40.59808,1.428339,-37.6679,3.1699794262768304,-0.1848960119315082,1.1165862522930112,358.6396,37.27401,180.7525,0.3196159,0.009150752,0.9474502,4
1.82,-40.51823,1.255723,-37.77139,3.109655340755724,-0.204817276673631,1.074840086242947,357.2985,42.41882,181.2543,0.361896,0.01801634,0.9318563,4
1.84,-40.44952,1.421612,-37.67669,3.050799988629977,-0.2006036249486651,1.0353757537445532,0.702059,42.41206,181.6413,0.361597,-0.01089172,0.9322044,4
1.86,-40.38938,1.247047,-37.69777,2.971321553350686,-0.221870307276522,0.9909914980716864,1.262545,45.82806,181.7641,0.3891234,-0.01614014,0.9209911,4
1.88,-40.34543,1.241873,-37.68467,2.880136133266685,-0.2427992556310967,0.9432702285146854,3.82064,47.24162,182.2528,0.3997813,-0.0384087,0.9157936,4
1.9,-40.27124,1.409883,-37.59415,2.791715094703677,-0.2385921082687312,0.8984694931584656,7.235821,47.28796,182.7336,0.3987603,-0.0673361,0.914573,4
1.92,-40.25383,1.233298,-37.64779,2.679183669944978,-0.2606000508391165,0.8446541061942705,8.044692,49.87674,183.1029,0.4187283,-0.07496971,0.9049976,4
1.94,-40.19025,1.218423,-37.6344,2.556003659482438,-0.2836718091228849,0.7885070234677274,11.65009,52.33776,183.614,0.4356509,-0.1048774,0.8938312,4
1.96,-40.15194,1.209575,-37.61883,2.4371693908471146,-0.280070619883458,0.7360238074134067,13.19549,53.53984,183.8192,0.4437592,-0.117436,0.8881415,4
1.98,-40.07299,1.385596,-37.5383,2.2986907048859804,-0.3036428197133791,0.6760902629452765,16.52368,53.6838,184.3803,0.4416178,-0.1451975,0.8848304,4
2.0,-40.07861,1.191487,-37.5862,2.150578979949941,-0.3263671417972168,0.6129796243543,15.81635,55.50509,184.088,0.4565892,-0.1381321,0.8782782,4
2.02,-40.0646,1.183601,-37.58876,2.008447392719224,-0.3212043031261439,0.5543522581910887,17.13139,55.9296,184.2442,0.4585093,-0.1486322,0.8753713,4
