t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
5.58,-41.30582,1.101693,-39.82857,2.3347524589770527,-0.1291076065061616,2.7169805972674803,14.6039,356.3863,163.598,-0.01283364,-0.1301973,0.9818306,14
5.6,-41.30658,1.301527,-39.82808,2.3856947219640645,-0.1445728715649359,2.729800464633988,14.62016,356.392,163.6207,-0.01278984,-0.1303271,0.9818411,14
5.62,-41.29364,1.154213,-39.78748,2.4435625067436675,-0.1555899315519174,2.740731117093836,16.57783,358.4639,164.6202,0.006143619,-0.1446304,0.980825,14
5.64,-41.30561,1.351319,-39.77805,2.499811763308384,-0.1423848873467548,2.749705275788996,16.87455,358.5712,164.993,0.006930988,-0.1470694,0.9808694,14
5.66,-41.31755,1.548367,-39.76863,2.5518105080143902,-0.1516470254109322,2.746967836139805,17.17058,358.6807,165.3671,0.007718333,-0.149506,0.9808979,14
5.68,-41.22888,1.168161,-39.67981,2.6022878992714915,-0.1369269308714962,2.742251026080744,17.65685,2.007514,166.8928,0.0347113,-0.1504741,0.9812379,14
5.7,-41.23068,1.364866,-39.65928,2.6507692608285423,-0.1001317121434552,2.73523497696013,18.27678,2.032778,166.9747,0.0354112,-0.1557836,0.9804626,14
5.72,-41.12493,1.18546,-39.52155,2.6942245415365003,-0.1102471901104408,2.7134429196847245,12.94041,8.284331,169.7859,0.08149125,-0.1055572,0.9863765,14
5.74,-41.11418,1.373037,-39.45525,2.7362009904664024,-0.0967375876938891,2.6899295640658814,14.96092,8.276416,169.7531,0.08285827,-0.1229405,0.9841146,14
5.76,-41.1035,1.559504,-39.38939,2.776202938690908,-0.0615015325349751,2.6643992494695823,16.98236,8.266965,169.7188,0.08419916,-0.1402931,0.9815448,14
5.78,-40.97944,1.210457,-39.29512,2.8098105964298394,-0.0727192340309962,2.6258927374819763,3.621506,16.01431,172.9759,0.1408826,-0.02270264,0.9876281,14
5.8,-40.9564,1.388885,-39.20346,2.841939329862841,-0.0607705701754617,2.586050438289183,6.436246,16.02257,173.0702,0.1422537,-0.0470781,0.9863992,14
5.82,-40.85458,1.225244,-39.11852,2.8720794306804693,-0.0275367078400562,2.544594304097819,0.9021118,19.99805,175.4792,0.1737967,-0.0008987901,0.9839602,14
