t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
5.88,-44.30582,1.101693,-38.82856,3.347158114448919,-0.0307039563181825,0.6222261609441722,14.60406,356.3863,163.5981,-0.01283395,-0.1301987,0.9818305,15
5.9,-44.30658,1.301526,-38.82808,3.415321337110432,-0.005876381556138,0.6070149662096176,14.62032,356.392,163.6207,-0.01279015,-0.1303285,0.981841,15
5.92,-44.29415,1.155002,-38.80761,3.4818949019483085,-0.0270065651056183,0.5829194358684786,14.6799,0.1586619,163.6262,0.01955203,-0.1262585,0.9816719,15
5.94,-44.25042,1.158753,-38.75233,3.5450064041322538,-0.0232971428784158,0.5599730624190284,17.37038,3.342828,165.2992,0.04790711,-0.1460118,0.9794291,15
5.96,-44.2588,1.356976,-38.74732,3.6041143083549976,0.0033811636158545,0.538176519258144,17.49169,3.520194,165.5869,0.04918314,-0.1469711,0.9795164,15
5.98,-44.26704,1.555173,-38.74214,3.6586903553371455,0.0512258660472627,0.5175222662257477,17.61644,3.70607,165.8718,0.05053371,-0.1479561,0.9795835,15
6.0,-44.14471,1.177303,-38.66898,3.707023237169034,0.0293705977106053,0.4808903480367732,16.04718,10.44932,167.7242,0.1045151,-0.1285629,0.9790848,15
6.02,-44.0957,1.183914,-38.63403,3.743031614705816,0.0085232052900366,0.4414660115426079,14.38003,13.08197,168.6676,0.1247429,-0.1125795,0.9794548,15
6.04,-44.08722,1.381159,-38.61399,3.7763174812707474,0.0117285400153996,0.4039015286522556,15.01258,12.70923,168.4877,0.1222014,-0.1181721,0.9789207,15
6.06,-43.92805,1.210374,-38.53688,3.808182934520796,-0.0077185507816305,0.3620400463875288,5.781952,21.97603,171.5962,0.1934771,-0.03542995,0.9770782,15
6.08,-43.90427,1.404772,-38.50592,3.837055581637028,-0.0036077883061834,0.3225176989500298,6.853661,21.52916,171.1695,0.1904075,-0.04419467,0.9768767,15
6.1,-43.77404,1.225749,-38.44468,3.853686823858907,-0.0223580152135118,0.2795000945054209,1.38224,27.32574,173.8728,0.2364802,0.0009191865,0.9700909,15
6.12,-43.59592,1.253421,-38.349,3.8579383955038047,-0.0403305324823731,0.2349444027854721,357.9443,32.0603,176.594,0.2754644,0.02543874,0.9606848,15
6.14,-43.54539,1.424357,-38.2562,3.859697596837957,-0.0350625523148541,0.193550213395075,1.042831,31.6781,176.6665,0.2730639,-0.0008126856,0.9615133,15
6.16,-43.38975,1.281828,-38.24099,3.8476203165799294,-0.0582514114349185,0.1471668300538828,353.8333,36.38638,179.8564,0.3117058,0.05149077,0.9486542,15
6.18,-43.32953,1.443075,-38.13063,3.824221973890172,-0.081675762579343,0.099780063964368,357.4469,35.978,180.2186,0.3087977,0.02060028,0.950865,15
6.2,-43.2781,1.27188,-38.24477,3.798877938344401,-0.0809299627852017,0.0554239393170545,354.7367,40.07142,180.4726,0.3424195,0.0417246,0.9384158,15
