t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
5.94,-44.30653,1.101089,-36.82274,2.54222370210422,-0.0228263381451709,2.2025818944040507,14.75122,356.4963,163.6208,-0.01173025,-0.1313236,0.9817129,16
5.96,-44.30789,1.300332,-36.81712,2.5540491105159706,-0.0027111193417364,2.225556017630228,14.91328,356.5983,163.663,-0.01070041,-0.1325842,0.9815988,16
5.98,-44.30932,1.499536,-36.81141,2.563999428220497,0.0403037077263504,2.246229770899286,15.07925,356.7101,163.7088,-0.009587289,-0.1338667,0.9814822,16
6.0,-44.2916,1.154203,-36.78564,2.5903002810356623,0.0165390037288209,2.259662641028113,15.00427,1.013025,163.6129,0.02728189,-0.1279763,0.9811169,16
6.02,-44.28015,1.153133,-36.75277,2.610800397295132,-0.0052060442768373,2.264292280462639,16.88308,1.753361,164.6617,0.03458785,-0.1434504,0.9799038,16
6.04,-44.2937,1.348912,-36.73386,2.6314166248230446,-0.0024582887188712,2.26658707219198,17.47547,1.547129,165.0676,0.03296887,-0.1488762,0.9796584,16
6.06,-44.18432,1.168264,-36.65054,2.6536468252845298,-0.0211346859702474,2.260611302998808,17.75323,6.659115,166.8416,0.07465573,-0.1464573,0.9788327,16
6.08,-44.18451,1.364573,-36.62579,2.6759298788326227,-0.0157223485343346,2.252244977502752,18.49874,6.270146,166.8652,0.07198051,-0.1532643,0.9780487,16
6.1,-44.09478,1.180017,-36.55208,2.689548360612271,-0.0338004920425746,2.233500972319818,15.09929,11.71049,168.7894,0.1134138,-0.1201967,0.9801348,16
6.12,-43.98489,1.19497,-36.44851,2.6956549521394964,-0.0509484121458361,2.2071097044094383,9.595905,17.75428,170.8403,0.1598831,-0.07009778,0.9803851,16
6.14,-43.96486,1.381443,-36.38273,2.702452352896106,-0.0442912185281322,2.178725800342288,11.69416,17.36658,170.7879,0.1577892,-0.08832015,0.9789839,16
6.16,-43.84336,1.210067,-36.30558,2.7116049103562965,-0.0597386718114391,2.14615074529252,3.729868,23.37504,172.978,0.2040384,-0.01940989,0.9765076,16
6.18,-43.81001,1.387938,-36.21567,2.7147163594223933,-0.074480453927973,2.107651245713772,6.62139,23.00288,173.0347,0.2021299,-0.04439401,0.9757782,16
6.2,-43.67474,1.226132,-36.15394,2.7179345710208054,-0.0660042085592899,2.067880006168351,0.8311417,28.23932,175.4842,0.2440291,0.002582346,0.9689404,16
6.22,-43.47703,1.264686,-36.00202,2.716196956082838,-0.0847591545564599,2.02109100488099,356.9746,32.67143,178.3393,0.2807703,0.02940452,0.9593027,16
6.24,-43.41216,1.417678,-35.86795,2.714140860410434,-0.079736505375495,1.973035259272136,1.323295,32.28939,178.7278,0.2781516,-0.008004735,0.9604037,16
6.26,-43.32615,1.266609,-35.9004,2.7012807271669725,-0.1006510702471747,1.91489814830238,354.3598,36.4063,180.2,0.3120899,0.04619347,0.9487762,16
6.28,-43.26561,1.426384,-35.78434,2.6886020358255145,-0.0974605015900809,1.8558299770649125,358.1612,36.00062,180.6629,0.3090654,0.01347322,0.9508877,16
6.3,-43.2014,1.254692,-35.84052,2.6621674957409915,-0.1191889413672403,1.7871444503168874,357.4233,39.51714,181.2164,0.3381776,0.01757126,0.9407539,16
6.32,-43.09576,1.24604,-35.79081,2.6367105531306843,-0.1165854353855749,1.7181716469828665,1.385239,42.69353,181.7288,0.3637737,-0.01674883,0.9312869,16
6.34,-43.03937,1.2409,-35.75722,2.6011136587753247,-0.1395390093837531,1.6415600052361707,3.944705,43.91793,182.2174,0.3730333,-0.03914566,0.9269781,16
6.36,-42.96967,1.407729,-35.65906,2.566761866657207,-0.1374017681039418,1.564916284610533,7.48815,43.58608,182.6398,0.3689677,-0.0691505,0.9268619,16
6.38,-42.90161,1.571022,-35.56246,2.516085908998609,-0.1613474642155307,1.4788535872499668,11.03291,43.27781,183.0454,0.3645439,-0.09907897,0.9258367,16
6.4,-42.87669,1.226064,-35.6639,2.467251937651735,-0.1594668936342008,1.393217246916885,10.33257,47.5789,183.3239,0.3991795,-0.09401222,0.9119867,16
6.42,-42.85327,1.217287,-35.67168,2.3995089214883123,-0.1844914702209299,1.2972732241879346,11.85451,48.9902,183.5186,0.4093196,-0.106588,0.9060197,16
6.44,-42.77518,1.389958,-35.58177,2.334432970717909,-0.1828860401747848,1.2023808743018831,15.40416,48.71679,183.9386,0.4042851,-0.1360654,0.9041314,16
6.46,-42.74157,1.190468,-35.63209,2.255984447110543,-0.2094619086125717,1.1002416629506886,16.0432,52.45493,184.0248,0.4329461,-0.1404696,0.8898875,16
6.48,-42.66105,1.369018,-35.54773,2.180744712685902,-0.2082934334555186,0.99963250780333,19.55711,52.23457,184.5196,0.4274639,-0.1694862,0.8871099,16
6.5,-42.6627,1.175228,-35.59327,2.0894942952398043,-0.2346700871117474,0.8917054726668816,18.68155,53.33345,184.3434,0.4370349,-0.1617191,0.8839101,16
6.52,-42.6027,1.16007,-35.5689,2.0022576383930684,-0.2325317458647176,0.7860015373390219,21.52387,53.51344,184.4338,0.435504,-0.1837188,0.8798163,16
6.54,-42.52098,1.346555,-35.49137,1.9050315734107564,-0.2593438971826472,0.6763428904349267,24.98093,53.30558,184.8458,0.4294026,-0.211638,0.8759097,16
6.56,-42.51468,1.144572,-35.51457,1.812288609508438,-0.2565954312166908,0.5694377273315201,24.56744,53.45787,184.4173,0.4318235,-0.2068147,0.8757364,16
6.58,-42.4326,1.334877,-35.43967,1.70873821706195,-0.2817649126993916,0.4585588647450693,28.01149,53.24552,184.7728,0.4254065,-0.2342759,0.8711634,16
6.6,-42.43586,1.131879,-35.46873,1.6103940853901015,-0.2767803299749852,0.3509112730299053,28.03303,52.89769,184.2659,0.4237669,-0.2327843,0.872088,16
6.62,-42.36183,1.124069,-35.42992,1.5017456177448991,-0.2996183099180406,0.2398653360546667,32.10298,52.27536,183.8224,0.4148411,-0.2622067,0.8663211,16
6.64,-42.27645,1.320579,-35.36244,1.3973853541913872,-0.3205276378011441,0.1307710394176657,35.5277,51.91528,183.838,0.4074181,-0.2881204,0.8602417,16
6.66,-42.23865,1.118497,-35.36341,1.2991427340984485,-0.3106173637354735,0.0257056342477799,37.4198,51.98903,183.0884,0.4072032,-0.2994078,0.8548165,16
6.68,-42.14957,1.317143,-35.30299,1.2070419517757882,-0.2719837854433212,-0.075047817168194,40.80722,51.4174,182.7658,0.3988802,-0.3238413,0.8478857,16
6.7,-42.06083,1.512929,-35.24243,1.1074917457557245,-0.2904066922114398,-0.178076090583743,44.19086,50.78782,182.3782,0.3902072,-0.3479797,0.8402027,16
6.72,-42.20293,1.091723,-35.17928,1.017539708575976,-0.3062923892620127,-0.2754140225494366,41.4447,59.86166,188.6027,0.442361,-0.3407856,0.8215215,16
6.74,-42.31217,1.260965,-35.02157,0.934398109150444,-0.2910600239066885,-0.3674236075742119,40.76502,64.94561,196.5788,0.4556628,-0.3633201,0.8095217,16
6.76,-42.42341,1.419945,-34.86167,0.8565416795897232,-0.3039235898463779,-0.4549977544806074,39.51926,69.91296,204.6245,0.4677312,-0.3856917,0.7948937,16
6.78,-42.27332,1.106845,-34.85099,0.7856907544058291,-0.2858712915839996,-0.5366356647022883,50.29547,54.9804,180.2875,0.4168974,-0.3780195,0.803497,16
6.8,-42.21022,1.303755,-34.7805,0.7219791596598233,-0.2389647722627342,-0.6120112376679154,53.14572,56.26626,181.4403,0.416722,-0.3997539,0.7912896,16
6.82,-42.14707,1.498459,-34.7104,0.6708519250060592,-0.2486067989439868,-0.6794466768143392,55.97655,57.74269,182.7852,0.4162592,-0.4212018,0.7785655,16
6.84,-41.94418,1.102453,-34.61105,0.626806303139384,-0.2282301040786123,-0.7401563343021103,61.15556,49.80183,173.0612,0.3897572,-0.4386343,0.7665113,16
6.86,-41.85069,1.107782,-34.55367,0.5899883543542401,-0.1798233332187723,-0.7938068983876416,62.65828,45.99738,169.291,0.3769502,-0.445392,0.7639092,16
6.88,-41.77792,1.295138,-34.48715,0.5778161765425338,-0.1796690746175835,-0.8342282948962252,65.75948,45.93549,169.1312,0.3735703,-0.4665586,0.7496979,16
6.9,-41.70572,1.480127,-34.42119,0.572486204367614,-0.1510436727855669,-0.86696723469543,68.85739,45.83772,168.9344,0.3699231,-0.4873517,0.7349488,16
6.92,-41.56648,1.14413,-34.3842,0.5881309544509001,-0.1396960947953288,-0.888170922168686,58.35581,43.89558,168.3286,0.3706206,-0.4166659,0.7871075,16
6.94,-41.48594,1.324826,-34.3193,0.6126413298173352,-0.1239581854818379,-0.9022686114921594,61.53709,42.89763,167.4048,0.3645318,-0.4388038,0.7743882,16
6.96,-41.4083,1.502766,-34.25302,0.6459575266569306,-0.0817166675836175,-0.9068686403128554,64.71529,41.8717,166.4562,0.358676,-0.4607897,0.7609017,16
6.98,-41.33173,1.678161,-34.18745,0.6843225893195743,-0.0887011290794532,-0.9082357379021344,67.88463,40.54626,165.2139,0.3524596,-0.482426,0.7468438,16
7.0,-41.12515,1.229199,-34.15601,0.7327196203419479,-0.1013346988898893,-0.8999754484237199,37.66291,53.13919,174.9758,0.4355892,-0.2698639,0.8393754,16
7.02,-41.06648,1.239288,-34.13693,0.7911803207809633,-0.0855159988302781,-0.8885420726475735,31.95284,54.98938,175.5616,0.4529561,-0.2267846,0.8472313,16
7.04,-40.96629,1.408803,-34.07418,0.8582175193608661,-0.0444787527013232,-0.8710458410140962,35.44348,54.65286,175.2803,0.4480394,-0.2521914,0.839776,16
7.06,-40.85342,1.263503,-34.05291,0.9302808690424992,-0.055334892941275,-0.8502103679751176,13.80831,60.01798,177.2882,0.4988333,-0.09231668,0.8580043,16
7.08,-40.74887,1.431072,-33.9921,0.9974546061192138,-0.0159062869738816,-0.8304251241737655,17.34539,59.8267,177.2463,0.4959858,-0.1188183,0.8548154,16
7.1,-40.7039,1.271921,-33.9875,1.0662342285132065,-0.0286214957877394,-0.8081537145656315,2.292467,62.88375,177.9781,0.5217489,-0.007862902,0.8526824,16
7.12,-40.65239,1.275574,-33.96674,1.133381002299637,0.0091148069687516,-0.7853078160408966,358.3595,63.93097,178.2143,0.5291006,0.02039193,0.8482953,16
7.14,-40.54413,1.441057,-33.90817,1.1971600189791296,0.0230856716737248,-0.7673311423027016,1.939251,63.75173,178.3048,0.5281599,-0.006558192,0.8488476,16
7.16,-40.42203,1.29149,-33.8651,1.2685957276556454,0.032781710352407,-0.7480212944133244,352.2101,65.84995,179.0652,0.5418018,0.06143954,0.8377177,16
7.18,-40.35656,1.293898,-33.83524,1.3199092473571046,0.0416975168102669,-0.735768246435736,352.8222,66.10002,179.312,0.5439766,0.05573565,0.8367411,16
7.2,-40.24838,1.455473,-33.77426,1.3767595765933445,0.047743172603716,-0.72617066788861,356.3918,65.89442,179.5957,0.5435,0.02833714,0.8388115,16
7.22,-40.17431,1.269629,-33.75389,1.4167621348160298,0.0490896152434118,-0.7216008459721177,354.0943,67.0163,180.0227,0.551331,0.04284408,0.8326946,16
7.24,-40.06791,1.433043,-33.69531,1.437238768715818,0.0688896554416054,-0.7297443961923769,357.6258,66.81587,180.3249,0.5505251,0.01573328,0.8345568,16
7.26,-40.03431,1.254373,-33.69929,1.4447657538529404,0.0405093052135504,-0.7549930886801315,357.4739,67.44282,181.1395,0.5551753,0.01281341,0.831382,16
7.28,-39.92612,1.418582,-33.64257,1.4490008881030638,0.0574961039790929,-0.7669488430791374,1.055728,67.26124,181.402,0.5536779,-0.01444604,0.8325903,16
7.3,-39.91521,1.245659,-33.64768,1.452984444368444,0.0725932543280501,-0.7874618729658085,1.462609,68.14854,181.5932,0.5600204,-0.01835939,0.8282641,16
7.32,-39.80473,1.410379,-33.59095,1.430414283868675,0.0620058658347748,-0.8026463854204691,5.119006,67.9871,181.8789,0.5578598,-0.04617779,0.8285716,16
7.34,-39.77159,1.23189,-33.58667,1.393417028175083,0.0516374646314341,-0.8194451432517402,8.296858,68.83104,182.8843,0.5620292,-0.07384634,0.8235675,16
7.36,-39.66138,1.400602,-33.53224,1.3578545944330749,0.0676097400428693,-0.8321563401281082,11.93975,68.70301,183.1657,0.5586223,-0.1013352,0.8224218,16
7.38,-39.67434,1.217273,-33.54487,1.3014126641178478,0.0314134348326795,-0.8578829473405136,11.91563,69.30706,183.3634,0.5627919,-0.1019434,0.819542,16
7.4,-39.5652,1.389789,-33.4926,1.245141775749726,-0.0043782770055524,-0.8893186191772608,15.52768,69.19492,183.6373,0.5587899,-0.1289998,0.8176395,16
7.42,-39.60192,1.199491,-33.5171,1.178940153017482,-0.0198276821973567,-0.9024798087971284,14.77999,69.86314,183.685,0.5641576,-0.1236522,0.8149745,16
7.44,-39.49396,1.376135,-33.46675,1.120089004053325,-0.0064690858579969,-0.9049522813441886,18.3656,69.76621,183.9649,0.5597081,-0.150363,0.8124802,16
7.46,-39.49869,1.175521,-33.47609,1.0418321620927342,-0.0467712602787526,-0.9169231443357012,18.75928,69.62815,184.1049,0.558129,-0.1538919,0.8128451,16
7.48,-39.39224,1.358157,-33.42797,0.970046638309034,-0.0303687067167138,-0.9117057322461252,22.31913,69.53321,184.3371,0.5530362,-0.1800468,0.8095483,16
7.5,-39.42119,1.160541,-33.44361,0.8768649623458575,-0.0688334080412164,-0.915563361584117,21.59646,68.41183,184.1603,0.5462267,-0.1748853,0.8156662,16
7.52,-39.31618,1.347328,-33.39681,0.7961374658383553,-0.050574828356862,-0.9023632134711042,25.12951,68.29073,184.2989,0.5407138,-0.2004631,0.8118069,16
7.54,-39.30985,1.138737,-33.395,0.7042757137008167,-0.058674498974982,-0.8858304679635594,26.34647,66.54917,184.0421,0.5271627,-0.2092542,0.8179539,16
7.56,-39.20681,1.331242,-33.34978,0.6130964989775185,-0.064432936869028,-0.8698225205097665,29.8436,66.37253,184.0402,0.5209795,-0.234011,0.8131398,16
7.58,-39.21181,1.128646,-33.35359,0.5188905692468202,-0.0692216403538823,-0.8445045589591835,30.06493,64.88555,183.7279,0.5107052,-0.2356226,0.8191422,16
7.6,-39.11001,1.324419,-33.31087,0.4260036671928562,-0.0717447979237794,-0.8190658143423164,33.50885,64.6133,183.5442,0.5039834,-0.2593551,0.8136976,16
7.62,-39.118,1.121776,-33.31669,0.3320354482692904,-0.0730013049851089,-0.7843079673411668,34.74176,63.60491,183.25,0.4955596,-0.2678943,0.8152449,16
7.64,-39.02954,1.117165,-33.28927,0.2414641549891696,-0.0419213147759218,-0.7436198688340196,39.64565,63.21668,182.6578,0.4862238,-0.3001626,0.8050933,16
7.66,-38.92912,1.316628,-33.24976,0.1457683475443376,-0.0675530176663701,-0.7048001082171766,43.01785,62.75341,182.2213,0.4782454,-0.3223594,0.7978581,16
7.68,-38.8289,1.51321,-33.21016,0.0585356950957267,-0.0331591473255954,-0.6542109647796885,46.3861,62.22544,181.7193,0.4698514,-0.3442669,0.7899256,16
7.7,-38.82533,1.114516,-33.21911,-0.0377633397192056,-0.0557371367921606,-0.6046857575473812,44.70827,63.25014,181.103,0.4818138,-0.3285031,0.7893914,16
7.72,-38.70759,1.112969,-33.17663,-0.1263294053492529,-0.1071111605166361,-0.5504644964721028,48.07613,62.36397,179.5064,0.4743521,-0.3464535,0.780416,16
