t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
3.04,-41.37303,1.090662,-38.83255,2.814230362221423,-0.1065074799315363,0.3392668156092888,14.47938,357.7468,165.8103,-0.003793492,-0.1274405,0.9845475,11
3.06,-41.57345,1.151309,-38.87822,2.8583246785633785,-0.117348275376016,0.3251466077575493,13.23184,0.7577444,165.2109,0.02134164,-0.1134071,0.9849601,11
3.08,-41.54008,1.355396,-38.86442,2.894435157972264,-0.1015137624844068,0.3123953711833085,13.5484,1.241715,164.2587,0.0268105,-0.1153654,0.9834316,11
3.1,-41.47754,1.159838,-38.78869,2.9224844780384727,-0.0606239214728921,0.3008934460050492,17.72519,4.064933,164.7224,0.05519801,-0.147944,0.9779501,11
3.12,-41.39932,1.16919,-38.72405,2.9518077347501928,-0.0702815537409747,0.2831015109006412,17.75884,9.226784,166.4892,0.0970144,-0.1434394,0.9765168,11
3.14,-41.37676,1.368038,-38.70424,2.9729849369935515,-0.0534112773929511,0.2663097449164899,18.3667,9.900398,166.0165,0.1039047,-0.1474477,0.9745108,11
3.16,-41.29239,1.182316,-38.64722,2.9857018431787195,-0.0115527124959122,0.2506141165301629,14.80119,16.12547,168.4851,0.151181,-0.1129363,0.9751019,11
3.18,-41.26131,1.378976,-38.62035,2.994880279297604,-0.0237243742080589,0.2312523151301242,15.76761,16.65684,167.9041,0.1569788,-0.1198456,0.9725536,11
3.2,-41.16468,1.198402,-38.57019,2.9962520384038296,-0.0352787476636801,0.2110819088833135,9.20282,23.22188,170.4332,0.2064704,-0.06157888,0.9716327,11
3.22,-41.10286,1.202115,-38.51901,2.999957018267904,-0.0447605626926992,0.1907948156394567,6.910779,26.45487,171.8412,0.2319963,-0.04227562,0.9682568,11
3.24,-41.04468,1.39262,-38.47802,2.994958341072925,-0.027724442661508,0.1711725715761085,8.736181,26.57202,170.8593,0.2343225,-0.05563061,0.9659278,11
3.26,-40.8502,1.231123,-38.40104,2.984630759199943,-0.0378043415423152,0.1497080439125788,0.2816045,35.39845,175.2445,0.3038546,0.01027386,0.9518114,11
3.28,-40.73847,1.252733,-38.36277,2.965239922057957,-0.0211442154783102,0.1286056598306455,358.1958,37.40121,176.0428,0.3198772,0.02597269,0.9466993,11
3.3,-40.64802,1.426196,-38.2972,2.9333268409726214,-0.0365203188510707,0.1078311360618906,1.308634,37.18015,175.008,0.3189433,0.003068783,0.9467043,11
3.32,-40.54298,1.284811,-38.2983,2.8906756843662995,-0.0526734039768304,0.0870432180353617,353.6171,42.08831,179.5119,0.3583058,0.05348586,0.9319331,11
3.34,-40.43892,1.27146,-38.32567,2.839687183174706,-0.0413891534786811,0.0662286871248136,354.8713,46.06007,180.1384,0.3908713,0.04070324,0.9193565,11
3.36,-40.37103,1.263188,-38.32247,2.783299247979085,-0.0605069272492054,0.04780268632941,356.6159,47.94249,180.7404,0.4062669,0.02435636,0.9132547,11
3.38,-40.31126,1.448244,-38.29553,2.7168390288560973,-0.0797919097451712,0.030442653067384,358.3434,48.34717,180.2619,0.4094888,0.01225278,0.9121979,11
3.4,-40.25472,1.634233,-38.27652,2.6429930751573334,-0.0711905066294177,0.0134842753335231,359.8963,48.84951,179.7229,0.4134945,0.001824181,0.9105031,11
3.42,-40.16899,1.252896,-38.3786,2.5581140175770853,-0.0918752791900557,-0.0017845770799782,4.524378,56.67694,181.9037,0.4736668,-0.0426167,0.8796629,11
3.44,-40.10902,1.441597,-38.36708,2.4650934428183247,-0.1140194903844477,-0.0136245946054121,6.087935,57.24187,181.3612,0.4777494,-0.05229199,0.8768098,11
3.46,-40.06537,1.239729,-38.40667,2.365910056461386,-0.1076782548331383,-0.0251322376598519,8.739037,61.17538,182.4605,0.5058524,-0.0764654,0.8589839,11
3.48,-39.99602,1.426517,-38.38971,2.2554422632514504,-0.132033684493752,-0.0346407007848528,10.69451,61.73753,182.0408,0.5093352,-0.08907517,0.8553255,11
3.5,-39.98718,1.220234,-38.4407,2.1398622483681526,-0.1275048947215724,-0.0437364658725378,11.88191,65.34741,182.7807,0.5346826,-0.100128,0.838347,11
3.52,-39.9282,1.2006,-38.47169,2.0129059036760006,-0.1546829796631338,-0.0480828973745923,14.5581,68.53006,182.9822,0.5555705,-0.1192092,0.8213605,11
3.54,-39.85579,1.391403,-38.46476,1.8821048886801528,-0.1525178884538421,-0.051735460232277,16.58928,69.00375,182.4542,0.5578334,-0.1308651,0.8170501,11
3.56,-39.84767,1.18372,-38.49353,1.749120358645146,-0.1227766006757205,-0.0549407230772072,17.23788,70.77815,183.2583,0.5688808,-0.1384026,0.8081733,11
3.58,-39.77488,1.376695,-38.49078,1.6015973513472843,-0.1534142705820605,-0.0553250185027733,19.27805,71.20354,182.6555,0.5706206,-0.1494053,0.8036473,11
3.6,-39.78618,1.167016,-38.51265,1.4432396429322258,-0.183226638397941,-0.0543061133569686,20.09654,71.84635,183.3192,0.5733663,-0.1579645,0.8000131,11
3.62,-39.77609,1.158509,-38.51976,1.2784863871954562,-0.2130368096206614,-0.0501154575694959,21.59127,72.00918,183.2759,0.5728788,-0.167969,0.797475,11
3.64,-39.73869,1.354517,-38.4959,1.113651637586826,-0.2124811986055343,-0.0461269245072104,22.76294,73.69326,183.7636,0.5823798,-0.1771398,0.7879698,11
