t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
2.94,-45.30582,1.101693,-37.82856,2.045100788499504,-0.1117755674484546,2.735458102641875,14.60397,356.3863,163.5981,-0.01283373,-0.1301979,0.9818307,9
2.96,-45.30658,1.301526,-37.82808,2.0639967611921515,-0.0984155622017855,2.764394166436727,14.6202,356.392,163.6207,-0.01278993,-0.1303274,0.9818413,9
2.98,-45.30081,1.155002,-37.81788,2.0856425953929323,-0.1071708812231232,2.7837414786664985,14.68003,358.1572,163.626,0.002404048,-0.1287102,0.9818634,9
3.0,-45.29325,1.154218,-37.78646,2.107270959828472,-0.0905997137123117,2.7945439175625992,16.58169,358.618,164.6218,0.007464914,-0.1444879,0.9808131,9
3.02,-45.30518,1.351322,-37.77699,2.126440040357309,-0.0973822926269702,2.790966020366815,16.87898,358.7253,164.9945,0.008252964,-0.1469361,0.9808554,9
3.04,-45.21921,1.168103,-37.68029,2.14418717229492,-0.1020868914135197,2.7879149508395056,17.66395,2.968726,166.8849,0.04295777,-0.1495584,0.9808945,9
3.06,-45.18269,1.172251,-37.6202,2.1600453163617725,-0.106279677054163,2.774440659949572,16.99784,5.107372,167.7952,0.05951189,-0.1421228,0.9817378,9
3.08,-45.17945,1.365406,-37.57831,2.1758194203283727,-0.0856021460800495,2.752192349738745,18.2683,5.11272,167.8129,0.06062228,-0.1530179,0.9800124,9
3.1,-45.09722,1.186341,-37.50655,2.191168338429798,-0.041759048749185,2.7208383499755406,12.78946,10.47753,169.7873,0.1002498,-0.1023959,0.9847942,9
3.12,-44.99078,1.201805,-37.38449,2.207687863597627,-0.0486597621214936,2.687046958557663,6.938833,16.35688,171.8845,0.1458785,-0.04970217,0.9849299,9
3.14,-44.96759,1.383598,-37.30204,2.224284801989339,-0.0313974097012147,2.6463174547106725,9.498665,16.3611,171.914,0.1472297,-0.0717522,0.9831406,9
3.16,-44.8498,1.217316,-37.21387,2.24086751508648,0.0082973981005251,2.597678306672516,2.349326,21.78488,174.1962,0.1897031,-0.01054048,0.9803224,9
3.18,-44.81332,1.388961,-37.10658,2.253024404390469,-0.0016396504301422,2.5421396474382005,5.716002,21.79736,174.3737,0.1910131,-0.03963456,0.9790973,9
3.2,-44.67931,1.243083,-37.03175,2.256540117755045,-0.013571692949073,2.4787354806366,359.0025,26.47504,176.8636,0.2286621,0.01473654,0.9730824,9
3.22,-44.59699,1.263594,-36.96631,2.2556078469151526,-0.0278136643192535,2.4172150858786443,357.0417,28.48391,178.4375,0.2455712,0.02837086,0.9689391,9
3.24,-44.5404,1.415258,-36.82486,2.2564874797099588,-0.0178447655732973,2.348523234683257,1.465288,28.47716,178.9553,0.2460428,-0.01015124,0.9691319,9
3.26,-44.41685,1.258745,-36.84175,2.24937021115841,-0.0346993492041332,2.2695109699501934,356.054,33.65464,180.807,0.2895415,0.03091559,0.9565203,9
3.28,-44.36585,1.254105,-36.81719,2.242468003804624,-0.0267488958778197,2.1865205138514687,357.4796,34.9453,181.2343,0.3003864,0.01774323,0.9535033,9
3.3,-44.30609,1.41802,-36.70992,2.2198325589351366,-0.0447104399477052,2.10197187480708,1.062965,34.94062,181.6012,0.3000458,-0.01304174,0.9537776,9
