t,pX,pY,pZ,aX,aY,aZ,reX,reY,reZ,rtX,rtY,rtZ,ID
6.92,-44.30571,1.101702,-37.82838,2.835411636545815,-0.0671427922634566,2.2950189827732794,14.63761,356.3561,163.6092,-0.01306261,-0.1305208,0.9818047,18
6.94,-44.30647,1.301531,-37.82786,2.8868731176453943,-0.0925458994502481,2.31757827296842,14.65481,356.3618,163.6321,-0.01301731,-0.1306584,0.9818144,18
6.96,-44.30723,1.501359,-37.82734,2.9343235651458714,-0.0918729272701064,2.337388484714886,14.67211,356.3677,163.6552,-0.01297167,-0.1307968,0.9818243,18
6.98,-44.308,1.701187,-37.82683,2.9794954184248423,-0.1122441124468772,2.352122973583528,14.68937,356.3736,163.6782,-0.01292611,-0.1309349,0.9818342,18
7.0,-44.28088,1.155115,-37.78642,3.0212860449460903,-0.1074383278135883,2.3645999628587013,14.8757,3.869611,163.6939,0.05148779,-0.1233214,0.9803843,18
7.02,-44.26774,1.152346,-37.74053,3.0681265790851846,-0.1223690549811095,2.37451692857013,17.08131,4.825684,164.898,0.06077005,-0.1416219,0.9786445,18
7.04,-44.28387,1.347285,-37.71962,3.1117515069691413,-0.1130304716367665,2.38239055202612,17.67499,4.996283,165.4692,0.06213451,-0.1468073,0.978416,18
7.06,-44.15927,1.168399,-37.63239,3.1468095193380563,-0.1265814408399127,2.3814412123748605,17.88678,9.892206,166.9991,0.1021569,-0.1442417,0.9763194,18
7.08,-44.15804,1.365097,-37.61175,3.17876596683889,-0.1160166030882908,2.378531742958466,18.50948,9.916022,167.0754,0.1027917,-0.1496039,0.975478,18
7.1,-44.05901,1.179585,-37.5261,3.199393971958078,-0.128985233160894,2.3659950501115468,15.37198,14.92519,168.9078,0.140926,-0.1195507,0.9763433,18
7.12,-44.00225,1.185811,-37.47351,3.217299545782136,-0.1179955524109792,2.3517764492109103,13.1433,17.67044,169.9003,0.1619462,-0.09921779,0.9762841,18
7.14,-43.98028,1.373243,-37.40941,3.2345683903136644,-0.1296199597403476,2.3358837048822165,15.18208,17.65921,169.8544,0.1630975,-0.116571,0.9738598,18
7.16,-43.80126,1.210803,-37.29496,3.2487846308983155,-0.117759757186684,2.3184096756403223,3.771795,26.67238,173.0751,0.2320526,-0.01804006,0.9702728,18
7.18,-43.71592,1.216229,-37.21369,3.253411063558678,-0.128762155027839,2.293627302771412,2.647681,28.86156,174.3051,0.2499476,-0.009970035,0.9667096,18
7.2,-43.66427,1.385927,-37.10602,3.2550358339740493,-0.116539772823886,2.267762026352254,6.199218,28.87712,174.5067,0.2512001,-0.04037317,0.965242,18
7.22,-43.4306,1.265683,-36.9631,3.2487025869999844,-0.1314681092611853,2.235830742133025,356.9117,34.76241,178.3591,0.2982204,0.02999042,0.9540095,18
7.24,-43.35883,1.419561,-36.83481,3.2391525283390648,-0.1225963914497698,2.2026947671991337,1.180737,34.7555,178.773,0.2987426,-0.006634928,0.9542182,18
7.26,-43.28271,1.2643,-36.84443,3.216845648022259,-0.1396195816614239,2.15907923174498,354.6062,37.80224,180.1669,0.3236416,0.04404425,0.945008,18
7.28,-43.21013,1.421162,-36.72543,3.192027489164646,-0.1325104446769101,2.114605828093913,358.6514,37.77545,180.6221,0.323748,0.009377304,0.9460547,18
7.3,-43.17059,1.253914,-36.77007,3.164380078221387,-0.1031539633691557,2.069072460079764,357.5043,40.06604,181.2062,0.3426768,0.0168534,0.9391422,18
7.32,-43.10019,1.41756,-36.66839,3.1149136441422183,-0.12342297196619,2.008609167319864,1.117371,40.06194,181.5466,0.342357,-0.01378273,0.9394227,18
7.34,-43.02449,1.240169,-36.66048,3.0588129229906995,-0.1436524489972751,1.944733584159052,4.055714,43.31322,182.1403,0.3681334,-0.03976995,0.9289123,18
7.36,-42.94866,1.406029,-36.56211,3.0016760942307323,-0.1386993576001866,1.8809632676642432,7.70516,43.3509,182.5079,0.3670594,-0.07048831,0.927512,18
7.38,-42.92801,1.231837,-36.58213,2.927192120990439,-0.1598175988931909,1.806314986445421,8.275747,44.92336,182.9669,0.3792155,-0.07652561,0.9221312,18
7.4,-42.85051,1.400502,-36.48685,2.85249866306669,-0.1550256706426843,1.7322924434144502,11.89691,44.98943,183.344,0.3775824,-0.1068111,0.9197058,18
7.42,-42.85699,1.21713,-36.53054,2.764480919830324,-0.1783503590509892,1.6505931752580365,11.89538,46.46151,183.4707,0.3892485,-0.1070562,0.9147958,18
7.44,-42.77851,1.389509,-36.43843,2.676829032425716,-0.1746075479052273,1.5698942869797143,15.48536,46.55516,183.8662,0.3871857,-0.1368967,0.9115044,18
7.46,-42.76411,1.190518,-36.46355,2.574179151503865,-0.1979930051545504,1.4804468690796986,16.0773,48.49228,183.941,0.4019976,-0.141412,0.9042714,18
7.48,-42.68493,1.368951,-36.37553,2.472715953499309,-0.1935475449032145,1.392604855009658,19.62998,48.62522,184.3744,0.3994645,-0.1707188,0.8999987,18
7.5,-42.69683,1.175308,-36.40654,2.354652331888672,-0.2166304646457889,1.2951032661870947,18.72407,48.61758,184.2455,0.4004011,-0.1631926,0.9010648,18
7.52,-42.61772,1.357758,-36.32113,2.2388002963710134,-0.2111206958505206,1.200020164216161,22.24682,48.75421,184.6357,0.3975487,-0.1919587,0.8962267,18
7.54,-42.60839,1.152373,-36.3274,2.111676014553914,-0.2345261549572545,1.0997742432790796,23.08462,47.78043,184.2848,0.3896789,-0.197654,0.8982362,18
7.56,-42.52967,1.34078,-36.24481,1.9874708053407844,-0.228295239032994,1.0025180219402072,26.58322,47.90145,184.5729,0.3863795,-0.2257054,0.8924294,18
7.58,-42.53657,1.13842,-36.26022,1.8520661023919152,-0.2499703303570912,0.8994304938841609,26.31006,46.94781,184.2002,0.3799679,-0.2228259,0.8958935,18
7.6,-42.45801,1.330586,-36.18012,1.7205213385494451,-0.2414328734703397,0.8000233392909069,29.77863,47.03146,184.3781,0.376323,-0.2501697,0.8894326,18
7.62,-42.47056,1.128407,-36.20321,1.5786395687048105,-0.2606700722901655,0.695082197261196,30.05778,45.73758,183.8263,0.3671438,-0.251321,0.8927493,18
7.64,-42.40623,1.121661,-36.15225,1.441680652938837,-0.2492844815609046,0.5945855019605899,34.75051,44.8057,183.2913,0.355647,-0.286422,0.885245,18
7.66,-42.32426,1.319527,-36.07973,1.304035868757394,-0.265802667388626,0.4936810571471737,38.15566,44.63955,183.0118,0.3508464,-0.311692,0.8772295,18
7.68,-42.24247,1.514429,-36.00737,1.171911676041158,-0.2513183184682959,0.3977493063478929,41.55908,44.44281,182.705,0.3457362,-0.3366782,0.8684388,18
